"","ResponseId","verhalten","similarity","verhalten2","v2","v1","similarity.2"
"4875","R_25HpnGCVJmRDJeN","ef",8,"ef","f","e",2
"4876","R_25HpnGCVJmRDJeN","fa",3,"fa","a","f",7
"4877","R_25HpnGCVJmRDJeN","ea",6,"ea","a","e",4
"4878","R_25HpnGCVJmRDJeN","da",1,"da","a","d",9
"4879","R_25HpnGCVJmRDJeN","ca",8,"ca","a","c",2
"4880","R_25HpnGCVJmRDJeN","ba",1,"ba","a","b",9
"4881","R_25HpnGCVJmRDJeN","fb",8,"fb","b","f",2
"4882","R_25HpnGCVJmRDJeN","eb",3,"eb","b","e",7
"4883","R_25HpnGCVJmRDJeN","db",7,"db","b","d",3
"4884","R_25HpnGCVJmRDJeN","cb",8,"cb","b","c",2
"4885","R_25HpnGCVJmRDJeN","fc",2,"fc","c","f",8
"4886","R_25HpnGCVJmRDJeN","ec",6,"ec","c","e",4
"4887","R_25HpnGCVJmRDJeN","dc",3,"dc","c","d",7
"4888","R_25HpnGCVJmRDJeN","fd",1,"fd","d","f",9
"4889","R_25HpnGCVJmRDJeN","ed",6,"ed","d","e",4
"4890","R_25HpnGCVJmRDJeN","fe",8,"fe","e","f",2
"4891","R_25u0Sp2GchmKqpa","ab",3,"ab","b","a",7
"4892","R_25u0Sp2GchmKqpa","ac",3,"ac","c","a",7
"4893","R_25u0Sp2GchmKqpa","ad",3,"ad","d","a",7
"4894","R_25u0Sp2GchmKqpa","ae",7,"ae","e","a",3
"4895","R_25u0Sp2GchmKqpa","af",7,"af","f","a",3
"4896","R_25u0Sp2GchmKqpa","bc",5,"bc","c","b",5
"4897","R_25u0Sp2GchmKqpa","bd",7,"bd","d","b",3
"4898","R_25u0Sp2GchmKqpa","be",7,"be","e","b",3
"4899","R_25u0Sp2GchmKqpa","bf",5,"bf","f","b",5
"4900","R_25u0Sp2GchmKqpa","cd",7,"cd","d","c",3
"4901","R_25u0Sp2GchmKqpa","ce",3,"ce","e","c",7
"4902","R_25u0Sp2GchmKqpa","cf",3,"cf","f","c",7
"4903","R_25u0Sp2GchmKqpa","de",3,"de","e","d",7
"4904","R_25u0Sp2GchmKqpa","df",5,"df","f","d",5
"4905","R_25u0Sp2GchmKqpa","ef",7,"ef","f","e",3
"4906","R_25u0Sp2GchmKqpa","fa",7,"fa","a","f",3
"4907","R_25u0Sp2GchmKqpa","ea",7,"ea","a","e",3
"4908","R_25u0Sp2GchmKqpa","da",3,"da","a","d",7
"4909","R_25u0Sp2GchmKqpa","ca",3,"ca","a","c",7
"4910","R_25u0Sp2GchmKqpa","ba",3,"ba","a","b",7
"4911","R_25u0Sp2GchmKqpa","fb",5,"fb","b","f",5
"4912","R_25u0Sp2GchmKqpa","eb",7,"eb","b","e",3
"4913","R_25u0Sp2GchmKqpa","db",7,"db","b","d",3
"4914","R_25u0Sp2GchmKqpa","cb",5,"cb","b","c",5
"4915","R_25u0Sp2GchmKqpa","fc",3,"fc","c","f",7
"4916","R_25u0Sp2GchmKqpa","ec",3,"ec","c","e",7
"4917","R_25u0Sp2GchmKqpa","dc",7,"dc","c","d",3
"4918","R_25u0Sp2GchmKqpa","fd",5,"fd","d","f",5
"4919","R_25u0Sp2GchmKqpa","ed",3,"ed","d","e",7
"4920","R_25u0Sp2GchmKqpa","fe",7,"fe","e","f",3
"4921","R_263IFUYHOUdE9SR","ab",5,"ab","b","a",5
"4922","R_263IFUYHOUdE9SR","ac",2,"ac","c","a",8
"4923","R_263IFUYHOUdE9SR","ad",6,"ad","d","a",4
"4924","R_263IFUYHOUdE9SR","ae",7,"ae","e","a",3
"4925","R_263IFUYHOUdE9SR","af",2,"af","f","a",8
"4926","R_263IFUYHOUdE9SR","bc",5,"bc","c","b",5
"4927","R_263IFUYHOUdE9SR","bd",4,"bd","d","b",6
"4928","R_263IFUYHOUdE9SR","be",7,"be","e","b",3
"4929","R_263IFUYHOUdE9SR","bf",6,"bf","f","b",4
"4930","R_263IFUYHOUdE9SR","cd",1,"cd","d","c",9
"4931","R_263IFUYHOUdE9SR","ce",1,"ce","e","c",9
"4932","R_263IFUYHOUdE9SR","cf",6,"cf","f","c",4
"4933","R_263IFUYHOUdE9SR","de",6,"de","e","d",4
"4934","R_263IFUYHOUdE9SR","df",7,"df","f","d",3
"4935","R_263IFUYHOUdE9SR","ef",6,"ef","f","e",4
"4936","R_263IFUYHOUdE9SR","fa",2,"fa","a","f",8
"4937","R_263IFUYHOUdE9SR","ea",7,"ea","a","e",3
"4938","R_263IFUYHOUdE9SR","da",6,"da","a","d",4
"4939","R_263IFUYHOUdE9SR","ca",2,"ca","a","c",8
"4940","R_263IFUYHOUdE9SR","ba",5,"ba","a","b",5
"4941","R_263IFUYHOUdE9SR","fb",6,"fb","b","f",4
"4942","R_263IFUYHOUdE9SR","eb",7,"eb","b","e",3
"4943","R_263IFUYHOUdE9SR","db",4,"db","b","d",6
"4944","R_263IFUYHOUdE9SR","cb",5,"cb","b","c",5
"4945","R_263IFUYHOUdE9SR","fc",6,"fc","c","f",4
"4946","R_263IFUYHOUdE9SR","ec",1,"ec","c","e",9
"4947","R_263IFUYHOUdE9SR","dc",1,"dc","c","d",9
"4948","R_263IFUYHOUdE9SR","fd",7,"fd","d","f",3
"4949","R_263IFUYHOUdE9SR","ed",6,"ed","d","e",4
"4950","R_263IFUYHOUdE9SR","fe",6,"fe","e","f",4
"4951","R_268x0qErskNtjpo","ab",3,"ab","b","a",7
"4952","R_268x0qErskNtjpo","ac",5,"ac","c","a",5
"4953","R_268x0qErskNtjpo","ad",7,"ad","d","a",3
"4954","R_268x0qErskNtjpo","ae",4,"ae","e","a",6
"4955","R_268x0qErskNtjpo","af",6,"af","f","a",4
"4956","R_268x0qErskNtjpo","bc",4,"bc","c","b",6
"4957","R_268x0qErskNtjpo","bd",7,"bd","d","b",3
"4958","R_268x0qErskNtjpo","be",7,"be","e","b",3
"4959","R_268x0qErskNtjpo","bf",7,"bf","f","b",3
"4960","R_268x0qErskNtjpo","cd",5,"cd","d","c",5
"4961","R_268x0qErskNtjpo","ce",4,"ce","e","c",6
"4962","R_268x0qErskNtjpo","cf",6,"cf","f","c",4
"4963","R_268x0qErskNtjpo","de",6,"de","e","d",4
"4964","R_268x0qErskNtjpo","df",6,"df","f","d",4
"4965","R_268x0qErskNtjpo","ef",6,"ef","f","e",4
"4966","R_268x0qErskNtjpo","fa",6,"fa","a","f",4
"4967","R_268x0qErskNtjpo","ea",4,"ea","a","e",6
"4968","R_268x0qErskNtjpo","da",7,"da","a","d",3
"4969","R_268x0qErskNtjpo","ca",5,"ca","a","c",5
"4970","R_268x0qErskNtjpo","ba",3,"ba","a","b",7
"4971","R_268x0qErskNtjpo","fb",7,"fb","b","f",3
"4972","R_268x0qErskNtjpo","eb",7,"eb","b","e",3
"4973","R_268x0qErskNtjpo","db",7,"db","b","d",3
"4974","R_268x0qErskNtjpo","cb",4,"cb","b","c",6
"4975","R_268x0qErskNtjpo","fc",6,"fc","c","f",4
"4976","R_268x0qErskNtjpo","ec",4,"ec","c","e",6
"4977","R_268x0qErskNtjpo","dc",5,"dc","c","d",5
"4978","R_268x0qErskNtjpo","fd",6,"fd","d","f",4
"4979","R_268x0qErskNtjpo","ed",6,"ed","d","e",4
"4980","R_268x0qErskNtjpo","fe",6,"fe","e","f",4
"4981","R_26buS4VBqPDXu4Q","ab",4,"ab","b","a",6
"4982","R_26buS4VBqPDXu4Q","ac",6,"ac","c","a",4
"4983","R_26buS4VBqPDXu4Q","ad",7,"ad","d","a",3
"4984","R_26buS4VBqPDXu4Q","ae",3,"ae","e","a",7
"4985","R_26buS4VBqPDXu4Q","af",8,"af","f","a",2
"4986","R_26buS4VBqPDXu4Q","bc",6,"bc","c","b",4
"4987","R_26buS4VBqPDXu4Q","bd",2,"bd","d","b",8
"4988","R_26buS4VBqPDXu4Q","be",6,"be","e","b",4
"4989","R_26buS4VBqPDXu4Q","bf",3,"bf","f","b",7
"4990","R_26buS4VBqPDXu4Q","cd",2,"cd","d","c",8
"4991","R_26buS4VBqPDXu4Q","ce",8,"ce","e","c",2
"4992","R_26buS4VBqPDXu4Q","cf",5,"cf","f","c",5
"4993","R_26buS4VBqPDXu4Q","de",3,"de","e","d",7
"4994","R_26buS4VBqPDXu4Q","df",8,"df","f","d",2
"4995","R_26buS4VBqPDXu4Q","ef",4,"ef","f","e",6
"4996","R_26buS4VBqPDXu4Q","fa",8,"fa","a","f",2
"4997","R_26buS4VBqPDXu4Q","ea",3,"ea","a","e",7
"4998","R_26buS4VBqPDXu4Q","da",7,"da","a","d",3
"4999","R_26buS4VBqPDXu4Q","ca",6,"ca","a","c",4
"5000","R_26buS4VBqPDXu4Q","ba",4,"ba","a","b",6
"5001","R_26buS4VBqPDXu4Q","fb",3,"fb","b","f",7
"5002","R_26buS4VBqPDXu4Q","eb",6,"eb","b","e",4
"5003","R_26buS4VBqPDXu4Q","db",2,"db","b","d",8
"5004","R_26buS4VBqPDXu4Q","cb",6,"cb","b","c",4
"5005","R_26buS4VBqPDXu4Q","fc",5,"fc","c","f",5
"5006","R_26buS4VBqPDXu4Q","ec",8,"ec","c","e",2
"5007","R_26buS4VBqPDXu4Q","dc",2,"dc","c","d",8
"5008","R_26buS4VBqPDXu4Q","fd",8,"fd","d","f",2
"5009","R_26buS4VBqPDXu4Q","ed",3,"ed","d","e",7
"5010","R_26buS4VBqPDXu4Q","fe",4,"fe","e","f",6
"5011","R_26f1OmYAyKKQTeV","ab",8,"ab","b","a",2
"5012","R_26f1OmYAyKKQTeV","ac",7,"ac","c","a",3
"5013","R_26f1OmYAyKKQTeV","ad",7,"ad","d","a",3
"5014","R_26f1OmYAyKKQTeV","ae",4,"ae","e","a",6
"5015","R_26f1OmYAyKKQTeV","af",4,"af","f","a",6
"5016","R_26f1OmYAyKKQTeV","bc",6,"bc","c","b",4
"5017","R_26f1OmYAyKKQTeV","bd",5,"bd","d","b",5
"5018","R_26f1OmYAyKKQTeV","be",7,"be","e","b",3
"5019","R_26f1OmYAyKKQTeV","bf",7,"bf","f","b",3
"5020","R_26f1OmYAyKKQTeV","cd",7,"cd","d","c",3
"5021","R_26f1OmYAyKKQTeV","ce",6,"ce","e","c",4
"5022","R_26f1OmYAyKKQTeV","cf",2,"cf","f","c",8
"5023","R_26f1OmYAyKKQTeV","de",4,"de","e","d",6
"5024","R_26f1OmYAyKKQTeV","df",6,"df","f","d",4
"5025","R_26f1OmYAyKKQTeV","ef",9,"ef","f","e",1
"5026","R_26f1OmYAyKKQTeV","fa",4,"fa","a","f",6
"5027","R_26f1OmYAyKKQTeV","ea",4,"ea","a","e",6
"5028","R_26f1OmYAyKKQTeV","da",7,"da","a","d",3
"5029","R_26f1OmYAyKKQTeV","ca",7,"ca","a","c",3
"5030","R_26f1OmYAyKKQTeV","ba",8,"ba","a","b",2
"5031","R_26f1OmYAyKKQTeV","fb",7,"fb","b","f",3
"5032","R_26f1OmYAyKKQTeV","eb",7,"eb","b","e",3
"5033","R_26f1OmYAyKKQTeV","db",5,"db","b","d",5
"5034","R_26f1OmYAyKKQTeV","cb",6,"cb","b","c",4
"5035","R_26f1OmYAyKKQTeV","fc",2,"fc","c","f",8
"5036","R_26f1OmYAyKKQTeV","ec",6,"ec","c","e",4
"5037","R_26f1OmYAyKKQTeV","dc",7,"dc","c","d",3
"5038","R_26f1OmYAyKKQTeV","fd",6,"fd","d","f",4
"5039","R_26f1OmYAyKKQTeV","ed",4,"ed","d","e",6
"5040","R_26f1OmYAyKKQTeV","fe",9,"fe","e","f",1
"5041","R_26o2dqIsY2j0ikn","ab",7,"ab","b","a",3
"5042","R_26o2dqIsY2j0ikn","ac",8,"ac","c","a",2
"5043","R_26o2dqIsY2j0ikn","ad",5,"ad","d","a",5
"5044","R_26o2dqIsY2j0ikn","ae",7,"ae","e","a",3
"5045","R_26o2dqIsY2j0ikn","af",2,"af","f","a",8
"5046","R_26o2dqIsY2j0ikn","bc",4,"bc","c","b",6
"5047","R_26o2dqIsY2j0ikn","bd",4,"bd","d","b",6
"5048","R_26o2dqIsY2j0ikn","be",8,"be","e","b",2
"5049","R_26o2dqIsY2j0ikn","bf",3,"bf","f","b",7
"5050","R_26o2dqIsY2j0ikn","cd",8,"cd","d","c",2
"5051","R_26o2dqIsY2j0ikn","ce",2,"ce","e","c",8
"5052","R_26o2dqIsY2j0ikn","cf",7,"cf","f","c",3
"5053","R_26o2dqIsY2j0ikn","de",8,"de","e","d",2
"5054","R_26o2dqIsY2j0ikn","df",2,"df","f","d",8
"5055","R_26o2dqIsY2j0ikn","ef",4,"ef","f","e",6
"5056","R_26o2dqIsY2j0ikn","fa",2,"fa","a","f",8
"5057","R_26o2dqIsY2j0ikn","ea",7,"ea","a","e",3
"5058","R_26o2dqIsY2j0ikn","da",5,"da","a","d",5
"5059","R_26o2dqIsY2j0ikn","ca",8,"ca","a","c",2
"5060","R_26o2dqIsY2j0ikn","ba",7,"ba","a","b",3
"5061","R_26o2dqIsY2j0ikn","fb",3,"fb","b","f",7
"5062","R_26o2dqIsY2j0ikn","eb",8,"eb","b","e",2
"5063","R_26o2dqIsY2j0ikn","db",4,"db","b","d",6
"5064","R_26o2dqIsY2j0ikn","cb",4,"cb","b","c",6
"5065","R_26o2dqIsY2j0ikn","fc",7,"fc","c","f",3
"5066","R_26o2dqIsY2j0ikn","ec",2,"ec","c","e",8
"5067","R_26o2dqIsY2j0ikn","dc",8,"dc","c","d",2
"5068","R_26o2dqIsY2j0ikn","fd",2,"fd","d","f",8
"5069","R_26o2dqIsY2j0ikn","ed",8,"ed","d","e",2
"5070","R_26o2dqIsY2j0ikn","fe",4,"fe","e","f",6
"5071","R_27dSC2bMDR9Y5Nq","ab",5,"ab","b","a",5
"5072","R_27dSC2bMDR9Y5Nq","ac",5,"ac","c","a",5
"5073","R_27dSC2bMDR9Y5Nq","ad",6,"ad","d","a",4
"5074","R_27dSC2bMDR9Y5Nq","ae",5,"ae","e","a",5
"5075","R_27dSC2bMDR9Y5Nq","af",5,"af","f","a",5
"5076","R_27dSC2bMDR9Y5Nq","bc",5,"bc","c","b",5
"5077","R_27dSC2bMDR9Y5Nq","bd",3,"bd","d","b",7
"5078","R_27dSC2bMDR9Y5Nq","be",4,"be","e","b",6
"5079","R_27dSC2bMDR9Y5Nq","bf",3,"bf","f","b",7
"5080","R_27dSC2bMDR9Y5Nq","cd",8,"cd","d","c",2
"5081","R_27dSC2bMDR9Y5Nq","ce",4,"ce","e","c",6
"5082","R_27dSC2bMDR9Y5Nq","cf",5,"cf","f","c",5
"5083","R_27dSC2bMDR9Y5Nq","de",5,"de","e","d",5
"5084","R_27dSC2bMDR9Y5Nq","df",6,"df","f","d",4
"5085","R_27dSC2bMDR9Y5Nq","ef",4,"ef","f","e",6
"5086","R_27dSC2bMDR9Y5Nq","fa",5,"fa","a","f",5
"5087","R_27dSC2bMDR9Y5Nq","ea",5,"ea","a","e",5
"5088","R_27dSC2bMDR9Y5Nq","da",6,"da","a","d",4
"5089","R_27dSC2bMDR9Y5Nq","ca",5,"ca","a","c",5
"5090","R_27dSC2bMDR9Y5Nq","ba",5,"ba","a","b",5
"5091","R_27dSC2bMDR9Y5Nq","fb",3,"fb","b","f",7
"5092","R_27dSC2bMDR9Y5Nq","eb",4,"eb","b","e",6
"5093","R_27dSC2bMDR9Y5Nq","db",3,"db","b","d",7
"5094","R_27dSC2bMDR9Y5Nq","cb",5,"cb","b","c",5
"5095","R_27dSC2bMDR9Y5Nq","fc",5,"fc","c","f",5
"5096","R_27dSC2bMDR9Y5Nq","ec",4,"ec","c","e",6
"5097","R_27dSC2bMDR9Y5Nq","dc",8,"dc","c","d",2
"5098","R_27dSC2bMDR9Y5Nq","fd",6,"fd","d","f",4
"5099","R_27dSC2bMDR9Y5Nq","ed",5,"ed","d","e",5
"5100","R_27dSC2bMDR9Y5Nq","fe",4,"fe","e","f",6
"5101","R_27eCE2XkQwLAAYK","ab",3,"ab","b","a",7
"5102","R_27eCE2XkQwLAAYK","ac",7,"ac","c","a",3
"5103","R_27eCE2XkQwLAAYK","ad",4,"ad","d","a",6
"5104","R_27eCE2XkQwLAAYK","ae",5,"ae","e","a",5
"5105","R_27eCE2XkQwLAAYK","af",5,"af","f","a",5
"5106","R_27eCE2XkQwLAAYK","bc",3,"bc","c","b",7
"5107","R_27eCE2XkQwLAAYK","bd",1,"bd","d","b",9
"5108","R_27eCE2XkQwLAAYK","be",2,"be","e","b",8
"5109","R_27eCE2XkQwLAAYK","bf",2,"bf","f","b",8
"5110","R_27eCE2XkQwLAAYK","cd",3,"cd","d","c",7
"5111","R_27eCE2XkQwLAAYK","ce",3,"ce","e","c",7
"5112","R_27eCE2XkQwLAAYK","cf",4,"cf","f","c",6
"5113","R_27eCE2XkQwLAAYK","de",3,"de","e","d",7
"5114","R_27eCE2XkQwLAAYK","df",6,"df","f","d",4
"5115","R_27eCE2XkQwLAAYK","ef",5,"ef","f","e",5
"5116","R_27eCE2XkQwLAAYK","fa",5,"fa","a","f",5
"5117","R_27eCE2XkQwLAAYK","ea",5,"ea","a","e",5
"5118","R_27eCE2XkQwLAAYK","da",4,"da","a","d",6
"5119","R_27eCE2XkQwLAAYK","ca",7,"ca","a","c",3
"5120","R_27eCE2XkQwLAAYK","ba",3,"ba","a","b",7
"5121","R_27eCE2XkQwLAAYK","fb",2,"fb","b","f",8
"5122","R_27eCE2XkQwLAAYK","eb",2,"eb","b","e",8
"5123","R_27eCE2XkQwLAAYK","db",1,"db","b","d",9
"5124","R_27eCE2XkQwLAAYK","cb",3,"cb","b","c",7
"5125","R_27eCE2XkQwLAAYK","fc",4,"fc","c","f",6
"5126","R_27eCE2XkQwLAAYK","ec",3,"ec","c","e",7
"5127","R_27eCE2XkQwLAAYK","dc",3,"dc","c","d",7
"5128","R_27eCE2XkQwLAAYK","fd",6,"fd","d","f",4
"5129","R_27eCE2XkQwLAAYK","ed",3,"ed","d","e",7
"5130","R_27eCE2XkQwLAAYK","fe",5,"fe","e","f",5
"5131","R_27jyk5bJ7c5tTIw","ab",4,"ab","b","a",6
"5132","R_27jyk5bJ7c5tTIw","ac",6,"ac","c","a",4
"5133","R_27jyk5bJ7c5tTIw","ad",6,"ad","d","a",4
"5134","R_27jyk5bJ7c5tTIw","ae",5,"ae","e","a",5
"5135","R_27jyk5bJ7c5tTIw","af",6,"af","f","a",4
"5136","R_27jyk5bJ7c5tTIw","bc",5,"bc","c","b",5
"5137","R_27jyk5bJ7c5tTIw","bd",5,"bd","d","b",5
"5138","R_27jyk5bJ7c5tTIw","be",5,"be","e","b",5
"5139","R_27jyk5bJ7c5tTIw","bf",3,"bf","f","b",7
"5140","R_27jyk5bJ7c5tTIw","cd",6,"cd","d","c",4
"5141","R_27jyk5bJ7c5tTIw","ce",6,"ce","e","c",4
"5142","R_27jyk5bJ7c5tTIw","cf",4,"cf","f","c",6
"5143","R_27jyk5bJ7c5tTIw","de",7,"de","e","d",3
"5144","R_27jyk5bJ7c5tTIw","df",6,"df","f","d",4
"5145","R_27jyk5bJ7c5tTIw","ef",5,"ef","f","e",5
"5146","R_27jyk5bJ7c5tTIw","fa",6,"fa","a","f",4
"5147","R_27jyk5bJ7c5tTIw","ea",5,"ea","a","e",5
"5148","R_27jyk5bJ7c5tTIw","da",6,"da","a","d",4
"5149","R_27jyk5bJ7c5tTIw","ca",6,"ca","a","c",4
"5150","R_27jyk5bJ7c5tTIw","ba",4,"ba","a","b",6
"5151","R_27jyk5bJ7c5tTIw","fb",3,"fb","b","f",7
"5152","R_27jyk5bJ7c5tTIw","eb",5,"eb","b","e",5
"5153","R_27jyk5bJ7c5tTIw","db",5,"db","b","d",5
"5154","R_27jyk5bJ7c5tTIw","cb",5,"cb","b","c",5
"5155","R_27jyk5bJ7c5tTIw","fc",4,"fc","c","f",6
"5156","R_27jyk5bJ7c5tTIw","ec",6,"ec","c","e",4
"5157","R_27jyk5bJ7c5tTIw","dc",6,"dc","c","d",4
"5158","R_27jyk5bJ7c5tTIw","fd",6,"fd","d","f",4
"5159","R_27jyk5bJ7c5tTIw","ed",7,"ed","d","e",3
"5160","R_27jyk5bJ7c5tTIw","fe",5,"fe","e","f",5
"5161","R_27k8PbNPolq0QAU","ab",6,"ab","b","a",4
"5162","R_27k8PbNPolq0QAU","ac",2,"ac","c","a",8
"5163","R_27k8PbNPolq0QAU","ad",7,"ad","d","a",3
"5164","R_27k8PbNPolq0QAU","ae",3,"ae","e","a",7
"5165","R_27k8PbNPolq0QAU","af",7,"af","f","a",3
"5166","R_27k8PbNPolq0QAU","bc",7,"bc","c","b",3
"5167","R_27k8PbNPolq0QAU","bd",3,"bd","d","b",7
"5168","R_27k8PbNPolq0QAU","be",3,"be","e","b",7
"5169","R_27k8PbNPolq0QAU","bf",4,"bf","f","b",6
"5170","R_27k8PbNPolq0QAU","cd",5,"cd","d","c",5
"5171","R_27k8PbNPolq0QAU","ce",2,"ce","e","c",8
"5172","R_27k8PbNPolq0QAU","cf",2,"cf","f","c",8
"5173","R_27k8PbNPolq0QAU","de",2,"de","e","d",8
"5174","R_27k8PbNPolq0QAU","df",5,"df","f","d",5
"5175","R_27k8PbNPolq0QAU","ef",2,"ef","f","e",8
"5176","R_27k8PbNPolq0QAU","fa",7,"fa","a","f",3
"5177","R_27k8PbNPolq0QAU","ea",3,"ea","a","e",7
"5178","R_27k8PbNPolq0QAU","da",7,"da","a","d",3
"5179","R_27k8PbNPolq0QAU","ca",2,"ca","a","c",8
"5180","R_27k8PbNPolq0QAU","ba",6,"ba","a","b",4
"5181","R_27k8PbNPolq0QAU","fb",4,"fb","b","f",6
"5182","R_27k8PbNPolq0QAU","eb",3,"eb","b","e",7
"5183","R_27k8PbNPolq0QAU","db",3,"db","b","d",7
"5184","R_27k8PbNPolq0QAU","cb",7,"cb","b","c",3
"5185","R_27k8PbNPolq0QAU","fc",2,"fc","c","f",8
"5186","R_27k8PbNPolq0QAU","ec",2,"ec","c","e",8
"5187","R_27k8PbNPolq0QAU","dc",5,"dc","c","d",5
"5188","R_27k8PbNPolq0QAU","fd",5,"fd","d","f",5
"5189","R_27k8PbNPolq0QAU","ed",2,"ed","d","e",8
"5190","R_27k8PbNPolq0QAU","fe",2,"fe","e","f",8
"5191","R_27PatKwP1D3wBGB","ab",4,"ab","b","a",6
"5192","R_27PatKwP1D3wBGB","ac",7,"ac","c","a",3
"5193","R_27PatKwP1D3wBGB","ad",5,"ad","d","a",5
"5194","R_27PatKwP1D3wBGB","ae",2,"ae","e","a",8
"5195","R_27PatKwP1D3wBGB","af",2,"af","f","a",8
"5196","R_27PatKwP1D3wBGB","bc",3,"bc","c","b",7
"5197","R_27PatKwP1D3wBGB","bd",8,"bd","d","b",2
"5198","R_27PatKwP1D3wBGB","be",4,"be","e","b",6
"5199","R_27PatKwP1D3wBGB","bf",1,"bf","f","b",9
"5200","R_27PatKwP1D3wBGB","cd",4,"cd","d","c",6
"5201","R_27PatKwP1D3wBGB","ce",3,"ce","e","c",7
"5202","R_27PatKwP1D3wBGB","cf",1,"cf","f","c",9
"5203","R_27PatKwP1D3wBGB","de",7,"de","e","d",3
"5204","R_27PatKwP1D3wBGB","df",5,"df","f","d",5
"5205","R_27PatKwP1D3wBGB","ef",3,"ef","f","e",7
"5206","R_27PatKwP1D3wBGB","fa",2,"fa","a","f",8
"5207","R_27PatKwP1D3wBGB","ea",2,"ea","a","e",8
"5208","R_27PatKwP1D3wBGB","da",5,"da","a","d",5
"5209","R_27PatKwP1D3wBGB","ca",7,"ca","a","c",3
"5210","R_27PatKwP1D3wBGB","ba",4,"ba","a","b",6
"5211","R_27PatKwP1D3wBGB","fb",1,"fb","b","f",9
"5212","R_27PatKwP1D3wBGB","eb",4,"eb","b","e",6
"5213","R_27PatKwP1D3wBGB","db",8,"db","b","d",2
"5214","R_27PatKwP1D3wBGB","cb",3,"cb","b","c",7
"5215","R_27PatKwP1D3wBGB","fc",1,"fc","c","f",9
"5216","R_27PatKwP1D3wBGB","ec",3,"ec","c","e",7
"5217","R_27PatKwP1D3wBGB","dc",4,"dc","c","d",6
"5218","R_27PatKwP1D3wBGB","fd",5,"fd","d","f",5
"5219","R_27PatKwP1D3wBGB","ed",7,"ed","d","e",3
"5220","R_27PatKwP1D3wBGB","fe",3,"fe","e","f",7
"5221","R_27TNjzQrRpz3JWy","ab",4,"ab","b","a",6
"5222","R_27TNjzQrRpz3JWy","ac",3,"ac","c","a",7
"5223","R_27TNjzQrRpz3JWy","ad",4,"ad","d","a",6
"5224","R_27TNjzQrRpz3JWy","ae",6,"ae","e","a",4
"5225","R_27TNjzQrRpz3JWy","af",4,"af","f","a",6
"5226","R_27TNjzQrRpz3JWy","bc",2,"bc","c","b",8
"5227","R_27TNjzQrRpz3JWy","bd",4,"bd","d","b",6
"5228","R_27TNjzQrRpz3JWy","be",4,"be","e","b",6
"5229","R_27TNjzQrRpz3JWy","bf",4,"bf","f","b",6
"5230","R_27TNjzQrRpz3JWy","cd",6,"cd","d","c",4
"5231","R_27TNjzQrRpz3JWy","ce",3,"ce","e","c",7
"5232","R_27TNjzQrRpz3JWy","cf",2,"cf","f","c",8
"5233","R_27TNjzQrRpz3JWy","de",4,"de","e","d",6
"5234","R_27TNjzQrRpz3JWy","df",2,"df","f","d",8
"5235","R_27TNjzQrRpz3JWy","ef",2,"ef","f","e",8
"5236","R_27TNjzQrRpz3JWy","fa",4,"fa","a","f",6
"5237","R_27TNjzQrRpz3JWy","ea",6,"ea","a","e",4
"5238","R_27TNjzQrRpz3JWy","da",4,"da","a","d",6
"5239","R_27TNjzQrRpz3JWy","ca",3,"ca","a","c",7
"5240","R_27TNjzQrRpz3JWy","ba",4,"ba","a","b",6
"5241","R_27TNjzQrRpz3JWy","fb",4,"fb","b","f",6
"5242","R_27TNjzQrRpz3JWy","eb",4,"eb","b","e",6
"5243","R_27TNjzQrRpz3JWy","db",4,"db","b","d",6
"5244","R_27TNjzQrRpz3JWy","cb",2,"cb","b","c",8
"5245","R_27TNjzQrRpz3JWy","fc",2,"fc","c","f",8
"5246","R_27TNjzQrRpz3JWy","ec",3,"ec","c","e",7
"5247","R_27TNjzQrRpz3JWy","dc",6,"dc","c","d",4
"5248","R_27TNjzQrRpz3JWy","fd",2,"fd","d","f",8
"5249","R_27TNjzQrRpz3JWy","ed",4,"ed","d","e",6
"5250","R_27TNjzQrRpz3JWy","fe",2,"fe","e","f",8
"5251","R_27UbqIBbAAvXtnO","ab",4,"ab","b","a",6
"5252","R_27UbqIBbAAvXtnO","ac",7,"ac","c","a",3
"5253","R_27UbqIBbAAvXtnO","ad",6,"ad","d","a",4
"5254","R_27UbqIBbAAvXtnO","ae",5,"ae","e","a",5
"5255","R_27UbqIBbAAvXtnO","af",7,"af","f","a",3
"5256","R_27UbqIBbAAvXtnO","bc",4,"bc","c","b",6
"5257","R_27UbqIBbAAvXtnO","bd",4,"bd","d","b",6
"5258","R_27UbqIBbAAvXtnO","be",6,"be","e","b",4
"5259","R_27UbqIBbAAvXtnO","bf",7,"bf","f","b",3
"5260","R_27UbqIBbAAvXtnO","cd",3,"cd","d","c",7
"5261","R_27UbqIBbAAvXtnO","ce",4,"ce","e","c",6
"5262","R_27UbqIBbAAvXtnO","cf",8,"cf","f","c",2
"5263","R_27UbqIBbAAvXtnO","de",6,"de","e","d",4
"5264","R_27UbqIBbAAvXtnO","df",5,"df","f","d",5
"5265","R_27UbqIBbAAvXtnO","ef",4,"ef","f","e",6
"5266","R_27UbqIBbAAvXtnO","fa",7,"fa","a","f",3
"5267","R_27UbqIBbAAvXtnO","ea",5,"ea","a","e",5
"5268","R_27UbqIBbAAvXtnO","da",6,"da","a","d",4
