"","ResponseId","m","Sum","gender","country","education","household_size","Duration.wave2","age","income.wave2","Minutes.wave2","Minutes","climate_concern","concern.scaled","exp.low_che.int","exp.low_che.hig","exp.low_mid.hig","exp.int_che.hig","exp.int_mid.hig","mid.low_che.int","mid.low_che.hig","percent"
"131","R_1QlrekUmzTk0Wbq",229321438363760,2,"female","Switzerland","obligatory school",1,2658,27,"2'500- 4'000€
<4'300- 5'899CHF",44,"okay",4,-0.804187192118227,0,0,1,0,0,0,1,0.285714285714286
"132","R_1QltThrqzdt4ppe",229242295775457,4,"female","Germany","obligatory school",3,1459,38,"2'500- 4'000€
<4'300- 5'899CHF",24,"okay",3.25,-1.55418719211823,0,1,1,0,1,0,1,0.571428571428571
"133","R_1QrpE21fw7QXXYu",229242295744700,2,"male","Germany","obligatory school",2,1803,60,"<1'500€
<3'100CHF",30,"okay",6,1.19581280788177,0,0,1,0,0,0,1,0.285714285714286
"134","R_1QrwLMIn7K2GhNN",229321438287057,2,"male","Switzerland","degree",2,1919,25,"<1'500€
<3'100CHF",31,"okay",5,0.195812807881773,0,0,1,0,0,1,0,0.285714285714286
"135","R_1qX9y9uKlkCAb4j",229409893556412,4,"female","Germany","obligatory school",2,1117,60,"> 4'000€
>5'900 CHF",18,"okay",4.5,-0.304187192118227,0,0,1,0,1,1,1,0.571428571428571
"136","R_1rAhq8JtngWYhI1",229242295843984,7,"male","Germany","middle school",2,678,49,"> 4'000€
>5'900 CHF",11,"okay",3.75,-1.05418719211823,1,1,1,1,1,1,1,1
"137","R_1rJ1QlgXJMaeq34",229320605940944,0,"male","Germany","degree",2,685,48,"<1'500- 2'499€
3'100-4'299CHF",11,"okay",5.75,0.945812807881773,0,0,0,0,0,0,0,0
"138","R_1RJFm66oU5fP5Qt",229255657942213,1,"male","Germany","middle school",1,1678,26,"<1'500€
<3'100CHF",27,"okay",3.5,-1.30418719211823,0,0,0,0,0,0,1,0.142857142857143
"139","R_1rMMLys7a9QDlKp",229937963154540,2,"female","Switzerland","obligatory school",2,1792,43,"<1'500- 2'499€
3'100-4'299CHF",29,"okay",4.75,-0.0541871921182269,0,0,0,0,0,1,1,0.285714285714286
"140","R_1rP3xwHOfSB3Xfm",229242449970265,7,"male","Switzerland","obligatory school",4,2091,57,"> 4'000€
>5'900 CHF",34,"okay",5.75,0.945812807881773,1,1,1,1,1,1,1,1
"141","R_1rPu8GlUfBUaT1f",229255657999471,3,"female","Germany","obligatory school",4,1099,30,"2'500- 4'000€
<4'300- 5'899CHF",18,"okay",6,1.19581280788177,0,1,0,0,0,1,1,0.428571428571429
"142","R_1rq6oBNP3dfuJSh",229256171676680,3,"female","Switzerland","degree",2,650,45,"> 4'000€
>5'900 CHF",10,"okay",1.75,-3.05418719211823,0,0,1,0,1,0,1,0.428571428571429
"143","R_1rw4iW8Em9oSO65",229677069775045,0,"male","Germany","middle school",2,1350,54,"> 4'000€
>5'900 CHF",22,"okay",3,-1.80418719211823,0,0,0,0,0,0,0,0
"144","R_1Y2iKkxsibQMHVD",229321437941882,7,"male","Switzerland","degree",4,1616,41,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",5.5,0.695812807881773,1,1,1,1,1,1,1,1
"145","R_20MCNf1iYVfsbyx",229409893611680,0,"female","Germany","obligatory school",1,1895,61,"<1'500- 2'499€
3'100-4'299CHF",31,"okay",6,1.19581280788177,0,0,0,0,0,0,0,0
"146","R_20UodHACXAGHKfb",229677069753462,3,"male","Germany","obligatory school",2,2601,59,"<1'500- 2'499€
3'100-4'299CHF",43,"okay",2,-2.80418719211823,0,1,1,0,0,0,1,0.428571428571429
"147","R_20Zr66Ok0cO2lzY",229320605935709,2,"male","Germany","middle school",2,3013,56,"> 4'000€
>5'900 CHF",50,"okay",4.5,-0.304187192118227,0,0,1,0,1,0,0,0.285714285714286
"148","R_2170LJegYGhKWPO",229320606011397,2,"male","Germany","obligatory school",2,1609,67,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",4,-0.804187192118227,0,0,1,0,0,0,1,0.285714285714286
"149","R_21adMr6FTICq8w7",229410206775296,4,"male","Switzerland","degree",4,10409,36,"> 4'000€
>5'900 CHF",173,"okay",5,0.195812807881773,0,0,1,1,0,1,1,0.571428571428571
"150","R_21hMGEwDlPxhjIx",229242449956922,3,"male","Switzerland","degree",1,1745,67,"<1'500€
<3'100CHF",29,"okay",3,-1.80418719211823,0,1,1,0,0,0,1,0.428571428571429
"151","R_21u3i7hJZiGF7q8",229256171709564,5,"male","Switzerland","degree",2,558,43,"> 4'000€
>5'900 CHF",9,"speeder",4.75,-0.0541871921182269,0,0,1,1,1,1,1,0.714285714285714
"152","R_22DlIOA1QuwsRtH",229256171670763,3,"male","Switzerland","middle school",4,8266,44,"<1'500- 2'499€
3'100-4'299CHF",137,"okay",5,0.195812807881773,0,1,1,0,0,0,1,0.428571428571429
"153","R_22LmAhnuYngmKbY",229678093101134,4,"male","Switzerland","obligatory school",2,1322,71,"<1'500- 2'499€
3'100-4'299CHF",22,"okay",5.75,0.945812807881773,0,1,1,0,1,0,1,0.571428571428571
"154","R_22re08dv5zyt3zy",229256171552970,7,"female","Switzerland","degree",5,769,45,"2'500- 4'000€
<4'300- 5'899CHF",12,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"155","R_22y2tZsREaqt265",229242295738453,1,"male","Germany","middle school",2,2126,63,"> 4'000€
>5'900 CHF",35,"okay",5,0.195812807881773,0,0,1,0,0,0,0,0.142857142857143
"156","R_22zBwIlTw6hKf92",229242449964248,4,"female","Switzerland","middle school",2,1096,51,"> 4'000€
>5'900 CHF",18,"okay",3.5,-1.30418719211823,0,1,1,1,0,0,1,0.571428571428571
"157","R_23eQRGUU63p5ape",229677069779187,1,"female","Germany","degree",2,959,53,"> 4'000€
>5'900 CHF",15,"okay",2.5,-2.30418719211823,0,0,1,0,0,0,0,0.142857142857143
"158","R_241nEMMdhWumQoO",229256171951216,3,"female","Switzerland","middle school",3,1202,28,"2'500- 4'000€
<4'300- 5'899CHF",20,"okay",5.25,0.445812807881773,0,1,1,0,0,0,1,0.428571428571429
"159","R_2492pCKHqf5dlKi",229678093372428,3,"male","Switzerland","middle school",3,1097,41,"2'500- 4'000€
<4'300- 5'899CHF",18,"okay",3,-1.80418719211823,0,0,1,0,1,0,1,0.428571428571429
"160","R_24cprR80Slkcffl",229409893574672,1,"female","Germany","degree",2,1544,41,"> 4'000€
>5'900 CHF",25,"okay",1.75,-3.05418719211823,0,0,1,0,0,0,0,0.142857142857143
"161","R_24FPzaogsJl5Oao",229242295830711,1,"male","Germany","obligatory school",4,400,25,"> 4'000€
>5'900 CHF",6,"speeder",4.75,-0.0541871921182269,0,1,0,0,0,0,0,0.142857142857143
"162","R_24pwPmPBXaNb1Jp",229409893558502,0,"male","Germany","degree",2,1151,73,"> 4'000€
>5'900 CHF",19,"okay",5.25,0.445812807881773,0,0,0,0,0,0,0,0
"163","R_25HpnGCVJmRDJeN",229256171906265,4,"male","Switzerland","middle school",5,835,22,"> 4'000€
>5'900 CHF",13,"okay",6,1.19581280788177,0,1,1,0,1,0,1,0.571428571428571
"164","R_25u0Sp2GchmKqpa",229320606027862,2,"female","Germany","obligatory school",2,775,27,"> 4'000€
>5'900 CHF",12,"okay",5,0.195812807881773,0,0,1,0,0,0,1,0.285714285714286
"165","R_263IFUYHOUdE9SR",229678093381679,2,"female","Switzerland","degree",1,2142,54,"2'500- 4'000€
<4'300- 5'899CHF",35,"okay",5.5,0.695812807881773,0,0,1,0,0,0,1,0.285714285714286
"166","R_268x0qErskNtjpo",229410206658574,2,"male","Switzerland","obligatory school",2,1156,63,"<1'500- 2'499€
3'100-4'299CHF",19,"okay",4.75,-0.0541871921182269,0,0,1,0,0,0,1,0.285714285714286
"167","R_26buS4VBqPDXu4Q",229677069754519,1,"male","Germany","degree",2,3718,54,"> 4'000€
>5'900 CHF",61,"okay",6,1.19581280788177,0,0,0,0,0,0,1,0.142857142857143
"168","R_26f1OmYAyKKQTeV",229678093313064,7,"female","Switzerland","obligatory school",1,1010,63,"<1'500- 2'499€
3'100-4'299CHF",16,"okay",5.75,0.945812807881773,1,1,1,1,1,1,1,1
"169","R_26o2dqIsY2j0ikn",229320605958180,5,"female","Germany","no formal education",1,1498,59,"<1'500- 2'499€
3'100-4'299CHF",24,"okay",5.75,0.945812807881773,0,1,1,1,1,0,1,0.714285714285714
"170","R_27dSC2bMDR9Y5Nq",229678093170793,6,"female","Switzerland","degree",1,1185,66,"<1'500- 2'499€
3'100-4'299CHF",19,"okay",6,1.19581280788177,1,1,1,1,1,1,0,0.857142857142857
"171","R_27eCE2XkQwLAAYK",229320606000189,4,"male","Germany","middle school",1,1039,23,"<1'500€
<3'100CHF",17,"okay",6,1.19581280788177,0,1,1,0,1,0,1,0.571428571428571
"172","R_27jyk5bJ7c5tTIw",229242295765044,0,"male","Germany","obligatory school",1,549,44,"2'500- 4'000€
<4'300- 5'899CHF",9,"speeder",2.75,-2.05418719211823,0,0,0,0,0,0,0,0
"173","R_27k8PbNPolq0QAU",229409893555368,7,"male","Germany","degree",3,1791,57,"2'500- 4'000€
<4'300- 5'899CHF",29,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"174","R_27PatKwP1D3wBGB",229242449957958,2,"female","Switzerland","middle school",1,1568,62,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",6,1.19581280788177,0,1,0,0,0,0,1,0.285714285714286
"175","R_27TNjzQrRpz3JWy",229677069762575,2,"female","Germany","obligatory school",2,1679,65,"2'500- 4'000€
<4'300- 5'899CHF",27,"okay",4.25,-0.554187192118227,0,0,1,0,0,0,1,0.285714285714286
"176","R_27UbqIBbAAvXtnO",229320606061811,1,"male","Germany","degree",1,573,27,"2'500- 4'000€
<4'300- 5'899CHF",9,"okay",3.75,-1.05418719211823,0,0,0,0,0,0,1,0.142857142857143
"177","R_27xmPUAjYoTlGbO",229410206643426,7,"female","Switzerland","degree",4,1218,40,"> 4'000€
>5'900 CHF",20,"okay",5,0.195812807881773,1,1,1,1,1,1,1,1
"178","R_28CZFXMZNeee8Tb",229410207337591,3,"male","Switzerland","obligatory school",2,746,20,"> 4'000€
>5'900 CHF",12,"okay",6,1.19581280788177,0,0,1,0,1,1,0,0.428571428571429
"179","R_28G4qPGUAsKipWV",229242295743653,5,"male","Germany","obligatory school",2,1612,66,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",1.75,-3.05418719211823,0,1,1,1,1,0,1,0.714285714285714
"180","R_28Gxw9vDZkw4AFl",229855352122474,0,"female","Germany","middle school",2,656,77,"> 4'000€
>5'900 CHF",10,"okay",1,-3.80418719211823,0,0,0,0,0,0,0,0
"181","R_291jqH1l086hM3H",229320605958184,1,"male","Germany","degree",2,1155,31,"<1'500- 2'499€
3'100-4'299CHF",19,"okay",3.75,-1.05418719211823,0,0,0,0,1,0,0,0.142857142857143
"182","R_299MMOiAM0CwBhl",229409893599427,3,"male","Germany","obligatory school",2,1973,38,"<1'500- 2'499€
3'100-4'299CHF",32,"speeder",5,0.195812807881773,1,1,0,0,0,1,0,0.428571428571429
"183","R_29uhdl1Vw2SydD1",229242449960057,7,"male","Switzerland","degree",1,881,37,"> 4'000€
>5'900 CHF",14,"okay",5.5,0.695812807881773,1,1,1,1,1,1,1,1
"184","R_2A0ZyfHN8PF2erE",229255657933879,7,"female","Germany","obligatory school",3,1060,55,"2'500- 4'000€
<4'300- 5'899CHF",17,"okay",4.5,-0.304187192118227,1,1,1,1,1,1,1,1
"185","R_2aCzseQ1RcQVYH4",229409893566597,6,"male","Germany","obligatory school",2,1747,32,"> 4'000€
>5'900 CHF",29,"okay",6,1.19581280788177,0,1,1,1,1,1,1,0.857142857142857
"186","R_2AFo5duAc0IHQXg",229937963228341,1,"male","Switzerland","obligatory school",2,2482,57,"<1'500- 2'499€
3'100-4'299CHF",41,"okay",5.75,0.945812807881773,0,0,1,0,0,0,0,0.142857142857143
"187","R_2aFwdSvQ5kee5F5",229409893568695,7,"female","Germany","degree",2,1265,60,"> 4'000€
>5'900 CHF",21,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"188","R_2AG1H1VH5t5XhR1",229409893561381,3,"female","Germany","obligatory school",5,1083,67,"> 4'000€
>5'900 CHF",18,"okay",6,1.19581280788177,0,0,1,0,1,0,1,0.428571428571429
"189","R_2aGDROz7N2AxH8J",229242295791846,3,"male","Germany","no formal education",4,696,39,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",3.25,-1.55418719211823,0,0,0,0,1,1,1,0.428571428571429
"190","R_2AHkbMeJiEZwITa",229677069757642,7,"female","Germany","middle school",2,1281,59,"2'500- 4'000€
<4'300- 5'899CHF",21,"okay",4.75,-0.0541871921182269,1,1,1,1,1,1,1,1
"191","R_2AQl8SZjeBihLpa",229409893601517,4,"female","Germany","obligatory school",1,1245,49,"<1'500€
<3'100CHF",20,"okay",5.25,0.445812807881773,0,1,1,0,1,0,1,0.571428571428571
"192","R_2AYJXywwVu6QGs3",229409893553280,7,"female","Germany","obligatory school",2,752,62,"> 4'000€
>5'900 CHF",12,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"193","R_2B40DDGZ80mBEbc",229409893580933,2,"female","Germany","degree",2,914,35,"> 4'000€
>5'900 CHF",15,"okay",5.75,0.945812807881773,0,1,0,0,1,0,0,0.285714285714286
"194","R_2b4cSi6KufHEXQf",229242295738451,6,"female","Germany","middle school",1,1246,59,"<1'500- 2'499€
3'100-4'299CHF",20,"okay",4.5,-0.304187192118227,1,1,1,1,0,1,1,0.857142857142857
"195","R_2B4jgxePdmcIg6a",229242295746789,0,"male","Germany","no formal education",2,1234,59,"<1'500€
<3'100CHF",20,"okay",1.75,-3.05418719211823,0,0,0,0,0,0,0,0
"196","R_2BerMsevklfK0C6",229255657958647,0,"female","Germany","middle school",1,6920,28,"<1'500- 2'499€
3'100-4'299CHF",115,"okay",4,-0.804187192118227,0,0,0,0,0,0,0,0
"197","R_2Bm2KJXRyABauyk",229855352130794,5,"female","Germany","degree",2,845,61,"> 4'000€
>5'900 CHF",14,"okay",6,1.19581280788177,0,1,1,1,1,0,1,0.714285714285714
"198","R_2bN5F89p3dp47h6",229678093302790,1,"female","Switzerland","degree",2,971,45,"<1'500€
<3'100CHF",16,"okay",4.75,-0.0541871921182269,0,0,1,0,0,0,0,0.142857142857143
"199","R_2CJps0uBujnODbe",229409893600486,3,"male","Germany","obligatory school",3,887,66,"> 4'000€
>5'900 CHF",14,"okay",6,1.19581280788177,0,0,1,0,1,0,1,0.428571428571429
"200","R_2cnEXR8WCTUWKDw",229242295753838,0,"male","Germany","no formal education",2,1684,69,"<1'500€
<3'100CHF",28,"okay",5.25,0.445812807881773,0,0,0,0,0,0,0,0
"201","R_2CQ8YyzW1RpRmOa",229855352122461,4,"female","Germany","obligatory school",2,1456,70,"> 4'000€
>5'900 CHF",24,"okay",4,-0.804187192118227,0,0,1,0,1,1,1,0.571428571428571
"202","R_2CwZWrVSNkvn7hm",229678093412574,1,"male","Switzerland","degree",2,2200,43,"<1'500- 2'499€
3'100-4'299CHF",36,"okay",6,1.19581280788177,0,0,1,0,0,0,0,0.142857142857143
"203","R_2CZMbro8CP9Uu5t",229678093163595,1,"male","Switzerland","obligatory school",1,1794,58,"<1'500- 2'499€
3'100-4'299CHF",29,"okay",4.75,-0.0541871921182269,0,0,1,0,0,0,0,0.142857142857143
"204","R_2D6c4MB4OoCIkDm",229321438330936,7,"female","Switzerland","middle school",1,1280,25,"2'500- 4'000€
<4'300- 5'899CHF",21,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"205","R_2dg3EfUOU09B5o4",229256171951214,6,"female","Switzerland","degree",2,807,25,"> 4'000€
>5'900 CHF",13,"okay",6,1.19581280788177,0,1,1,1,1,1,1,0.857142857142857
"206","R_2dGR1ye0yw7G94w",229242295822351,0,"female","Germany","middle school",4,1214,39,"2'500- 4'000€
<4'300- 5'899CHF",20,"okay",3,-1.80418719211823,0,0,0,0,0,0,0,0
"207","R_2dKehFZ6Q0ZuvKP",229242295738457,5,"male","Germany","obligatory school",3,945,48,"> 4'000€
>5'900 CHF",15,"okay",2.25,-2.55418719211823,0,0,1,1,1,1,1,0.714285714285714
"208","R_2DOdBo6U9ALFufg",229242450019449,0,"female","Switzerland","degree",4,2107,32,"> 4'000€
>5'900 CHF",35,"okay",3.5,-1.30418719211823,0,0,0,0,0,0,0,0
"209","R_2DSan3zt5JS8l9P",229242295766090,0,"female","Germany","no formal education",2,1364,26,"<1'500- 2'499€
3'100-4'299CHF",22,"okay",2.5,-2.30418719211823,0,0,0,0,0,0,0,0
"210","R_2dWss8mIevBNbql",229242449956910,7,"non-binary","Switzerland","middle school",2,1941,49,"<1'500- 2'499€
3'100-4'299CHF",32,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"211","R_2dzIMFCeBrnYXrM",229255657942219,2,"male","Germany","degree",3,1634,34,"> 4'000€
>5'900 CHF",27,"okay",4.5,-0.304187192118227,0,0,1,0,0,0,1,0.285714285714286
"212","R_2dztNeIeNilgZSd",229242295787687,6,"male","Germany","no formal education",4,1312,50,"> 4'000€
>5'900 CHF",21,"okay",5,0.195812807881773,0,1,1,1,1,1,1,0.857142857142857
"213","R_2e4CoHK76vvECIM",229409893639303,7,"male","Germany","obligatory school",3,1037,30,"> 4'000€
>5'900 CHF",17,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"214","R_2e4gsRcT2FLvlEh",229256171561183,4,"male","Switzerland","obligatory school",1,11181,53,"<1'500- 2'499€
3'100-4'299CHF",186,"okay",5.5,0.695812807881773,0,0,1,0,1,1,1,0.571428571428571
"215","R_2E4XZ1gU8UuEcy2",229855351994462,3,"female","Germany","middle school",2,1929,67,"> 4'000€
>5'900 CHF",32,"okay",5.75,0.945812807881773,0,0,1,1,0,0,1,0.428571428571429
"216","R_2e5tMsjqS8r894Q",229242449962154,2,"male","Switzerland","obligatory school",2,1734,58,"> 4'000€
>5'900 CHF",28,"okay",5,0.195812807881773,0,0,0,0,1,1,0,0.285714285714286
"217","R_2e8zf4yA6aADPCx",229321437583507,7,"female","Switzerland","degree",3,1079,54,"<1'500- 2'499€
3'100-4'299CHF",17,"okay",4.5,-0.304187192118227,1,1,1,1,1,1,1,1
"218","R_2EczmD5SwSzay4A",229409893573887,0,"female","Germany","obligatory school",1,978,47,"<1'500- 2'499€
3'100-4'299CHF",16,"okay",5,0.195812807881773,0,0,0,0,0,0,0,0
"219","R_2En7dxb8PY0sVqa",229242449963203,3,"female","Switzerland","middle school",2,1331,51,"<1'500- 2'499€
3'100-4'299CHF",22,"okay",4.75,-0.0541871921182269,0,0,1,0,0,1,1,0.428571428571429
"220","R_2EudHnKol1N7utZ",229321438308355,2,"female","Switzerland","obligatory school",4,297,19,"<1'500€
<3'100CHF",4,"speeder",6,1.19581280788177,0,1,1,0,0,0,0,0.285714285714286
"221","R_2eWgxkI1ZcLlACS",229256171818133,3,"male","Switzerland","degree",5,1138,29,"> 4'000€
>5'900 CHF",18,"okay",5.25,0.445812807881773,0,1,1,0,0,1,0,0.428571428571429
"222","R_2EzrxrOnJkcxDmK",229410207386675,6,"female","Switzerland","obligatory school",4,1092,40,"<1'500- 2'499€
3'100-4'299CHF",18,"okay",1.75,-3.05418719211823,1,1,1,1,1,0,1,0.857142857142857
"223","R_2fx5TdeHZkzu7SR",229166416667863,0,"female","Switzerland","degree",4,1374,47,"> 4'000€
>5'900 CHF",22,"okay",4,-0.804187192118227,0,0,0,0,0,0,0,0
"224","R_2fxg9AHWtBi2GBP",229677069755550,3,"female","Germany","obligatory school",1,1582,77,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",6,1.19581280788177,0,0,1,0,1,0,1,0.428571428571429
"225","R_2ghsWopwxNyadTb",229758454236304,0,"male","Switzerland","degree",5,909,44,"<1'500- 2'499€
3'100-4'299CHF",15,"okay",6,1.19581280788177,0,0,0,0,0,0,0,0
"226","R_2m0qE3DQhkw5quZ",229242449966328,0,"female","Switzerland","middle school",1,805,24,"<1'500- 2'499€
3'100-4'299CHF",13,"okay",6,1.19581280788177,0,0,0,0,0,0,0,0
"227","R_2OGwTX83fhyDNnI",229320606084260,1,"male","Germany","middle school",5,900,20,"> 4'000€
>5'900 CHF",15,"okay",5.25,0.445812807881773,0,0,1,0,0,0,0,0.142857142857143
"228","R_2OTsX0VoE5sGvbN",229256171556050,3,"female","Switzerland","obligatory school",4,1261,48,"<1'500- 2'499€
3'100-4'299CHF",21,"okay",5.75,0.945812807881773,0,0,0,0,1,1,1,0.428571428571429
"229","R_2OTucPfWLWySgbQ",229242450008195,7,"male","Switzerland","degree",2,1382,30,"> 4'000€
>5'900 CHF",23,"okay",5.75,0.945812807881773,1,1,1,1,1,1,1,1
"230","R_2OZmN3GX1csFnvS",229321438243967,7,"female","Switzerland","middle school",1,1653,22,"<1'500€
<3'100CHF",27,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"231","R_2P4JBo0bhSklWm8",229409893551191,1,"female","Germany","obligatory school",1,848,62,"<1'500€
<3'100CHF",14,"okay",5,0.195812807881773,0,0,0,0,0,0,1,0.142857142857143
"232","R_2P6WvCjxDtRXpfh",229677069770890,0,"female","Germany","obligatory school",2,1445,70,"2'500- 4'000€
<4'300- 5'899CHF",24,"okay",6,1.19581280788177,0,0,0,0,0,0,0,0
"233","R_2PAMXQWMnCShnhv",229409893610648,0,"male","Germany","degree",3,2514,69,"> 4'000€
>5'900 CHF",41,"okay",4,-0.804187192118227,0,0,0,0,0,0,0,0
"234","R_2PcWpDYMkGdiWuA",229242295753832,3,"female","Germany","obligatory school",5,2545,31,"<1'500- 2'499€
3'100-4'299CHF",42,"okay",3.5,-1.30418719211823,0,1,0,0,0,1,1,0.428571428571429
"235","R_2PnvZ3t3ESLuuRg",229242449956920,5,"male","Switzerland","obligatory school",1,697,58,"<1'500- 2'499€
3'100-4'299CHF",11,"okay",5.25,0.445812807881773,0,1,1,1,1,0,1,0.714285714285714
"236","R_2pVN9xJPvGeQwTl",229409893567654,3,"female","Germany","obligatory school",2,1337,56,"2'500- 4'000€
<4'300- 5'899CHF",22,"okay",4.75,-0.0541871921182269,0,1,1,0,0,0,1,0.428571428571429
"237","R_2pWDY1aVJKk8Eky",229409893616893,2,"female","Germany","degree",2,2104,66,"2'500- 4'000€
<4'300- 5'899CHF",35,"okay",3.75,-1.05418719211823,0,0,1,0,0,0,1,0.285714285714286
"238","R_2q2wBpEDDTOLQAr",229678093358306,2,"female","Switzerland","degree",1,1450,40,"<1'500- 2'499€
3'100-4'299CHF",24,"okay",1.75,-3.05418719211823,0,0,1,0,0,0,1,0.285714285714286
"239","R_2q3jFjpu8freoQG",229409893605426,0,"male","Germany","obligatory school",2,1231,54,"2'500- 4'000€
<4'300- 5'899CHF",20,"okay",4.25,-0.554187192118227,0,0,0,0,0,0,0,0
"240","R_2q8jjB4POrxng1J",229242449962151,2,"male","Switzerland","degree",2,1099,72,"> 4'000€
>5'900 CHF",18,"okay",4,-0.804187192118227,0,0,1,0,0,0,1,0.285714285714286
"241","R_2qlSogoBK0vIz2z",229678093384755,5,"female","Switzerland","degree",1,1318,42,"<1'500€
<3'100CHF",21,"okay",5,0.195812807881773,0,1,1,0,1,1,1,0.714285714285714
"242","R_2QRGPTuTFmph4Tw",229409893634086,0,"male","Germany","obligatory school",1,888,66,"<1'500€
<3'100CHF",14,"okay",6,1.19581280788177,0,0,0,0,0,0,0,0
"243","R_2qsbwlWVgx3U2Ga",229409893556415,3,"male","Germany","obligatory school",2,6308,77,"> 4'000€
>5'900 CHF",105,"okay",5.75,0.945812807881773,0,0,1,1,1,0,0,0.428571428571429
"244","R_2QtcKsYZWhhqqjS",229320605936763,0,"female","Germany","obligatory school",2,2288,53,"> 4'000€
>5'900 CHF",38,"okay",3.25,-1.55418719211823,0,0,0,0,0,0,0,0
"245","R_2qvzPowbEHSePSC",229321437681681,1,"male","Switzerland","middle school",3,818,23,"<1'500- 2'499€
3'100-4'299CHF",13,"okay",5.25,0.445812807881773,0,0,1,0,0,0,0,0.142857142857143
"246","R_2qw808RHTW32LfJ",227471450945619,3,"female","Switzerland","degree",5,1572,57,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",5,0.195812807881773,0,1,1,0,0,0,1,0.428571428571429
"247","R_2QX1hhnet3fuiW3",229321437763714,7,"female","Switzerland","obligatory school",4,1203,31,"2'500- 4'000€
<4'300- 5'899CHF",20,"okay",4.5,-0.304187192118227,1,1,1,1,1,1,1,1
"248","R_2QYGfMYzAouv17p",229321438289110,7,"female","Switzerland","obligatory school",2,1544,60,"<1'500- 2'499€
3'100-4'299CHF",25,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"249","R_2R3WdyyTBE50O4B",229242449960062,1,"male","Switzerland","obligatory school",3,2021,58,"2'500- 4'000€
<4'300- 5'899CHF",33,"okay",6,1.19581280788177,0,0,1,0,0,0,0,0.142857142857143
"250","R_2RaD1qLsjvheOt2",229678093111417,1,"female","Switzerland","middle school",1,849,46,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",4,-0.804187192118227,0,0,1,0,0,0,0,0.142857142857143
"251","R_2rAZ1Ka3wuVKPBW",229410206693467,3,"male","Switzerland","degree",1,4070,55,"<1'500- 2'499€
3'100-4'299CHF",67,"okay",6,1.19581280788177,0,0,1,0,0,1,1,0.428571428571429
"252","R_2riOlz6GykyQOSK",229242449960052,4,"female","Switzerland","obligatory school",2,2994,61,"> 4'000€
>5'900 CHF",49,"okay",6,1.19581280788177,0,0,1,0,1,1,1,0.571428571428571
"253","R_2rMazT4mo70rBsf",229242295805140,7,"male","Germany","middle school",2,2871,24,"<1'500- 2'499€
3'100-4'299CHF",47,"okay",5.5,0.695812807881773,1,1,1,1,1,1,1,1
"254","R_2ROlNuBvXLmCi1x",229255657931005,2,"female","Germany","degree",1,7742,56,"<1'500- 2'499€
3'100-4'299CHF",129,"okay",6,1.19581280788177,0,0,1,0,0,0,1,0.285714285714286
"255","R_2rTwpwnzTaksgxl",229320606066792,5,"male","Germany","middle school",2,932,28,"> 4'000€
>5'900 CHF",15,"okay",5.5,0.695812807881773,1,0,1,1,1,0,1,0.714285714285714
"256","R_2rU8sA0U715NiEp",229677069755544,7,"male","Germany","obligatory school",2,1285,75,"2'500- 4'000€
<4'300- 5'899CHF",21,"okay",5.25,0.445812807881773,1,1,1,1,1,1,1,1
"257","R_2RVM3Ml3yrbHgEd",229409893563468,1,"female","Germany","degree",2,1799,68,"2'500- 4'000€
<4'300- 5'899CHF",29,"okay",6,1.19581280788177,0,0,1,0,0,0,0,0.142857142857143
"258","R_2rwInOPZ1KueAnO",229256171835582,5,"female","Switzerland","middle school",1,1038,31,"<1'500- 2'499€
3'100-4'299CHF",17,"okay",4.25,-0.554187192118227,0,1,1,0,1,1,1,0.714285714285714
"259","R_2rwvaT72ZJEiKlI",229320605937806,1,"male","Germany","degree",2,752,50,"> 4'000€
>5'900 CHF",12,"okay",1.75,-3.05418719211823,0,0,1,0,0,0,0,0.142857142857143
"260","R_2RXiWR7wst6Q1iP",229409893557466,0,"female","Germany","obligatory school",1,3508,65,"<1'500€
<3'100CHF",58,"okay",4.25,-0.554187192118227,0,0,0,0,0,0,0,0
"261","R_2S0octCIzzOhicw",229256171754731,2,"female","Switzerland","no formal education",1,1104,45,"<1'500- 2'499€
3'100-4'299CHF",18,"okay",6,1.19581280788177,0,0,0,0,0,1,1,0.285714285714286
"262","R_2S16EzuYSfQHKX0",229242295749665,4,"male","Germany","obligatory school",4,684,42,"<1'500- 2'499€
3'100-4'299CHF",11,"okay",4,-0.804187192118227,1,1,1,1,0,0,0,0.571428571428571
