"","ResponseId.wave1","m","Sum","Duration.wave1","gender","country","income.wave1","education","household_size","politcalorientation","ResponseId","age","Minutes.wave1","Minutes","climate_concern","concern.scaled","exp.low_che.int","exp.low_che.hig","exp.low_mid.hig","exp.int_che.hig","exp.int_mid.hig","mid.low_che.int","mid.low_che.hig","percent"
"110","R_1PTVJyJDELkhvLL",229409893589029,4,1363,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,"R_3HGnvl8ph4ituaK",68,22,"okay",4.25,-0.671182266009852,0,1,0,1,1,0,1,0.571428571428571
"111","R_1pWkYnvOiwS0XUO",229758453882067,1,1060,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,2,"R_2Y9WhVvkCDyq3KU",69,17,"okay",5,0.0788177339901477,0,0,0,0,0,0,1,0.142857142857143
"112","R_1pXWlt9fDYhaR3c",229242295748626,4,1340,"female","Germany","<1'500€
<3'100CHF","degree",1,5,"R_1PZfkT8XYl42PDz",66,22,"okay",6,1.07881773399015,0,1,1,0,1,0,1,0.571428571428571
"113","R_1q7E4y4PrqP1PL6",229320606018720,0,3827,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,3,"R_3g18M4zbTwAqVh1",26,63,"okay",6,1.07881773399015,0,0,0,0,0,0,0,0
"114","R_1QAYO8t7hFR1nXp",229410207199454,3,511,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,8,"R_4THnRrSaFkyGZoJ",31,8,"okay",4.5,-0.421182266009852,0,0,1,1,0,0,1,0.428571428571429
"115","R_1QlOVkUcUhO7Ja9",229255657938040,5,740,"male","Germany","> 4'000€
>5'900 CHF","degree",2,6,"R_30fcPq6axMgBolc",51,12,"okay",4.75,-0.171182266009852,0,1,1,1,1,0,1,0.714285714285714
"116","R_1QLVecSrgBB3TF7",229855352125597,5,1015,"female","Germany","> 4'000€
>5'900 CHF","degree",2,5,"R_3CINlYRwGPISJ35",68,16,"okay",4.75,-0.171182266009852,1,0,1,1,1,0,1,0.714285714285714
"117","R_1QN6OUxkKwgceLu",229242295766095,0,1313,"male","Germany","<1'500€
<3'100CHF","middle school",1,5,"R_5urbZCQJoc2Yv7j",57,21,"okay",5.5,0.578817733990148,0,0,0,0,0,0,0,0
"118","R_1QsyXVG8aCHPSpq",229242295811148,4,1805,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,"R_2U4JJgoRrHPqxRx",43,30,"okay",6,1.07881773399015,0,1,1,0,1,0,1,0.571428571428571
"119","R_1QxR1QCXiVrgpRz",229242295804087,4,841,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,7,"R_udzH4UN1P064VWh",31,14,"okay",5,0.0788177339901477,0,1,1,0,1,0,1,0.571428571428571
"120","R_1rdfPw9w9wywNly",229409893556415,4,1486,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,"R_2qsbwlWVgx3U2Ga",77,24,"okay",5.25,0.328817733990148,0,1,1,0,1,0,1,0.571428571428571
"121","R_1rf8RkKm64iSMMO",229321438376071,3,1243,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,3,"R_2WAJRrWbWwkXh4E",27,20,"okay",6,1.07881773399015,0,0,1,0,1,0,1,0.428571428571429
"122","R_1rfEcoDe8h656K4",230296024624230,4,9134,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",4,3,"R_sA7Re0aES3EZ7vH",27,152,"okay",4,-0.921182266009852,1,0,1,0,0,1,1,0.571428571428571
"123","R_1rfrFquUHpIwJiu",229758454231173,2,1707,"male","Switzerland","<1'500€
<3'100CHF","no formal education",1,5,"R_3fpDyJOpJ1Eg7nH",60,28,"okay",4,-0.921182266009852,0,0,1,0,0,0,1,0.285714285714286
"124","R_1rHAC97MaIFeZQs",229166416657657,6,812,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,4,"R_3D2zYtpdbhtT6vH",39,13,"okay",6,1.07881773399015,0,1,1,1,1,1,1,0.857142857142857
"125","R_1rwaK99dyb5OiNx",229242295805140,7,1376,"male","Germany","<1'500€
<3'100CHF","middle school",2,6,"R_2rMazT4mo70rBsf",24,22,"okay",5.75,0.828817733990148,1,1,1,1,1,1,1,1
"126","R_1XjuiSN8BMQqvq9",229320605958180,4,1199,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",1,7,"R_26o2dqIsY2j0ikn",59,19,"okay",5.75,0.828817733990148,0,1,1,0,1,0,1,0.571428571428571
"127","R_20MeHHXsTnlbV9o",229678093381679,1,910,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,6,"R_263IFUYHOUdE9SR",54,15,"okay",5.25,0.328817733990148,0,0,1,0,0,0,0,0.142857142857143
"128","R_20Ov8RSteb1ii4S",229255657942218,2,4119,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_3EDOF5X2jihdhSP",50,68,"okay",3.5,-1.42118226600985,0,0,1,0,0,0,1,0.285714285714286
"129","R_20PrGSgbrqfLXmF",229242450014215,6,2138,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,4,"R_2TXIK6VleUaA37H",59,35,"okay",6,1.07881773399015,0,1,1,1,1,1,1,0.857142857142857
"130","R_20TCFE2SuJlAdd3",229242450002158,2,544,"male","Switzerland","> 4'000€
>5'900 CHF","degree",3,3,"R_SDftbHpcLbTJRdv",59,9,"okay",5.25,0.328817733990148,0,1,1,0,0,0,0,0.285714285714286
"131","R_21aGdDDHglzuebV",229678093294826,7,646,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,4,"R_3EmcbAxB2fgWfm5",64,10,"okay",6,1.07881773399015,1,1,1,1,1,1,1,1
"132","R_21aXH4qkpWoMUfc",229166066782222,2,1295,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",2,5,"R_1I6MKxO41jAt15N",29,21,"okay",6,1.07881773399015,0,0,0,0,0,1,1,0.285714285714286
"133","R_21bvhgPlUiTqwQa",229855351995492,3,984,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,"R_YcCAFctVTYMnngZ",61,16,"okay",5.75,0.828817733990148,0,0,1,0,1,0,1,0.428571428571429
"134","R_21ctbCYRWseYocx",229409893579886,3,1377,"female","Germany","> 4'000€
>5'900 CHF","middle school",3,5,"R_1dodXvys6NxgTR9",56,22,"okay",5.5,0.578817733990148,0,0,1,0,1,0,1,0.428571428571429
"135","R_21HBUv3fiehWFkD",229320606005406,2,1109,"male","Germany","<1'500€
<3'100CHF","middle school",1,5,"R_3iq9Qrw3esWRHLJ",28,18,"okay",4,-0.921182266009852,0,0,1,0,0,0,1,0.285714285714286
"136","R_21suA2PX6p1Ism0",229677069756595,6,514,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,8,"R_3EaPiC8QBqrdCzv",61,8,"okay",5,0.0788177339901477,1,1,1,1,0,1,1,0.857142857142857
"137","R_22Gm4uvMmbgC5DE",229242449956922,2,1974,"male","Switzerland","<1'500€
<3'100CHF","degree",1,6,"R_21hMGEwDlPxhjIx",67,32,"okay",4,-0.921182266009852,0,0,1,0,0,0,1,0.285714285714286
"138","R_22Jq692U13FYFUt",229242449974438,2,1056,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,7,"R_2ZCBDZDzOb6z8WQ",41,17,"okay",5.25,0.328817733990148,0,0,1,0,0,0,1,0.285714285714286
"139","R_22PLy8f4obVWnmz",229255657935968,0,798,"male","Germany","<1'500€
<3'100CHF","middle school",1,5,"R_3R4pVcd0KlBWl4V",58,13,"okay",4.25,-0.671182266009852,0,0,0,0,0,0,0,0
"140","R_22tTxe5Wf46p8v3",229409893551191,5,8386,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,"R_2P4JBo0bhSklWm8",62,139,"okay",5,0.0788177339901477,1,1,1,0,1,0,1,0.714285714285714
"141","R_2316XoX4fkvFvf4",229242295738451,7,950,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,"R_2b4cSi6KufHEXQf",59,15,"okay",6,1.07881773399015,1,1,1,1,1,1,1,1
"142","R_231rtRsvBjO69aO",229320606011397,4,1325,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,"R_2170LJegYGhKWPO",67,22,"okay",4.25,-0.671182266009852,0,0,1,0,1,1,1,0.571428571428571
"143","R_234fD5Z9iTrtGwl",229255657936996,2,739,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,"R_12nepXyOEnwLAif",22,12,"okay",4,-0.921182266009852,0,0,1,0,1,0,0,0.285714285714286
"144","R_23dhBmmmpedny6z",229855352130794,0,766,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,4,"R_2Bm2KJXRyABauyk",61,12,"okay",6,1.07881773399015,0,0,0,0,0,0,0,0
"145","R_25BgHpAMTkdum05",229677069755544,6,1104,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,4,"R_2rU8sA0U715NiEp",75,18,"okay",5.5,0.578817733990148,0,1,1,1,1,1,1,0.857142857142857
"146","R_25BnA7CPqUqo20h",229677069763603,6,580,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,6,"R_1Dw12dAWVKw9xMK",52,9,"okay",5,0.0788177339901477,0,1,1,1,1,1,1,0.857142857142857
"147","R_25sc4jWiebwhoSv",229255657939091,2,687,"female","Germany","> 4'000€
>5'900 CHF","degree",2,5,"R_1gLvjTZg4QNX5QS",31,11,"okay",4.75,-0.171182266009852,0,0,0,0,1,0,1,0.285714285714286
"148","R_25Sz5fHNDdvNDtK",229410206609516,5,1417,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",5,6,"R_O6yvEF2xIRQ495D",29,23,"okay",4.25,-0.671182266009852,0,1,1,0,1,1,1,0.714285714285714
"149","R_25tgtjEGT1tmYni",229321438387356,7,674,"female","Switzerland","<1'500€
<3'100CHF","middle school",1,5,"R_1F97pVdAYa0AR1X",29,11,"okay",5.75,0.828817733990148,1,1,1,1,1,1,1,1
"150","R_25XCGvSK7fFBeWQ",229409893573885,2,277,"male","Germany","> 4'000€
>5'900 CHF","no formal education",4,7,"R_1Bw9BeGQL8DHYUF",38,4,"speeder",3.5,-1.42118226600985,0,0,1,0,1,0,0,0.285714285714286
"151","R_269XIaqM07m1U0K",229678093435043,1,819,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,7,"R_3KSHZzbgYF0hmWN",34,13,"okay",4.25,-0.671182266009852,0,0,0,0,0,0,1,0.142857142857143
"152","R_26eY9IqDmD0nVPG",229242295822351,0,770,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,7,"R_2dGR1ye0yw7G94w",39,12,"okay",5,0.0788177339901477,0,0,0,0,0,0,0,0
"153","R_26fku5eEp2Qj9zm",229320605943813,5,1168,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,6,"R_2TR9UuVKt2Jw0Ai",40,19,"okay",1,-3.92118226600985,1,0,1,1,1,1,0,0.714285714285714
"154","R_26loy7keZ66nKb4",229937963343935,1,1537,"male","Switzerland","<1'500€
<3'100CHF","degree",2,7,"R_RnnchR9GUfX0ytz",70,25,"okay",5.25,0.328817733990148,0,0,1,0,0,0,0,0.142857142857143
"155","R_26lt8YAsRBjSSkx",229321438098546,1,1015,"female","Switzerland","> 4'000€
>5'900 CHF","middle school",5,7,"R_ToAwS1lLBvXxWW5",26,16,"okay",4.25,-0.671182266009852,0,0,0,0,0,0,1,0.142857142857143
"156","R_279DrW8COJ7EWg9",229166416665772,1,993,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",3,5,"R_1GHQl4ynOuXKsoJ",33,16,"okay",5,0.0788177339901477,0,0,1,0,0,0,0,0.142857142857143
"157","R_27BQw91OKVlhWPj",229677069787271,4,1023,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,4,"R_3D22i7cfYJncBeS",62,17,"okay",5.75,0.828817733990148,0,1,1,0,0,1,1,0.571428571428571
"158","R_27eATTdBXeYG3tx",229242449960046,7,1621,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,"R_YVse2xBKz1KBkEF",71,27,"okay",3.25,-1.67118226600985,1,1,1,1,1,1,1,1
"159","R_27I3NTchpL5dg6a",229677069756609,4,632,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,"R_1H6Rjj0awqzoXyO",70,10,"okay",5,0.0788177339901477,0,1,1,0,0,1,1,0.571428571428571
"160","R_27JPdjUCRJVPpPD",229677069755553,4,1195,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,6,"R_3NFkiMPlq1ujKz7",62,19,"okay",5.75,0.828817733990148,0,0,1,0,1,1,1,0.571428571428571
"161","R_27paz7ivFJBQEwk",229410207207669,4,1145,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,7,"R_2YKwMWQVUVMr2UE",31,19,"okay",4.5,-0.421182266009852,0,0,1,1,1,1,0,0.571428571428571
"162","R_28UI6S5JgZB4fRG",229409893614815,2,544,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",5,3,"R_2trlsJrfwYEN5I7",42,9,"okay",4.75,-0.171182266009852,0,0,0,0,1,0,1,0.285714285714286
"163","R_29iyunHJ5FsrRr3",229409893603348,0,3700,"male","Germany","<1'500€
<3'100CHF","middle school",1,6,"R_DkR6Ku8TUssOSel",46,61,"okay",1.75,-3.17118226600985,0,0,0,0,0,0,0,0
"164","R_2ag9KO7neo6tVIm",229256171581482,3,626,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",3,3,"R_3khTb6ohZTEw1uj",56,10,"okay",6,1.07881773399015,0,1,1,0,0,0,1,0.428571428571429
"165","R_2ahLJVgIViB6bu6",229321437739104,2,682,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,7,"R_1MK61RcnsRnWNLS",58,11,"okay",3,-1.92118226600985,0,0,0,0,0,1,1,0.285714285714286
"166","R_2aIvH7bEKgmeRSd",229256171622503,2,1595,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",4,9,"R_3pkY5QiTao68mOf",41,26,"okay",4.5,-0.421182266009852,0,0,0,0,1,0,1,0.285714285714286
"167","R_2AMfF4aom3GcQs1",229678093138135,5,768,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,"R_cUssRwZ7X6KVAKR",42,12,"okay",5,0.0788177339901477,0,1,1,1,1,0,1,0.714285714285714
"168","R_2AMhKoUk1l2B7aY",229256171741387,5,1169,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,"R_RCgfxvMaSTFEMEx",26,19,"okay",5.25,0.328817733990148,0,1,1,1,1,0,1,0.714285714285714
"169","R_2ANL6TUtu4Hof3w",229409893614809,1,877,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,"R_3PMDY8ouNSnNQBG",52,14,"okay",3,-1.92118226600985,0,1,0,0,0,0,0,0.142857142857143
"170","R_2aOZbvUCWCaZgT8",229678093275314,4,13989,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,"R_3lPRoXD0peSUgP1",68,233,"okay",5,0.0788177339901477,0,1,1,0,1,0,1,0.571428571428571
"171","R_2AQG0rzvUe5a4kM",229255657932828,7,1079,"female","Germany","> 4'000€
>5'900 CHF","degree",4,7,"R_3MuHWM5gnFAahwf",60,17,"okay",5.25,0.328817733990148,1,1,1,1,1,1,1,1
"172","R_2ARWpxcD2tBg6mr",229321438125234,2,807,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,"R_3lUpoBEtzy9drZD",30,13,"okay",4.75,-0.171182266009852,0,0,1,0,0,0,1,0.285714285714286
"173","R_2AS87J6lireNMJW",229758454236304,1,634,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",5,3,"R_2ghsWopwxNyadTb",44,10,"okay",3.25,-1.67118226600985,0,0,1,0,0,0,0,0.142857142857143
"174","R_2Bas2WO0yoM9QdK",229242295848169,5,1225,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,"R_1OwNrBIiXECqoyG",67,20,"okay",5,0.0788177339901477,0,1,1,1,1,0,1,0.714285714285714
"175","R_2BfYn1I2a51vRhw",229677069770882,2,2085,"male","Germany","> 4'000€
>5'900 CHF","middle school",4,4,"R_5pvosAPSGgsbplv",55,34,"okay",5.25,0.328817733990148,0,0,0,0,1,0,1,0.285714285714286
"176","R_2bJDToiRAL3MEMM",229255658040397,5,1497,"female","Germany","> 4'000€
>5'900 CHF","degree",3,2,"R_seaXQMZjWZEuFVv",42,24,"okay",5.25,0.328817733990148,0,1,1,1,1,0,1,0.714285714285714
"177","R_2BnFF7O0UemP6bn",229166066821130,3,1319,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,4,"R_1KXEGN3b38r2ypb",36,21,"okay",6,1.07881773399015,0,0,1,0,1,0,1,0.428571428571429
"178","R_2bNQX6i4Gfq2gKY",229855351994463,5,1094,"female","Germany","> 4'000€
>5'900 CHF","no formal education",2,7,"R_3MxtBVkHFb0eckC",62,18,"okay",6,1.07881773399015,0,1,1,1,1,0,1,0.714285714285714
"179","R_2BqCqINqXblVi4A",229937962964147,2,984,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,8,"R_3GvpTnsgO0dN7v3",71,16,"okay",6,1.07881773399015,0,0,1,0,1,0,0,0.285714285714286
"180","R_2bUdU71myo1l20P",229410207311898,3,1471,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,4,"R_3eagtAH5SJ1436B",46,24,"okay",5.75,0.828817733990148,0,0,1,0,0,1,1,0.428571428571429
"181","R_2bWrFPxwlUFwasN",229256171870273,5,1100,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,5,"R_3J8CArQnsceZPxX",28,18,"okay",4.75,-0.171182266009852,1,0,1,0,1,1,1,0.714285714285714
"182","R_2c0CCOxpaH46dQP",229677069796587,3,1651,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,"R_9XkdSTL43hLrWg1",65,27,"okay",6,1.07881773399015,0,0,1,0,1,0,1,0.428571428571429
"183","R_2c57RvqIlGbiyW3",229320605952170,7,1529,"female","Germany","<1'500€
<3'100CHF","degree",3,6,"R_1gnF5xx7LiG6Ey4",62,25,"okay",4.25,-0.671182266009852,1,1,1,1,1,1,1,1
"184","R_2cBDYRcdwlr6tJe",229166066803864,0,1514,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",3,4,"R_10xEptLaoi40BlX",67,25,"okay",5.5,0.578817733990148,0,0,0,0,0,0,0,0
"185","R_2Ce0NgCH6zpMRJb",229255657984125,5,926,"female","Germany","> 4'000€
>5'900 CHF","middle school",4,5,"R_300O2DUnqnIyEq8",21,15,"okay",5.75,0.828817733990148,0,1,1,0,1,1,1,0.714285714285714
"186","R_2CeJTzNjSsx2qQD",229320605935718,3,1459,"male","Germany","> 4'000€
>5'900 CHF","degree",2,6,"R_2YJ3yYatdij6rX1",58,24,"okay",5,0.0788177339901477,0,0,1,0,1,0,1,0.428571428571429
"187","R_2CeRAdFGYdyKpNa",229937963154540,0,1749,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,"R_1rMMLys7a9QDlKp",43,29,"okay",4.75,-0.171182266009852,0,0,0,0,0,0,0,0
"188","R_2CO2PyLQ0hXJVAk",229409893565555,4,1705,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",2,6,"R_PM2SPU5OqQOPebn",70,28,"okay",4.25,-0.671182266009852,0,1,1,0,1,0,1,0.571428571428571
"189","R_2CWJaPOnrUPAZRO",229410206789674,2,731,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,4,"R_1cTvFzZh8rAXZLM",30,12,"okay",5,0.0788177339901477,0,0,1,0,1,0,0,0.285714285714286
"190","R_2D0HsJW89BCf2CJ",229678093130942,1,6757,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,8,"R_2tunXP6UyGFpYHU",41,112,"okay",2.25,-2.67118226600985,0,0,1,0,0,0,0,0.142857142857143
"191","R_2dFLAg1r8gfesUi",229677069789327,3,838,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,"R_2UVPhEcZkIqzMpj",55,13,"okay",5.25,0.328817733990148,0,1,1,0,0,0,1,0.428571428571429
"192","R_2dHkl1F6JWDWwxd",229242450031736,7,828,"female","Switzerland","> 4'000€
>5'900 CHF","degree",4,8,"R_3dDFByZJ9WiRRnb",36,13,"speeder",5.5,0.578817733990148,1,1,1,1,1,1,1,1
"193","R_2DMjCJGfAwhN96U",229409893587973,4,13634,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,"R_3D6L59mSw4oauWc",64,227,"okay",3.5,-1.42118226600985,0,0,1,1,1,0,1,0.571428571428571
"194","R_2dmTN9FJIaj61fb",229242295791846,7,760,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",4,6,"R_2aGDROz7N2AxH8J",39,12,"okay",5.5,0.578817733990148,1,1,1,1,1,1,1,1
"195","R_2dXrCgiGyoz4vxp",229256171962526,2,2707,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,"R_3O3nOZtgpHg6gaK",39,45,"okay",6,1.07881773399015,0,0,1,0,0,0,1,0.285714285714286
"196","R_2dyI7M4jUgDJyVI",229678093404309,1,934,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",3,6,"R_2wt1y2Xbl9pcLpW",40,15,"okay",4,-0.921182266009852,0,0,1,0,0,0,0,0.142857142857143
"197","R_2E0smvzVa5RkXjW",229678093236281,6,1641,"male","Switzerland","<1'500€
<3'100CHF","degree",1,2,"R_3Kwkto5OYOMGaGx",72,27,"okay",4.5,-0.421182266009852,0,1,1,1,1,1,1,0.857142857142857
"198","R_2E6Tq5gpEy3lxsv",229321438308355,5,594,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",4,2,"R_2EudHnKol1N7utZ",19,9,"speeder",4.25,-0.671182266009852,0,1,1,0,1,1,1,0.714285714285714
"199","R_2e8rPRQ3Tf6hpC0",229166066799696,1,2921,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",1,5,"R_3Pe0emppqE6grrU",41,48,"okay",4.75,-0.171182266009852,0,0,1,0,0,0,0,0.142857142857143
"200","R_2EAdFWU1xsp70SE",230469411958921,7,1326,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,5,"R_1F95ZqBmJuJUOkw",75,22,"okay",5,0.0788177339901477,1,1,1,1,1,1,1,1
"201","R_2EBhClLUXMckvNP",229677069755550,6,1083,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,"R_2fxg9AHWtBi2GBP",77,18,"okay",6,1.07881773399015,0,1,1,1,1,1,1,0.857142857142857
"202","R_2EEuiLLUQlAKcEz",229166066789519,4,481,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,6,"R_ZKQs1KphaxQxIbf",25,8,"speeder",1.75,-3.17118226600985,1,1,1,0,0,0,1,0.571428571428571
"203","R_2EGABATwmRGCMaX",229409893584066,7,725,"male","Germany","<1'500€
<3'100CHF","degree",1,6,"R_2zMd9bkt5QQ0oyj",30,12,"okay",5.25,0.328817733990148,1,1,1,1,1,1,1,1
"204","R_2EhFk9vlQYPpHee",229678093111417,4,950,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,6,"R_2RaD1qLsjvheOt2",46,15,"okay",4,-0.921182266009852,0,0,1,0,1,1,1,0.571428571428571
"205","R_2EhtC7RpoGqCbe4",229409893572855,2,2923,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,"R_10ZbpT2snlVjOtf",64,48,"okay",6,1.07881773399015,0,0,1,0,0,0,1,0.285714285714286
"206","R_2Ei8K9LjcjDieE9",229409893598399,5,1632,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",3,5,"R_3P7edDRGQnc2Fot",42,27,"okay",5.5,0.578817733990148,0,1,1,0,1,1,1,0.714285714285714
"207","R_2EiZqFF8frpKsNn",230469411962007,6,874,"female","Switzerland","> 4'000€
>5'900 CHF","middle school",2,5,"R_Wc9R39yolT7MThT",55,14,"okay",4.75,-0.171182266009852,0,1,1,1,1,1,1,0.857142857142857
"208","R_2ePGhUSWhjV9inV",229242295744700,6,1672,"male","Germany","<1'500€
<3'100CHF","obligatory school",2,5,"R_1QrpE21fw7QXXYu",60,27,"okay",6,1.07881773399015,0,1,1,1,1,1,1,0.857142857142857
"209","R_2eVHaP99y0kDK1c",229321438289110,5,1679,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",2,4,"R_2QYGfMYzAouv17p",60,27,"okay",5.75,0.828817733990148,1,0,1,1,1,0,1,0.714285714285714
"210","R_2Evp2buY7Uor84e",229255657932820,3,1049,"female","Germany","> 4'000€
>5'900 CHF","degree",2,5,"R_3G6sJVzV6kfEKOa",54,17,"okay",4.5,-0.421182266009852,0,1,0,0,0,1,1,0.428571428571429
"211","R_2f7CBh1lJf4ruTO",229242295744711,7,575,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,"R_3memv651G9uTAZj",37,9,"okay",6,1.07881773399015,1,1,1,1,1,1,1,1
"212","R_2fa3tzzYgAN6xyI",229937962990809,0,663,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,"R_OwY0BjyA8AlUB3z",58,11,"okay",3.75,-1.17118226600985,0,0,0,0,0,0,0,0
"213","R_2foMNPrTSlORSmT",229409893580943,3,560,"female","Germany","<1'500€
<3'100CHF","degree",1,4,"R_3HnNy5J0bdL2Jlz",32,9,"okay",5.5,0.578817733990148,0,1,1,0,0,1,0,0.428571428571429
"214","R_2fuNpV3D3K5D2hH",229320605935728,7,916,"male","Germany","> 4'000€
>5'900 CHF","degree",3,3,"R_1FDpeUrcOgJSNxf",65,15,"okay",6,1.07881773399015,1,1,1,1,1,1,1,1
"215","R_2hjRh8rlcPAgJEZ",229410206617741,5,625,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,9,"R_2s1p24MNKJ6pXqN",57,10,"okay",3.75,-1.17118226600985,0,1,0,1,1,1,1,0.714285714285714
"216","R_2OHnw7eiEYDNkMB",229321437575305,2,1314,"male","Switzerland","<1'500€
<3'100CHF","degree",1,6,"R_1g8sB1oxmSUbqac",73,21,"okay",4.75,-0.171182266009852,0,0,1,0,0,0,1,0.285714285714286
"217","R_2ONqk47gdZJglgM",229321437507604,3,869,"female","Switzerland","<1'500€
<3'100CHF","no formal education",2,6,"R_1mn6nqlgVzfC7By",50,14,"okay",4,-0.921182266009852,0,0,1,0,1,0,1,0.428571428571429
"218","R_2OTofi6rpYevv5M",229678093431933,7,905,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",4,7,"R_1gznfQwU0vN5Ydh",32,15,"okay",2.5,-2.42118226600985,1,1,1,1,1,1,1,1
"219","R_2PAnGcUY9OHQY0i",229677069786216,1,1031,"male","Germany","> 4'000€
>5'900 CHF","degree",2,7,"R_9Lwbu0dX4GYTTdT",34,17,"okay",5.5,0.578817733990148,0,0,0,0,0,0,1,0.142857142857143
