"","m","ResponseId.x","co2","tax","energieabhaengigkeit","zeitpunkt","counter","response","Duration.wave1","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","age","Minutes.wave1","Minutes.wave2","Minutes","decision","emotions.re.pos","emotions.re.pos.scaled","emotions.re.neg.scaled","emotions.crisis.neg.tot","emotions.crisis.neg.tot.sc","trust.gov","trust.gov.scaled","trust.info.media","trust.info.gov","climate_concern","concern.scaled","ResponseId.wave1","V1","V2","difference"
"1568",229242449957965,"R_2ScqPeJlMLfKPBn","-15% CO2","+1%","+10%","in 7 Jahren",15,"Dagegen",381,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,5,2650,34,6,44,"speeder",0,1,-3.4528384279476,0.0847161572052402,4.33333333333333,0.467596628886951,1,-2.69103568320279,1,1,1,-3.92118226600985,"R_2ScqPeJlMLfKPBn",1.0672866702823,1.18272273940713,"0"
"1569",229242449959017,"R_3CTa8fnOQGo2vNJ","-30% CO2","+6%","+20%","in 1 Jahr    ",11,"Dagegen",957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,71,15,34,"okay",0,3.5,-0.952838427947598,0.58471615720524,3.66666666666667,-0.199070037779715,4,0.308964316797214,4,4,5,0.0788177339901477,"R_3CTa8fnOQGo2vNJ",0.999323470020449,1.27351099704335,"0"
"1570",229242449959017,"R_3CTa8fnOQGo2vNJ","-15% CO2","+1%","+20%","in 7 Jahren",8,"Dafür",957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,71,15,34,"okay",1,3.5,-0.952838427947598,0.58471615720524,3.66666666666667,-0.199070037779715,4,0.308964316797214,4,4,5,0.0788177339901477,"R_3CTa8fnOQGo2vNJ",0.999323470020449,1.27351099704335,"0"
"1571",229242449959017,"R_3CTa8fnOQGo2vNJ","-30% CO2","+1%","+10%","in 1 Jahr    ",13,"Dafür",957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,71,15,34,"okay",1,3.5,-0.952838427947598,0.58471615720524,3.66666666666667,-0.199070037779715,4,0.308964316797214,4,4,5,0.0788177339901477,"R_3CTa8fnOQGo2vNJ",0.999323470020449,1.27351099704335,"0"
"1572",229242449959017,"R_3CTa8fnOQGo2vNJ","-15% CO2","+1%","+10%","in 1 Jahr    ",15,"Dafür",957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,71,15,34,"okay",1,3.5,-0.952838427947598,0.58471615720524,3.66666666666667,-0.199070037779715,4,0.308964316797214,4,4,5,0.0788177339901477,"R_3CTa8fnOQGo2vNJ",0.999323470020449,1.27351099704335,"0"
"1573",229242449959017,"R_3CTa8fnOQGo2vNJ","-15% CO2","+6%","+10%","in 1 Jahr    ",6,"Dagegen",957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,71,15,34,"okay",0,3.5,-0.952838427947598,0.58471615720524,3.66666666666667,-0.199070037779715,4,0.308964316797214,4,4,5,0.0788177339901477,"R_3CTa8fnOQGo2vNJ",0.999323470020449,1.27351099704335,"0"
"1574",229242449959017,"R_3CTa8fnOQGo2vNJ","-15% CO2","+1%","+20%","in 1 Jahr    ",1,"Dafür",957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,71,15,34,"okay",1,3.5,-0.952838427947598,0.58471615720524,3.66666666666667,-0.199070037779715,4,0.308964316797214,4,4,5,0.0788177339901477,"R_3CTa8fnOQGo2vNJ",0.999323470020449,1.27351099704335,"0"
"1575",229242449959017,"R_3CTa8fnOQGo2vNJ","-30% CO2","+1%","+20%","in 7 Jahren",14,"Dafür",957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,71,15,34,"okay",1,3.5,-0.952838427947598,0.58471615720524,3.66666666666667,-0.199070037779715,4,0.308964316797214,4,4,5,0.0788177339901477,"R_3CTa8fnOQGo2vNJ",0.999323470020449,1.27351099704335,"0"
"1576",229242449959017,"R_3CTa8fnOQGo2vNJ","-30% CO2","+6%","+10%","in 1 Jahr    ",5,"Dagegen",957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,71,15,34,"okay",0,3.5,-0.952838427947598,0.58471615720524,3.66666666666667,-0.199070037779715,4,0.308964316797214,4,4,5,0.0788177339901477,"R_3CTa8fnOQGo2vNJ",0.999323470020449,1.27351099704335,"0"
"1577",229242449959017,"R_3CTa8fnOQGo2vNJ","-15% CO2","+6%","+20%","in 1 Jahr    ",10,"Dagegen",957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,71,15,34,"okay",0,3.5,-0.952838427947598,0.58471615720524,3.66666666666667,-0.199070037779715,4,0.308964316797214,4,4,5,0.0788177339901477,"R_3CTa8fnOQGo2vNJ",0.999323470020449,1.27351099704335,"0"
"1578",229242449959017,"R_3CTa8fnOQGo2vNJ","-30% CO2","+6%","+10%","in 7 Jahren",4,"Dafür",957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,71,15,34,"okay",1,3.5,-0.952838427947598,0.58471615720524,3.66666666666667,-0.199070037779715,4,0.308964316797214,4,4,5,0.0788177339901477,"R_3CTa8fnOQGo2vNJ",0.999323470020449,1.27351099704335,"0"
"1579",229242449959017,"R_3CTa8fnOQGo2vNJ","-15% CO2","+6%","+20%","in 7 Jahren",3,"Dafür",957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,71,15,34,"okay",1,3.5,-0.952838427947598,0.58471615720524,3.66666666666667,-0.199070037779715,4,0.308964316797214,4,4,5,0.0788177339901477,"R_3CTa8fnOQGo2vNJ",0.999323470020449,1.27351099704335,"0"
"1580",229242449959017,"R_3CTa8fnOQGo2vNJ","-15% CO2","+6%","+10%","in 7 Jahren",7,"Dagegen",957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,71,15,34,"okay",0,3.5,-0.952838427947598,0.58471615720524,3.66666666666667,-0.199070037779715,4,0.308964316797214,4,4,5,0.0788177339901477,"R_3CTa8fnOQGo2vNJ",0.999323470020449,1.27351099704335,"0"
"1581",229242449959017,"R_3CTa8fnOQGo2vNJ","-30% CO2","+1%","+10%","in 7 Jahren",12,"Dafür",957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,71,15,34,"okay",1,3.5,-0.952838427947598,0.58471615720524,3.66666666666667,-0.199070037779715,4,0.308964316797214,4,4,5,0.0788177339901477,"R_3CTa8fnOQGo2vNJ",0.999323470020449,1.27351099704335,"0"
"1582",229242449959017,"R_3CTa8fnOQGo2vNJ","-15% CO2","+1%","+10%","in 7 Jahren",0,"Dafür",957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,71,15,34,"okay",1,3.5,-0.952838427947598,0.58471615720524,3.66666666666667,-0.199070037779715,4,0.308964316797214,4,4,5,0.0788177339901477,"R_3CTa8fnOQGo2vNJ",0.999323470020449,1.27351099704335,"0"
"1583",229242449959017,"R_3CTa8fnOQGo2vNJ","-30% CO2","+1%","+20%","in 1 Jahr    ",2,"Dafür",957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,71,15,34,"okay",1,3.5,-0.952838427947598,0.58471615720524,3.66666666666667,-0.199070037779715,4,0.308964316797214,4,4,5,0.0788177339901477,"R_3CTa8fnOQGo2vNJ",0.999323470020449,1.27351099704335,"0"
"1584",229242449959017,"R_3CTa8fnOQGo2vNJ","-30% CO2","+6%","+20%","in 7 Jahren",9,"Dagegen",957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,71,15,34,"okay",0,3.5,-0.952838427947598,0.58471615720524,3.66666666666667,-0.199070037779715,4,0.308964316797214,4,4,5,0.0788177339901477,"R_3CTa8fnOQGo2vNJ",0.999323470020449,1.27351099704335,"0"
"1585",229242449960046,"R_27eATTdBXeYG3tx","-15% CO2","+1%","+10%","in 1 Jahr    ",9,"Dafür",1621,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,71,27,66,"okay",1,5,0.547161572052402,-0.41528384279476,3.66666666666667,-0.199070037779715,4,0.308964316797214,6,5,3.25,-1.67118226600985,"R_27eATTdBXeYG3tx",1.00880961828422,1.27518549445127,"0"
"1586",229242449960046,"R_27eATTdBXeYG3tx","-15% CO2","+6%","+10%","in 1 Jahr    ",4,"Dagegen",1621,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,71,27,66,"okay",0,5,0.547161572052402,-0.41528384279476,3.66666666666667,-0.199070037779715,4,0.308964316797214,6,5,3.25,-1.67118226600985,"R_27eATTdBXeYG3tx",1.00880961828422,1.27518549445127,"0"
"1587",229242449960046,"R_27eATTdBXeYG3tx","-15% CO2","+6%","+20%","in 1 Jahr    ",3,"Dagegen",1621,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,71,27,66,"okay",0,5,0.547161572052402,-0.41528384279476,3.66666666666667,-0.199070037779715,4,0.308964316797214,6,5,3.25,-1.67118226600985,"R_27eATTdBXeYG3tx",1.00880961828422,1.27518549445127,"0"
"1588",229242449960046,"R_27eATTdBXeYG3tx","-15% CO2","+1%","+20%","in 7 Jahren",6,"Dagegen",1621,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,71,27,66,"okay",0,5,0.547161572052402,-0.41528384279476,3.66666666666667,-0.199070037779715,4,0.308964316797214,6,5,3.25,-1.67118226600985,"R_27eATTdBXeYG3tx",1.00880961828422,1.27518549445127,"0"
"1589",229242449960046,"R_27eATTdBXeYG3tx","-30% CO2","+1%","+10%","in 1 Jahr    ",2,"Dafür",1621,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,71,27,66,"okay",1,5,0.547161572052402,-0.41528384279476,3.66666666666667,-0.199070037779715,4,0.308964316797214,6,5,3.25,-1.67118226600985,"R_27eATTdBXeYG3tx",1.00880961828422,1.27518549445127,"0"
"1590",229242449960046,"R_27eATTdBXeYG3tx","-15% CO2","+1%","+20%","in 1 Jahr    ",5,"Dafür",1621,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,71,27,66,"okay",1,5,0.547161572052402,-0.41528384279476,3.66666666666667,-0.199070037779715,4,0.308964316797214,6,5,3.25,-1.67118226600985,"R_27eATTdBXeYG3tx",1.00880961828422,1.27518549445127,"0"
"1591",229242449960046,"R_27eATTdBXeYG3tx","-15% CO2","+6%","+10%","in 7 Jahren",8,"Dagegen",1621,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,71,27,66,"okay",0,5,0.547161572052402,-0.41528384279476,3.66666666666667,-0.199070037779715,4,0.308964316797214,6,5,3.25,-1.67118226600985,"R_27eATTdBXeYG3tx",1.00880961828422,1.27518549445127,"0"
"1592",229242449960046,"R_27eATTdBXeYG3tx","-30% CO2","+6%","+10%","in 1 Jahr    ",15,"Dagegen",1621,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,71,27,66,"okay",0,5,0.547161572052402,-0.41528384279476,3.66666666666667,-0.199070037779715,4,0.308964316797214,6,5,3.25,-1.67118226600985,"R_27eATTdBXeYG3tx",1.00880961828422,1.27518549445127,"0"
"1593",229242449960046,"R_27eATTdBXeYG3tx","-30% CO2","+1%","+20%","in 7 Jahren",13,"Dagegen",1621,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,71,27,66,"okay",0,5,0.547161572052402,-0.41528384279476,3.66666666666667,-0.199070037779715,4,0.308964316797214,6,5,3.25,-1.67118226600985,"R_27eATTdBXeYG3tx",1.00880961828422,1.27518549445127,"0"
"1594",229242449960046,"R_27eATTdBXeYG3tx","-30% CO2","+1%","+10%","in 7 Jahren",14,"Dagegen",1621,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,71,27,66,"okay",0,5,0.547161572052402,-0.41528384279476,3.66666666666667,-0.199070037779715,4,0.308964316797214,6,5,3.25,-1.67118226600985,"R_27eATTdBXeYG3tx",1.00880961828422,1.27518549445127,"0"
"1595",229242449960046,"R_27eATTdBXeYG3tx","-30% CO2","+6%","+20%","in 1 Jahr    ",1,"Dafür",1621,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,71,27,66,"okay",1,5,0.547161572052402,-0.41528384279476,3.66666666666667,-0.199070037779715,4,0.308964316797214,6,5,3.25,-1.67118226600985,"R_27eATTdBXeYG3tx",1.00880961828422,1.27518549445127,"0"
"1596",229242449960046,"R_27eATTdBXeYG3tx","-30% CO2","+6%","+10%","in 7 Jahren",0,"Dagegen",1621,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,71,27,66,"okay",0,5,0.547161572052402,-0.41528384279476,3.66666666666667,-0.199070037779715,4,0.308964316797214,6,5,3.25,-1.67118226600985,"R_27eATTdBXeYG3tx",1.00880961828422,1.27518549445127,"0"
"1597",229242449960046,"R_27eATTdBXeYG3tx","-30% CO2","+6%","+20%","in 7 Jahren",7,"Dagegen",1621,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,71,27,66,"okay",0,5,0.547161572052402,-0.41528384279476,3.66666666666667,-0.199070037779715,4,0.308964316797214,6,5,3.25,-1.67118226600985,"R_27eATTdBXeYG3tx",1.00880961828422,1.27518549445127,"0"
"1598",229242449960046,"R_27eATTdBXeYG3tx","-15% CO2","+6%","+20%","in 7 Jahren",10,"Dagegen",1621,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,71,27,66,"okay",0,5,0.547161572052402,-0.41528384279476,3.66666666666667,-0.199070037779715,4,0.308964316797214,6,5,3.25,-1.67118226600985,"R_27eATTdBXeYG3tx",1.00880961828422,1.27518549445127,"0"
"1599",229242449960046,"R_27eATTdBXeYG3tx","-15% CO2","+1%","+10%","in 7 Jahren",11,"Dagegen",1621,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,71,27,66,"okay",0,5,0.547161572052402,-0.41528384279476,3.66666666666667,-0.199070037779715,4,0.308964316797214,6,5,3.25,-1.67118226600985,"R_27eATTdBXeYG3tx",1.00880961828422,1.27518549445127,"0"
"1600",229242449960046,"R_27eATTdBXeYG3tx","-30% CO2","+1%","+20%","in 1 Jahr    ",12,"Dagegen",1621,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,71,27,66,"okay",0,5,0.547161572052402,-0.41528384279476,3.66666666666667,-0.199070037779715,4,0.308964316797214,6,5,3.25,-1.67118226600985,"R_27eATTdBXeYG3tx",1.00880961828422,1.27518549445127,"0"
"1601",229242449960052,"R_yBZ7U0GXRh2cYxP","-15% CO2","+1%","+20%","in 7 Jahren",13,"Dagegen",2649,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,61,44,49,"okay",0,6,1.5471615720524,-1.41528384279476,6,2.13426329555362,3.66666666666667,-0.0243690165361192,2,3,6,1.07881773399015,"R_yBZ7U0GXRh2cYxP",1.16840005748729,0.91580859958548,"1"
"1602",229242449960052,"R_yBZ7U0GXRh2cYxP","-15% CO2","+6%","+10%","in 1 Jahr    ",12,"Dagegen",2649,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,61,44,49,"okay",0,6,1.5471615720524,-1.41528384279476,6,2.13426329555362,3.66666666666667,-0.0243690165361192,2,3,6,1.07881773399015,"R_yBZ7U0GXRh2cYxP",1.16840005748729,0.91580859958548,"1"
"1603",229242449960052,"R_yBZ7U0GXRh2cYxP","-30% CO2","+1%","+20%","in 7 Jahren",6,"Dafür",2649,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,61,44,49,"okay",1,6,1.5471615720524,-1.41528384279476,6,2.13426329555362,3.66666666666667,-0.0243690165361192,2,3,6,1.07881773399015,"R_yBZ7U0GXRh2cYxP",1.16840005748729,0.91580859958548,"1"
"1604",229242449960052,"R_yBZ7U0GXRh2cYxP","-30% CO2","+1%","+10%","in 7 Jahren",4,"Dagegen",2649,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,61,44,49,"okay",0,6,1.5471615720524,-1.41528384279476,6,2.13426329555362,3.66666666666667,-0.0243690165361192,2,3,6,1.07881773399015,"R_yBZ7U0GXRh2cYxP",1.16840005748729,0.91580859958548,"1"
"1605",229242449960052,"R_yBZ7U0GXRh2cYxP","-15% CO2","+6%","+10%","in 7 Jahren",8,"Dagegen",2649,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,61,44,49,"okay",0,6,1.5471615720524,-1.41528384279476,6,2.13426329555362,3.66666666666667,-0.0243690165361192,2,3,6,1.07881773399015,"R_yBZ7U0GXRh2cYxP",1.16840005748729,0.91580859958548,"1"
"1606",229242449960052,"R_yBZ7U0GXRh2cYxP","-15% CO2","+6%","+20%","in 1 Jahr    ",5,"Dagegen",2649,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,61,44,49,"okay",0,6,1.5471615720524,-1.41528384279476,6,2.13426329555362,3.66666666666667,-0.0243690165361192,2,3,6,1.07881773399015,"R_yBZ7U0GXRh2cYxP",1.16840005748729,0.91580859958548,"1"
"1607",229242449960052,"R_yBZ7U0GXRh2cYxP","-30% CO2","+6%","+20%","in 7 Jahren",10,"Dagegen",2649,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,61,44,49,"okay",0,6,1.5471615720524,-1.41528384279476,6,2.13426329555362,3.66666666666667,-0.0243690165361192,2,3,6,1.07881773399015,"R_yBZ7U0GXRh2cYxP",1.16840005748729,0.91580859958548,"1"
"1608",229242449960052,"R_yBZ7U0GXRh2cYxP","-30% CO2","+6%","+10%","in 1 Jahr    ",15,"Dafür",2649,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,61,44,49,"okay",1,6,1.5471615720524,-1.41528384279476,6,2.13426329555362,3.66666666666667,-0.0243690165361192,2,3,6,1.07881773399015,"R_yBZ7U0GXRh2cYxP",1.16840005748729,0.91580859958548,"1"
"1609",229242449960052,"R_yBZ7U0GXRh2cYxP","-15% CO2","+1%","+10%","in 7 Jahren",14,"Dagegen",2649,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,61,44,49,"okay",0,6,1.5471615720524,-1.41528384279476,6,2.13426329555362,3.66666666666667,-0.0243690165361192,2,3,6,1.07881773399015,"R_yBZ7U0GXRh2cYxP",1.16840005748729,0.91580859958548,"1"
"1610",229242449960052,"R_yBZ7U0GXRh2cYxP","-15% CO2","+1%","+10%","in 1 Jahr    ",2,"Dafür",2649,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,61,44,49,"okay",1,6,1.5471615720524,-1.41528384279476,6,2.13426329555362,3.66666666666667,-0.0243690165361192,2,3,6,1.07881773399015,"R_yBZ7U0GXRh2cYxP",1.16840005748729,0.91580859958548,"1"
"1611",229242449960052,"R_yBZ7U0GXRh2cYxP","-15% CO2","+6%","+20%","in 7 Jahren",9,"Dagegen",2649,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,61,44,49,"okay",0,6,1.5471615720524,-1.41528384279476,6,2.13426329555362,3.66666666666667,-0.0243690165361192,2,3,6,1.07881773399015,"R_yBZ7U0GXRh2cYxP",1.16840005748729,0.91580859958548,"1"
"1612",229242449960052,"R_yBZ7U0GXRh2cYxP","-30% CO2","+1%","+20%","in 1 Jahr    ",1,"Dafür",2649,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,61,44,49,"okay",1,6,1.5471615720524,-1.41528384279476,6,2.13426329555362,3.66666666666667,-0.0243690165361192,2,3,6,1.07881773399015,"R_yBZ7U0GXRh2cYxP",1.16840005748729,0.91580859958548,"1"
"1613",229242449960052,"R_yBZ7U0GXRh2cYxP","-15% CO2","+1%","+20%","in 1 Jahr    ",3,"Dafür",2649,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,61,44,49,"okay",1,6,1.5471615720524,-1.41528384279476,6,2.13426329555362,3.66666666666667,-0.0243690165361192,2,3,6,1.07881773399015,"R_yBZ7U0GXRh2cYxP",1.16840005748729,0.91580859958548,"1"
"1614",229242449960052,"R_yBZ7U0GXRh2cYxP","-30% CO2","+6%","+10%","in 7 Jahren",0,"Dagegen",2649,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,61,44,49,"okay",0,6,1.5471615720524,-1.41528384279476,6,2.13426329555362,3.66666666666667,-0.0243690165361192,2,3,6,1.07881773399015,"R_yBZ7U0GXRh2cYxP",1.16840005748729,0.91580859958548,"1"
"1615",229242449960052,"R_yBZ7U0GXRh2cYxP","-30% CO2","+1%","+10%","in 1 Jahr    ",11,"Dafür",2649,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,61,44,49,"okay",1,6,1.5471615720524,-1.41528384279476,6,2.13426329555362,3.66666666666667,-0.0243690165361192,2,3,6,1.07881773399015,"R_yBZ7U0GXRh2cYxP",1.16840005748729,0.91580859958548,"1"
"1616",229242449960052,"R_yBZ7U0GXRh2cYxP","-30% CO2","+6%","+20%","in 1 Jahr    ",7,"Dagegen",2649,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,61,44,49,"okay",0,6,1.5471615720524,-1.41528384279476,6,2.13426329555362,3.66666666666667,-0.0243690165361192,2,3,6,1.07881773399015,"R_yBZ7U0GXRh2cYxP",1.16840005748729,0.91580859958548,"1"
"1617",229242449960055,"R_1laeW4H0RHUBzsH","-30% CO2","+1%","+20%","in 1 Jahr    ",5,"Dafür",1011,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1374,44,16,22,"okay",1,4,-0.452838427947598,-0.41528384279476,4,0.134263295553618,2.66666666666667,-1.02436901653612,3,2,3.25,-1.67118226600985,"R_1laeW4H0RHUBzsH",0.997805107476969,1.29617907933082,"0"
"1618",229242449960055,"R_1laeW4H0RHUBzsH","-30% CO2","+6%","+20%","in 1 Jahr    ",1,"Dagegen",1011,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1374,44,16,22,"okay",0,4,-0.452838427947598,-0.41528384279476,4,0.134263295553618,2.66666666666667,-1.02436901653612,3,2,3.25,-1.67118226600985,"R_1laeW4H0RHUBzsH",0.997805107476969,1.29617907933082,"0"
"1619",229242449960055,"R_1laeW4H0RHUBzsH","-30% CO2","+1%","+10%","in 7 Jahren",3,"Dafür",1011,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1374,44,16,22,"okay",1,4,-0.452838427947598,-0.41528384279476,4,0.134263295553618,2.66666666666667,-1.02436901653612,3,2,3.25,-1.67118226600985,"R_1laeW4H0RHUBzsH",0.997805107476969,1.29617907933082,"0"
"1620",229242449960055,"R_1laeW4H0RHUBzsH","-15% CO2","+6%","+10%","in 7 Jahren",11,"Dagegen",1011,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1374,44,16,22,"okay",0,4,-0.452838427947598,-0.41528384279476,4,0.134263295553618,2.66666666666667,-1.02436901653612,3,2,3.25,-1.67118226600985,"R_1laeW4H0RHUBzsH",0.997805107476969,1.29617907933082,"0"
"1621",229242449960055,"R_1laeW4H0RHUBzsH","-15% CO2","+6%","+20%","in 1 Jahr    ",14,"Dagegen",1011,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1374,44,16,22,"okay",0,4,-0.452838427947598,-0.41528384279476,4,0.134263295553618,2.66666666666667,-1.02436901653612,3,2,3.25,-1.67118226600985,"R_1laeW4H0RHUBzsH",0.997805107476969,1.29617907933082,"0"
"1622",229242449960055,"R_1laeW4H0RHUBzsH","-15% CO2","+1%","+10%","in 7 Jahren",7,"Dagegen",1011,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1374,44,16,22,"okay",0,4,-0.452838427947598,-0.41528384279476,4,0.134263295553618,2.66666666666667,-1.02436901653612,3,2,3.25,-1.67118226600985,"R_1laeW4H0RHUBzsH",0.997805107476969,1.29617907933082,"0"
"1623",229242449960055,"R_1laeW4H0RHUBzsH","-30% CO2","+6%","+20%","in 7 Jahren",0,"Dagegen",1011,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1374,44,16,22,"okay",0,4,-0.452838427947598,-0.41528384279476,4,0.134263295553618,2.66666666666667,-1.02436901653612,3,2,3.25,-1.67118226600985,"R_1laeW4H0RHUBzsH",0.997805107476969,1.29617907933082,"0"
"1624",229242449960055,"R_1laeW4H0RHUBzsH","-15% CO2","+1%","+20%","in 1 Jahr    ",8,"Dagegen",1011,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1374,44,16,22,"okay",0,4,-0.452838427947598,-0.41528384279476,4,0.134263295553618,2.66666666666667,-1.02436901653612,3,2,3.25,-1.67118226600985,"R_1laeW4H0RHUBzsH",0.997805107476969,1.29617907933082,"0"
"1625",229242449960055,"R_1laeW4H0RHUBzsH","-30% CO2","+1%","+10%","in 1 Jahr    ",13,"Dafür",1011,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1374,44,16,22,"okay",1,4,-0.452838427947598,-0.41528384279476,4,0.134263295553618,2.66666666666667,-1.02436901653612,3,2,3.25,-1.67118226600985,"R_1laeW4H0RHUBzsH",0.997805107476969,1.29617907933082,"0"
"1626",229242449960055,"R_1laeW4H0RHUBzsH","-15% CO2","+6%","+10%","in 1 Jahr    ",4,"Dagegen",1011,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1374,44,16,22,"okay",0,4,-0.452838427947598,-0.41528384279476,4,0.134263295553618,2.66666666666667,-1.02436901653612,3,2,3.25,-1.67118226600985,"R_1laeW4H0RHUBzsH",0.997805107476969,1.29617907933082,"0"
"1627",229242449960055,"R_1laeW4H0RHUBzsH","-15% CO2","+1%","+20%","in 7 Jahren",12,"Dagegen",1011,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1374,44,16,22,"okay",0,4,-0.452838427947598,-0.41528384279476,4,0.134263295553618,2.66666666666667,-1.02436901653612,3,2,3.25,-1.67118226600985,"R_1laeW4H0RHUBzsH",0.997805107476969,1.29617907933082,"0"
"1628",229242449960055,"R_1laeW4H0RHUBzsH","-30% CO2","+1%","+20%","in 7 Jahren",10,"Dafür",1011,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1374,44,16,22,"okay",1,4,-0.452838427947598,-0.41528384279476,4,0.134263295553618,2.66666666666667,-1.02436901653612,3,2,3.25,-1.67118226600985,"R_1laeW4H0RHUBzsH",0.997805107476969,1.29617907933082,"0"
"1629",229242449960055,"R_1laeW4H0RHUBzsH","-15% CO2","+6%","+20%","in 7 Jahren",9,"Dagegen",1011,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1374,44,16,22,"okay",0,4,-0.452838427947598,-0.41528384279476,4,0.134263295553618,2.66666666666667,-1.02436901653612,3,2,3.25,-1.67118226600985,"R_1laeW4H0RHUBzsH",0.997805107476969,1.29617907933082,"0"
"1630",229242449960055,"R_1laeW4H0RHUBzsH","-30% CO2","+6%","+10%","in 1 Jahr    ",6,"Dagegen",1011,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1374,44,16,22,"okay",0,4,-0.452838427947598,-0.41528384279476,4,0.134263295553618,2.66666666666667,-1.02436901653612,3,2,3.25,-1.67118226600985,"R_1laeW4H0RHUBzsH",0.997805107476969,1.29617907933082,"0"
