"","ResponseId.wave1","m","behavior","estimate","gender","age","income.wave1","country","education","actual","estimation.bias","estimation.bias.log","absolute.error","absolute.error.log","actual.log","estimate.log","climate_concern","concern.scaled"
"731","R_1NaaqSLkXYb5DrA",229255657938043,"fridge_eff",200,"female",48,"2'500- 4'000€
<4'300- 5'899CHF","Germany","middle school",52,3.84615384615385,0.585026652029182,3.84615384615385,0.585026652029182,1.7160033436348,2.30102999566398,5.75,0.828817733990148
"732","R_1NaaqSLkXYb5DrA",229255657938043,"hairdryer",100,"female",48,"2'500- 4'000€
<4'300- 5'899CHF","Germany","middle school",128,0.78125,-0.107209969647868,0.78125,0.107209969647868,2.10720996964787,2,5.75,0.828817733990148
"733","R_1NaaqSLkXYb5DrA",229255657938043,"heating",500,"female",48,"2'500- 4'000€
<4'300- 5'899CHF","Germany","middle school",1141,0.438212094653812,-0.358315640082196,0.438212094653812,0.358315640082196,3.05728564441821,2.69897000433602,5.75,0.828817733990148
"734","R_1NaaqSLkXYb5DrA",229255657938043,"light_eff",100,"female",48,"2'500- 4'000€
<4'300- 5'899CHF","Germany","middle school",358,0.279329608938547,-0.553883026643874,0.279329608938547,0.553883026643874,2.55388302664387,2,5.75,0.828817733990148
"735","R_1NaaqSLkXYb5DrA",229255657938043,"shower",200,"female",48,"2'500- 4'000€
<4'300- 5'899CHF","Germany","middle school",1186,0.168634064080944,-0.773054693364263,0.168634064080944,0.773054693364263,3.07408468902824,2.30102999566398,5.75,0.828817733990148
"736","R_1NaaqSLkXYb5DrA",229255657938043,"washing",200,"female",48,"2'500- 4'000€
<4'300- 5'899CHF","Germany","middle school",127,1.5748031496063,0.197226274708024,1.5748031496063,0.197226274708024,2.10380372095596,2.30102999566398,5.75,0.828817733990148
"737","R_1Ntv8wpML03b7xm",229242449956912,"dishwasher",100,"male",45,"> 4'000€
>5'900 CHF","Switzerland","degree",74,1.35135135135135,0.130768280269024,1.35135135135135,0.130768280269024,1.86923171973098,2,5,0.0788177339901477
"738","R_1Ntv8wpML03b7xm",229242449956912,"dryer",3000,"male",45,"> 4'000€
>5'900 CHF","Switzerland","degree",1088,2.75735294117647,0.440492359357501,2.75735294117647,0.440492359357501,3.03662889536216,3.47712125471966,5,0.0788177339901477
"739","R_1Ntv8wpML03b7xm",229242449956912,"fridge_eff",200,"male",45,"> 4'000€
>5'900 CHF","Switzerland","degree",52,3.84615384615385,0.585026652029182,3.84615384615385,0.585026652029182,1.7160033436348,2.30102999566398,5,0.0788177339901477
"740","R_1Ntv8wpML03b7xm",229242449956912,"hairdryer",300,"male",45,"> 4'000€
>5'900 CHF","Switzerland","degree",128,2.34375,0.369911285071794,2.34375,0.369911285071794,2.10720996964787,2.47712125471966,5,0.0788177339901477
"741","R_1Ntv8wpML03b7xm",229242449956912,"heating",300,"male",45,"> 4'000€
>5'900 CHF","Switzerland","degree",1141,0.262927256792287,-0.580164389698552,0.262927256792287,0.580164389698552,3.05728564441821,2.47712125471966,5,0.0788177339901477
"742","R_1Ntv8wpML03b7xm",229242449956912,"light_eff",500,"male",45,"> 4'000€
>5'900 CHF","Switzerland","degree",358,1.39664804469274,0.145086977692144,1.39664804469274,0.145086977692144,2.55388302664387,2.69897000433602,5,0.0788177339901477
"743","R_1Ntv8wpML03b7xm",229242449956912,"shower",300,"male",45,"> 4'000€
>5'900 CHF","Switzerland","degree",1186,0.252951096121417,-0.596963434308581,0.252951096121417,0.596963434308581,3.07408468902824,2.47712125471966,5,0.0788177339901477
"744","R_1Ntv8wpML03b7xm",229242449956912,"washing",100,"male",45,"> 4'000€
>5'900 CHF","Switzerland","degree",127,0.78740157480315,-0.103803720955957,0.78740157480315,0.103803720955957,2.10380372095596,2,5,0.0788177339901477
"745","R_1o1EUzmkWnI0L6v",229320605958184,"dishwasher",500,"male",31,"2'500- 4'000€
<4'300- 5'899CHF","Germany","degree",74,6.75675675675676,0.829738284605043,6.75675675675676,0.829738284605043,1.86923171973098,2.69897000433602,3.25,-1.67118226600985
"746","R_1o1EUzmkWnI0L6v",229320605958184,"dryer",5,"male",31,"2'500- 4'000€
<4'300- 5'899CHF","Germany","degree",1088,0.00459558823529412,-2.33765889102614,0.00459558823529412,2.33765889102614,3.03662889536216,0.698970004336019,3.25,-1.67118226600985
"747","R_1o1EUzmkWnI0L6v",229320605958184,"fridge_eff",400,"male",31,"2'500- 4'000€
<4'300- 5'899CHF","Germany","degree",52,7.69230769230769,0.886056647693163,7.69230769230769,0.886056647693163,1.7160033436348,2.60205999132796,3.25,-1.67118226600985
"748","R_1o1EUzmkWnI0L6v",229320605958184,"hairdryer",5,"male",31,"2'500- 4'000€
<4'300- 5'899CHF","Germany","degree",128,0.0390625,-1.40823996531185,0.0390625,1.40823996531185,2.10720996964787,0.698970004336019,3.25,-1.67118226600985
"749","R_1o1EUzmkWnI0L6v",229320605958184,"heating",50,"male",31,"2'500- 4'000€
<4'300- 5'899CHF","Germany","degree",1141,0.0438212094653812,-1.3583156400822,0.0438212094653812,1.3583156400822,3.05728564441821,1.69897000433602,3.25,-1.67118226600985
"750","R_1o1EUzmkWnI0L6v",229320605958184,"light_eff",10,"male",31,"2'500- 4'000€
<4'300- 5'899CHF","Germany","degree",358,0.0279329608938547,-1.55388302664387,0.0279329608938547,1.55388302664387,2.55388302664387,1,3.25,-1.67118226600985
"751","R_1o1EUzmkWnI0L6v",229320605958184,"shower",100,"male",31,"2'500- 4'000€
<4'300- 5'899CHF","Germany","degree",1186,0.0843170320404722,-1.07408468902824,0.0843170320404722,1.07408468902824,3.07408468902824,2,3.25,-1.67118226600985
"752","R_1o1EUzmkWnI0L6v",229320605958184,"washing",300,"male",31,"2'500- 4'000€
<4'300- 5'899CHF","Germany","degree",127,2.36220472440945,0.373317533763706,2.36220472440945,0.373317533763706,2.10380372095596,2.47712125471966,3.25,-1.67118226600985
"753","R_1o1iNts3exPmieU",229256171630718,"dishwasher",80,"female",64,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","middle school",74,1.08108108108108,0.0338582672609674,1.08108108108108,0.0338582672609674,1.86923171973098,1.90308998699194,5.25,0.328817733990148
"754","R_1o1iNts3exPmieU",229256171630718,"dryer",10,"female",64,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","middle school",1088,0.00919117647058824,-2.03662889536216,0.00919117647058824,2.03662889536216,3.03662889536216,1,5.25,0.328817733990148
"755","R_1o1iNts3exPmieU",229256171630718,"fridge_eff",200,"female",64,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","middle school",52,3.84615384615385,0.585026652029182,3.84615384615385,0.585026652029182,1.7160033436348,2.30102999566398,5.25,0.328817733990148
"756","R_1o1iNts3exPmieU",229256171630718,"hairdryer",50,"female",64,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","middle school",128,0.390625,-0.40823996531185,0.390625,0.40823996531185,2.10720996964787,1.69897000433602,5.25,0.328817733990148
"757","R_1o1iNts3exPmieU",229256171630718,"heating",800,"female",64,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","middle school",1141,0.7011393514461,-0.154195657426271,0.7011393514461,0.154195657426271,3.05728564441821,2.90308998699194,5.25,0.328817733990148
"758","R_1o1iNts3exPmieU",229256171630718,"light_eff",70,"female",64,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","middle school",358,0.195530726256983,-0.708784986629618,0.195530726256983,0.708784986629618,2.55388302664387,1.84509804001426,5.25,0.328817733990148
"759","R_1o1iNts3exPmieU",229256171630718,"shower",30,"female",64,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","middle school",1186,0.0252951096121417,-1.59696343430858,0.0252951096121417,1.59696343430858,3.07408468902824,1.47712125471966,5.25,0.328817733990148
"760","R_1o1iNts3exPmieU",229256171630718,"washing",150,"female",64,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","middle school",127,1.18110236220472,0.0722875380997243,1.18110236220472,0.0722875380997243,2.10380372095596,2.17609125905568,5.25,0.328817733990148
"761","R_1obtEN1KAT8Ivsq",229937963356233,"dishwasher",600,"female",69,"<1'500€
<3'100CHF","Switzerland","obligatory school",74,8.10810810810811,0.908919530652668,8.10810810810811,0.908919530652668,1.86923171973098,2.77815125038364,5.25,0.328817733990148
"762","R_1obtEN1KAT8Ivsq",229937963356233,"dryer",2000,"female",69,"<1'500€
<3'100CHF","Switzerland","obligatory school",1088,1.83823529411765,0.26440110030182,1.83823529411765,0.26440110030182,3.03662889536216,3.30102999566398,5.25,0.328817733990148
"763","R_1obtEN1KAT8Ivsq",229937963356233,"fridge_eff",1000,"female",69,"<1'500€
<3'100CHF","Switzerland","obligatory school",52,19.2307692307692,1.2839966563652,19.2307692307692,1.2839966563652,1.7160033436348,3,5.25,0.328817733990148
"764","R_1obtEN1KAT8Ivsq",229937963356233,"hairdryer",100,"female",69,"<1'500€
<3'100CHF","Switzerland","obligatory school",128,0.78125,-0.107209969647868,0.78125,0.107209969647868,2.10720996964787,2,5.25,0.328817733990148
"765","R_1obtEN1KAT8Ivsq",229937963356233,"heating",1000,"female",69,"<1'500€
<3'100CHF","Switzerland","obligatory school",1141,0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3.05728564441821,3,5.25,0.328817733990148
"766","R_1obtEN1KAT8Ivsq",229937963356233,"light_eff",300,"female",69,"<1'500€
<3'100CHF","Switzerland","obligatory school",358,0.837988826815642,-0.0767617719242119,0.837988826815642,0.0767617719242119,2.55388302664387,2.47712125471966,5.25,0.328817733990148
"767","R_1obtEN1KAT8Ivsq",229937963356233,"shower",250,"female",69,"<1'500€
<3'100CHF","Switzerland","obligatory school",1186,0.21079258010118,-0.676144680356206,0.21079258010118,0.676144680356206,3.07408468902824,2.39794000867204,5.25,0.328817733990148
"768","R_1obtEN1KAT8Ivsq",229937963356233,"washing",1000,"female",69,"<1'500€
<3'100CHF","Switzerland","obligatory school",127,7.8740157480315,0.896196279044043,7.8740157480315,0.896196279044043,2.10380372095596,3,5.25,0.328817733990148
"769","R_1oGDoYaN0EHfSOZ",229242450035926,"dishwasher",150,"female",49,"<1'500€
<3'100CHF","Switzerland","degree",74,2.02702702702703,0.306859539324705,2.02702702702703,0.306859539324705,1.86923171973098,2.17609125905568,2.75,-2.17118226600985
"770","R_1oGDoYaN0EHfSOZ",229242450035926,"dryer",400,"female",49,"<1'500€
<3'100CHF","Switzerland","degree",1088,0.367647058823529,-0.434568904034199,0.367647058823529,0.434568904034199,3.03662889536216,2.60205999132796,2.75,-2.17118226600985
"771","R_1oGDoYaN0EHfSOZ",229242450035926,"fridge_eff",100,"female",49,"<1'500€
<3'100CHF","Switzerland","degree",52,1.92307692307692,0.283996656365201,1.92307692307692,0.283996656365201,1.7160033436348,2,2.75,-2.17118226600985
"772","R_1oGDoYaN0EHfSOZ",229242450035926,"hairdryer",80,"female",49,"<1'500€
<3'100CHF","Switzerland","degree",128,0.625,-0.204119982655925,0.625,0.204119982655925,2.10720996964787,1.90308998699194,2.75,-2.17118226600985
"773","R_1oGDoYaN0EHfSOZ",229242450035926,"heating",50,"female",49,"<1'500€
<3'100CHF","Switzerland","degree",1141,0.0438212094653812,-1.3583156400822,0.0438212094653812,1.3583156400822,3.05728564441821,1.69897000433602,2.75,-2.17118226600985
"774","R_1oGDoYaN0EHfSOZ",229242450035926,"light_eff",50,"female",49,"<1'500€
<3'100CHF","Switzerland","degree",358,0.139664804469274,-0.854913022307856,0.139664804469274,0.854913022307856,2.55388302664387,1.69897000433602,2.75,-2.17118226600985
"775","R_1oGDoYaN0EHfSOZ",229242450035926,"shower",50,"female",49,"<1'500€
<3'100CHF","Switzerland","degree",1186,0.0421585160202361,-1.37511468469222,0.0421585160202361,1.37511468469222,3.07408468902824,1.69897000433602,2.75,-2.17118226600985
"776","R_1oGDoYaN0EHfSOZ",229242450035926,"washing",50,"female",49,"<1'500€
<3'100CHF","Switzerland","degree",127,0.393700787401575,-0.404833716619938,0.393700787401575,0.404833716619938,2.10380372095596,1.69897000433602,2.75,-2.17118226600985
"777","R_1ogUn1QrTtO0BPT",229758453888227,"dishwasher",2000,"female",62,"<1'500€
<3'100CHF","Switzerland","obligatory school",74,27.027027027027,1.431798275933,27.027027027027,1.431798275933,1.86923171973098,3.30102999566398,5,0.0788177339901477
"778","R_1ogUn1QrTtO0BPT",229758453888227,"dryer",3000,"female",62,"<1'500€
<3'100CHF","Switzerland","obligatory school",1088,2.75735294117647,0.440492359357501,2.75735294117647,0.440492359357501,3.03662889536216,3.47712125471966,5,0.0788177339901477
"779","R_1ogUn1QrTtO0BPT",229758453888227,"fridge_eff",3000,"female",62,"<1'500€
<3'100CHF","Switzerland","obligatory school",52,57.6923076923077,1.76111791108486,57.6923076923077,1.76111791108486,1.7160033436348,3.47712125471966,5,0.0788177339901477
"780","R_1ogUn1QrTtO0BPT",229758453888227,"hairdryer",1500,"female",62,"<1'500€
<3'100CHF","Switzerland","obligatory school",128,11.71875,1.06888128940781,11.71875,1.06888128940781,2.10720996964787,3.17609125905568,5,0.0788177339901477
"781","R_1ogUn1QrTtO0BPT",229758453888227,"heating",1000,"female",62,"<1'500€
<3'100CHF","Switzerland","obligatory school",1141,0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3.05728564441821,3,5,0.0788177339901477
"782","R_1ogUn1QrTtO0BPT",229758453888227,"light_eff",1000,"female",62,"<1'500€
<3'100CHF","Switzerland","obligatory school",358,2.79329608938547,0.446116973356126,2.79329608938547,0.446116973356126,2.55388302664387,3,5,0.0788177339901477
"783","R_1ogUn1QrTtO0BPT",229758453888227,"shower",2000,"female",62,"<1'500€
<3'100CHF","Switzerland","obligatory school",1186,1.68634064080944,0.226945306635737,1.68634064080944,0.226945306635737,3.07408468902824,3.30102999566398,5,0.0788177339901477
"784","R_1ogUn1QrTtO0BPT",229758453888227,"washing",2000,"female",62,"<1'500€
<3'100CHF","Switzerland","obligatory school",127,15.748031496063,1.19722627470802,15.748031496063,1.19722627470802,2.10380372095596,3.30102999566398,5,0.0788177339901477
"785","R_1oImsaAeBtJQuJd",229321437677579,"dishwasher",100,"male",36,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","obligatory school",74,1.35135135135135,0.130768280269024,1.35135135135135,0.130768280269024,1.86923171973098,2,2.75,-2.17118226600985
"786","R_1oImsaAeBtJQuJd",229321437677579,"dryer",100,"male",36,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","obligatory school",1088,0.0919117647058824,-1.03662889536216,0.0919117647058824,1.03662889536216,3.03662889536216,2,2.75,-2.17118226600985
"787","R_1oImsaAeBtJQuJd",229321437677579,"fridge_eff",400,"male",36,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","obligatory school",52,7.69230769230769,0.886056647693163,7.69230769230769,0.886056647693163,1.7160033436348,2.60205999132796,2.75,-2.17118226600985
"788","R_1oImsaAeBtJQuJd",229321437677579,"hairdryer",100,"male",36,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","obligatory school",128,0.78125,-0.107209969647868,0.78125,0.107209969647868,2.10720996964787,2,2.75,-2.17118226600985
"789","R_1oImsaAeBtJQuJd",229321437677579,"heating",500,"male",36,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","obligatory school",1141,0.438212094653812,-0.358315640082196,0.438212094653812,0.358315640082196,3.05728564441821,2.69897000433602,2.75,-2.17118226600985
"790","R_1oImsaAeBtJQuJd",229321437677579,"light_eff",50,"male",36,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","obligatory school",358,0.139664804469274,-0.854913022307856,0.139664804469274,0.854913022307856,2.55388302664387,1.69897000433602,2.75,-2.17118226600985
"791","R_1oImsaAeBtJQuJd",229321437677579,"shower",100,"male",36,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","obligatory school",1186,0.0843170320404722,-1.07408468902824,0.0843170320404722,1.07408468902824,3.07408468902824,2,2.75,-2.17118226600985
"792","R_1oImsaAeBtJQuJd",229321437677579,"washing",100,"male",36,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","obligatory school",127,0.78740157480315,-0.103803720955957,0.78740157480315,0.103803720955957,2.10380372095596,2,2.75,-2.17118226600985
"793","R_1okjaSmNIcl4O4y",229166416665777,"dishwasher",800,"female",56,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","obligatory school",74,10.8108108108108,1.03385826726097,10.8108108108108,1.03385826726097,1.86923171973098,2.90308998699194,5.5,0.578817733990148
"794","R_1okjaSmNIcl4O4y",229166416665777,"dryer",2500,"female",56,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","obligatory school",1088,2.29779411764706,0.361311113309877,2.29779411764706,0.361311113309877,3.03662889536216,3.39794000867204,5.5,0.578817733990148
"795","R_1okjaSmNIcl4O4y",229166416665777,"fridge_eff",2000,"female",56,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","obligatory school",52,38.4615384615385,1.58502665202918,38.4615384615385,1.58502665202918,1.7160033436348,3.30102999566398,5.5,0.578817733990148
"796","R_1okjaSmNIcl4O4y",229166416665777,"hairdryer",500,"female",56,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","obligatory school",128,3.90625,0.59176003468815,3.90625,0.59176003468815,2.10720996964787,2.69897000433602,5.5,0.578817733990148
"797","R_1okjaSmNIcl4O4y",229166416665777,"heating",1600,"female",56,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","obligatory school",1141,1.4022787028922,0.14683433823771,1.4022787028922,0.14683433823771,3.05728564441821,3.20411998265592,5.5,0.578817733990148
"798","R_1okjaSmNIcl4O4y",229166416665777,"light_eff",500,"female",56,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","obligatory school",358,1.39664804469274,0.145086977692144,1.39664804469274,0.145086977692144,2.55388302664387,2.69897000433602,5.5,0.578817733990148
"799","R_1okjaSmNIcl4O4y",229166416665777,"shower",1200,"female",56,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","obligatory school",1186,1.01180438448567,0.00509655701938103,1.01180438448567,0.00509655701938103,3.07408468902824,3.07918124604762,5.5,0.578817733990148
"800","R_1okjaSmNIcl4O4y",229166416665777,"washing",1500,"female",56,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","obligatory school",127,11.8110236220472,1.07228753809972,11.8110236220472,1.07228753809972,2.10380372095596,3.17609125905568,5.5,0.578817733990148
"801","R_1OktPLDHHWKRHhV",229242295742617,"dishwasher",100,"male",51,"2'500- 4'000€
<4'300- 5'899CHF","Germany","middle school",74,1.35135135135135,0.130768280269024,1.35135135135135,0.130768280269024,1.86923171973098,2,5,0.0788177339901477
"802","R_1OktPLDHHWKRHhV",229242295742617,"dryer",1000,"male",51,"2'500- 4'000€
<4'300- 5'899CHF","Germany","middle school",1088,0.919117647058823,-0.0366288953621611,0.919117647058823,0.0366288953621611,3.03662889536216,3,5,0.0788177339901477
"803","R_1OktPLDHHWKRHhV",229242295742617,"fridge_eff",120,"male",51,"2'500- 4'000€
<4'300- 5'899CHF","Germany","middle school",52,2.30769230769231,0.363177902412826,2.30769230769231,0.363177902412826,1.7160033436348,2.07918124604762,5,0.0788177339901477
"804","R_1OktPLDHHWKRHhV",229242295742617,"hairdryer",500,"male",51,"2'500- 4'000€
<4'300- 5'899CHF","Germany","middle school",128,3.90625,0.59176003468815,3.90625,0.59176003468815,2.10720996964787,2.69897000433602,5,0.0788177339901477
"805","R_1OktPLDHHWKRHhV",229242295742617,"heating",1000,"male",51,"2'500- 4'000€
<4'300- 5'899CHF","Germany","middle school",1141,0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3.05728564441821,3,5,0.0788177339901477
"806","R_1OktPLDHHWKRHhV",229242295742617,"light_eff",10,"male",51,"2'500- 4'000€
<4'300- 5'899CHF","Germany","middle school",358,0.0279329608938547,-1.55388302664387,0.0279329608938547,1.55388302664387,2.55388302664387,1,5,0.0788177339901477
"807","R_1OktPLDHHWKRHhV",229242295742617,"shower",50,"male",51,"2'500- 4'000€
<4'300- 5'899CHF","Germany","middle school",1186,0.0421585160202361,-1.37511468469222,0.0421585160202361,1.37511468469222,3.07408468902824,1.69897000433602,5,0.0788177339901477
"808","R_1OktPLDHHWKRHhV",229242295742617,"washing",200,"male",51,"2'500- 4'000€
<4'300- 5'899CHF","Germany","middle school",127,1.5748031496063,0.197226274708024,1.5748031496063,0.197226274708024,2.10380372095596,2.30102999566398,5,0.0788177339901477
"809","R_1OOWbFEaUfw4nNq",229677069763602,"dishwasher",250,"male",62,"> 4'000€
>5'900 CHF","Germany","middle school",74,3.37837837837838,0.528708288941061,3.37837837837838,0.528708288941061,1.86923171973098,2.39794000867204,6,1.07881773399015
"810","R_1OOWbFEaUfw4nNq",229677069763602,"dryer",750,"male",62,"> 4'000€
>5'900 CHF","Germany","middle school",1088,0.689338235294118,-0.161567631970461,0.689338235294118,0.161567631970461,3.03662889536216,2.8750612633917,6,1.07881773399015
"811","R_1OOWbFEaUfw4nNq",229677069763602,"fridge_eff",300,"male",62,"> 4'000€
>5'900 CHF","Germany","middle school",52,5.76923076923077,0.761117911084863,5.76923076923077,0.761117911084863,1.7160033436348,2.47712125471966,6,1.07881773399015
"812","R_1OOWbFEaUfw4nNq",229677069763602,"hairdryer",100,"male",62,"> 4'000€
>5'900 CHF","Germany","middle school",128,0.78125,-0.107209969647868,0.78125,0.107209969647868,2.10720996964787,2,6,1.07881773399015
"813","R_1OOWbFEaUfw4nNq",229677069763602,"heating",400,"male",62,"> 4'000€
>5'900 CHF","Germany","middle school",1141,0.35056967572305,-0.455225653090252,0.35056967572305,0.455225653090252,3.05728564441821,2.60205999132796,6,1.07881773399015
"814","R_1OOWbFEaUfw4nNq",229677069763602,"light_eff",250,"male",62,"> 4'000€
>5'900 CHF","Germany","middle school",358,0.698324022346369,-0.155943017971837,0.698324022346369,0.155943017971837,2.55388302664387,2.39794000867204,6,1.07881773399015
"815","R_1OOWbFEaUfw4nNq",229677069763602,"shower",750,"male",62,"> 4'000€
>5'900 CHF","Germany","middle school",1186,0.632377740303541,-0.199023425636544,0.632377740303541,0.199023425636544,3.07408468902824,2.8750612633917,6,1.07881773399015
"816","R_1OOWbFEaUfw4nNq",229677069763602,"washing",750,"male",62,"> 4'000€
>5'900 CHF","Germany","middle school",127,5.90551181102362,0.771257542435743,5.90551181102362,0.771257542435743,2.10380372095596,2.8750612633917,6,1.07881773399015
"817","R_1otmNfK7mAWtgZD",229677069775045,"dishwasher",100,"male",54,"> 4'000€
>5'900 CHF","Germany","middle school",74,1.35135135135135,0.130768280269024,1.35135135135135,0.130768280269024,1.86923171973098,2,4.5,-0.421182266009852
"818","R_1otmNfK7mAWtgZD",229677069775045,"dryer",120,"male",54,"> 4'000€
>5'900 CHF","Germany","middle school",1088,0.110294117647059,-0.957447649314536,0.110294117647059,0.957447649314536,3.03662889536216,2.07918124604762,4.5,-0.421182266009852
"819","R_1otmNfK7mAWtgZD",229677069775045,"fridge_eff",100,"male",54,"> 4'000€
>5'900 CHF","Germany","middle school",52,1.92307692307692,0.283996656365201,1.92307692307692,0.283996656365201,1.7160033436348,2,4.5,-0.421182266009852
"820","R_1otmNfK7mAWtgZD",229677069775045,"hairdryer",25,"male",54,"> 4'000€
>5'900 CHF","Germany","middle school",128,0.1953125,-0.709269960975831,0.1953125,0.709269960975831,2.10720996964787,1.39794000867204,4.5,-0.421182266009852
"821","R_1otmNfK7mAWtgZD",229677069775045,"heating",200,"male",54,"> 4'000€
>5'900 CHF","Germany","middle school",1141,0.175284837861525,-0.756255648754233,0.175284837861525,0.756255648754233,3.05728564441821,2.30102999566398,4.5,-0.421182266009852
"822","R_1otmNfK7mAWtgZD",229677069775045,"light_eff",30,"male",54,"> 4'000€
>5'900 CHF","Germany","middle school",358,0.0837988826815642,-1.07676177192421,0.0837988826815642,1.07676177192421,2.55388302664387,1.47712125471966,4.5,-0.421182266009852
"823","R_1otmNfK7mAWtgZD",229677069775045,"shower",50,"male",54,"> 4'000€
>5'900 CHF","Germany","middle school",1186,0.0421585160202361,-1.37511468469222,0.0421585160202361,1.37511468469222,3.07408468902824,1.69897000433602,4.5,-0.421182266009852
"824","R_1otmNfK7mAWtgZD",229677069775045,"washing",100,"male",54,"> 4'000€
>5'900 CHF","Germany","middle school",127,0.78740157480315,-0.103803720955957,0.78740157480315,0.103803720955957,2.10380372095596,2,4.5,-0.421182266009852
"825","R_1ozl0QYygIw2niA",229409893555368,"dishwasher",100,"male",57,"2'500- 4'000€
<4'300- 5'899CHF","Germany","degree",74,1.35135135135135,0.130768280269024,1.35135135135135,0.130768280269024,1.86923171973098,2,6,1.07881773399015
"826","R_1ozl0QYygIw2niA",229409893555368,"dryer",1500,"male",57,"2'500- 4'000€
<4'300- 5'899CHF","Germany","degree",1088,1.37867647058824,0.13946236369352,1.37867647058824,0.13946236369352,3.03662889536216,3.17609125905568,6,1.07881773399015
"827","R_1ozl0QYygIw2niA",229409893555368,"fridge_eff",3000,"male",57,"2'500- 4'000€
<4'300- 5'899CHF","Germany","degree",52,57.6923076923077,1.76111791108486,57.6923076923077,1.76111791108486,1.7160033436348,3.47712125471966,6,1.07881773399015
"828","R_1ozl0QYygIw2niA",229409893555368,"hairdryer",100,"male",57,"2'500- 4'000€
<4'300- 5'899CHF","Germany","degree",128,0.78125,-0.107209969647868,0.78125,0.107209969647868,2.10720996964787,2,6,1.07881773399015
"829","R_1ozl0QYygIw2niA",229409893555368,"heating",1000,"male",57,"2'500- 4'000€
<4'300- 5'899CHF","Germany","degree",1141,0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3.05728564441821,3,6,1.07881773399015
"830","R_1ozl0QYygIw2niA",229409893555368,"light_eff",100,"male",57,"2'500- 4'000€
<4'300- 5'899CHF","Germany","degree",358,0.279329608938547,-0.553883026643874,0.279329608938547,0.553883026643874,2.55388302664387,2,6,1.07881773399015
"831","R_1ozl0QYygIw2niA",229409893555368,"shower",400,"male",57,"2'500- 4'000€
<4'300- 5'899CHF","Germany","degree",1186,0.337268128161889,-0.472024697700281,0.337268128161889,0.472024697700281,3.07408468902824,2.60205999132796,6,1.07881773399015
"832","R_1ozl0QYygIw2niA",229409893555368,"washing",500,"male",57,"2'500- 4'000€
<4'300- 5'899CHF","Germany","degree",127,3.93700787401575,0.595166283380062,3.93700787401575,0.595166283380062,2.10380372095596,2.69897000433602,6,1.07881773399015
"833","R_1pE9CDJuuBYcoF8",229758453932074,"dishwasher",200,"female",51,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","degree",74,2.7027027027027,0.431798275933005,2.7027027027027,0.431798275933005,1.86923171973098,2.30102999566398,6,1.07881773399015
"834","R_1pE9CDJuuBYcoF8",229758453932074,"dryer",200,"female",51,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","degree",1088,0.183823529411765,-0.73559889969818,0.183823529411765,0.73559889969818,3.03662889536216,2.30102999566398,6,1.07881773399015
"835","R_1pE9CDJuuBYcoF8",229758453932074,"fridge_eff",50,"female",51,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","degree",52,0.961538461538462,-0.0170333392987803,0.961538461538462,0.0170333392987803,1.7160033436348,1.69897000433602,6,1.07881773399015
"836","R_1pE9CDJuuBYcoF8",229758453932074,"hairdryer",200,"female",51,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","degree",128,1.5625,0.193820026016113,1.5625,0.193820026016113,2.10720996964787,2.30102999566398,6,1.07881773399015
"837","R_1pE9CDJuuBYcoF8",229758453932074,"heating",100,"female",51,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","degree",1141,0.0876424189307625,-1.05728564441821,0.0876424189307625,1.05728564441821,3.05728564441821,2,6,1.07881773399015
