"","ResponseId","verhalten","similarity","verhalten2","v2","v1","similarity.2"
"5119","R_1mggJshNHrrIwQx","ca",9,"ca","a","c",1
"5120","R_1mggJshNHrrIwQx","ba",7,"ba","a","b",3
"5121","R_1mggJshNHrrIwQx","fb",7,"fb","b","f",3
"5122","R_1mggJshNHrrIwQx","eb",7,"eb","b","e",3
"5123","R_1mggJshNHrrIwQx","db",2,"db","b","d",8
"5124","R_1mggJshNHrrIwQx","cb",5,"cb","b","c",5
"5125","R_1mggJshNHrrIwQx","fc",9,"fc","c","f",1
"5126","R_1mggJshNHrrIwQx","ec",7,"ec","c","e",3
"5127","R_1mggJshNHrrIwQx","dc",2,"dc","c","d",8
"5128","R_1mggJshNHrrIwQx","fd",9,"fd","d","f",1
"5129","R_1mggJshNHrrIwQx","ed",8,"ed","d","e",2
"5130","R_1mggJshNHrrIwQx","fe",7,"fe","e","f",3
"5131","R_1MK61RcnsRnWNLS","ab",9,"ab","b","a",1
"5132","R_1MK61RcnsRnWNLS","ac",1,"ac","c","a",9
"5133","R_1MK61RcnsRnWNLS","ad",1,"ad","d","a",9
"5134","R_1MK61RcnsRnWNLS","ae",9,"ae","e","a",1
"5135","R_1MK61RcnsRnWNLS","af",7,"af","f","a",3
"5136","R_1MK61RcnsRnWNLS","bc",9,"bc","c","b",1
"5137","R_1MK61RcnsRnWNLS","bd",9,"bd","d","b",1
"5138","R_1MK61RcnsRnWNLS","be",1,"be","e","b",9
"5139","R_1MK61RcnsRnWNLS","bf",1,"bf","f","b",9
"5140","R_1MK61RcnsRnWNLS","cd",9,"cd","d","c",1
"5141","R_1MK61RcnsRnWNLS","ce",1,"ce","e","c",9
"5142","R_1MK61RcnsRnWNLS","cf",1,"cf","f","c",9
"5143","R_1MK61RcnsRnWNLS","de",1,"de","e","d",9
"5144","R_1MK61RcnsRnWNLS","df",1,"df","f","d",9
"5145","R_1MK61RcnsRnWNLS","ef",9,"ef","f","e",1
"5146","R_1MK61RcnsRnWNLS","fa",7,"fa","a","f",3
"5147","R_1MK61RcnsRnWNLS","ea",9,"ea","a","e",1
"5148","R_1MK61RcnsRnWNLS","da",1,"da","a","d",9
"5149","R_1MK61RcnsRnWNLS","ca",1,"ca","a","c",9
"5150","R_1MK61RcnsRnWNLS","ba",9,"ba","a","b",1
"5151","R_1MK61RcnsRnWNLS","fb",1,"fb","b","f",9
"5152","R_1MK61RcnsRnWNLS","eb",1,"eb","b","e",9
"5153","R_1MK61RcnsRnWNLS","db",9,"db","b","d",1
"5154","R_1MK61RcnsRnWNLS","cb",9,"cb","b","c",1
"5155","R_1MK61RcnsRnWNLS","fc",1,"fc","c","f",9
"5156","R_1MK61RcnsRnWNLS","ec",1,"ec","c","e",9
"5157","R_1MK61RcnsRnWNLS","dc",9,"dc","c","d",1
"5158","R_1MK61RcnsRnWNLS","fd",1,"fd","d","f",9
"5159","R_1MK61RcnsRnWNLS","ed",1,"ed","d","e",9
"5160","R_1MK61RcnsRnWNLS","fe",9,"fe","e","f",1
"5161","R_1mltiMTeFeXLWJB","ab",5,"ab","b","a",5
"5162","R_1mltiMTeFeXLWJB","ac",5,"ac","c","a",5
"5163","R_1mltiMTeFeXLWJB","ad",8,"ad","d","a",2
"5164","R_1mltiMTeFeXLWJB","ae",6,"ae","e","a",4
"5165","R_1mltiMTeFeXLWJB","af",9,"af","f","a",1
"5166","R_1mltiMTeFeXLWJB","bc",6,"bc","c","b",4
"5167","R_1mltiMTeFeXLWJB","bd",6,"bd","d","b",4
"5168","R_1mltiMTeFeXLWJB","be",7,"be","e","b",3
"5169","R_1mltiMTeFeXLWJB","bf",7,"bf","f","b",3
"5170","R_1mltiMTeFeXLWJB","cd",5,"cd","d","c",5
"5171","R_1mltiMTeFeXLWJB","ce",6,"ce","e","c",4
"5172","R_1mltiMTeFeXLWJB","cf",5,"cf","f","c",5
"5173","R_1mltiMTeFeXLWJB","de",7,"de","e","d",3
"5174","R_1mltiMTeFeXLWJB","df",7,"df","f","d",3
"5175","R_1mltiMTeFeXLWJB","ef",7,"ef","f","e",3
"5176","R_1mltiMTeFeXLWJB","fa",9,"fa","a","f",1
"5177","R_1mltiMTeFeXLWJB","ea",6,"ea","a","e",4
"5178","R_1mltiMTeFeXLWJB","da",8,"da","a","d",2
"5179","R_1mltiMTeFeXLWJB","ca",5,"ca","a","c",5
"5180","R_1mltiMTeFeXLWJB","ba",5,"ba","a","b",5
"5181","R_1mltiMTeFeXLWJB","fb",7,"fb","b","f",3
"5182","R_1mltiMTeFeXLWJB","eb",7,"eb","b","e",3
"5183","R_1mltiMTeFeXLWJB","db",6,"db","b","d",4
"5184","R_1mltiMTeFeXLWJB","cb",6,"cb","b","c",4
"5185","R_1mltiMTeFeXLWJB","fc",5,"fc","c","f",5
"5186","R_1mltiMTeFeXLWJB","ec",6,"ec","c","e",4
"5187","R_1mltiMTeFeXLWJB","dc",5,"dc","c","d",5
"5188","R_1mltiMTeFeXLWJB","fd",7,"fd","d","f",3
"5189","R_1mltiMTeFeXLWJB","ed",7,"ed","d","e",3
"5190","R_1mltiMTeFeXLWJB","fe",7,"fe","e","f",3
"5191","R_1mmFq3cx5odSSLt","ab",4,"ab","b","a",6
"5192","R_1mmFq3cx5odSSLt","ac",3,"ac","c","a",7
"5193","R_1mmFq3cx5odSSLt","ad",2,"ad","d","a",8
"5194","R_1mmFq3cx5odSSLt","ae",7,"ae","e","a",3
"5195","R_1mmFq3cx5odSSLt","af",2,"af","f","a",8
"5196","R_1mmFq3cx5odSSLt","bc",7,"bc","c","b",3
"5197","R_1mmFq3cx5odSSLt","bd",5,"bd","d","b",5
"5198","R_1mmFq3cx5odSSLt","be",5,"be","e","b",5
"5199","R_1mmFq3cx5odSSLt","bf",2,"bf","f","b",8
"5200","R_1mmFq3cx5odSSLt","cd",1,"cd","d","c",9
"5201","R_1mmFq3cx5odSSLt","ce",4,"ce","e","c",6
"5202","R_1mmFq3cx5odSSLt","cf",3,"cf","f","c",7
"5203","R_1mmFq3cx5odSSLt","de",1,"de","e","d",9
"5204","R_1mmFq3cx5odSSLt","df",1,"df","f","d",9
"5205","R_1mmFq3cx5odSSLt","ef",7,"ef","f","e",3
"5206","R_1mmFq3cx5odSSLt","fa",2,"fa","a","f",8
"5207","R_1mmFq3cx5odSSLt","ea",7,"ea","a","e",3
"5208","R_1mmFq3cx5odSSLt","da",2,"da","a","d",8
"5209","R_1mmFq3cx5odSSLt","ca",3,"ca","a","c",7
"5210","R_1mmFq3cx5odSSLt","ba",4,"ba","a","b",6
"5211","R_1mmFq3cx5odSSLt","fb",2,"fb","b","f",8
"5212","R_1mmFq3cx5odSSLt","eb",5,"eb","b","e",5
"5213","R_1mmFq3cx5odSSLt","db",5,"db","b","d",5
"5214","R_1mmFq3cx5odSSLt","cb",7,"cb","b","c",3
"5215","R_1mmFq3cx5odSSLt","fc",3,"fc","c","f",7
"5216","R_1mmFq3cx5odSSLt","ec",4,"ec","c","e",6
"5217","R_1mmFq3cx5odSSLt","dc",1,"dc","c","d",9
"5218","R_1mmFq3cx5odSSLt","fd",1,"fd","d","f",9
"5219","R_1mmFq3cx5odSSLt","ed",1,"ed","d","e",9
"5220","R_1mmFq3cx5odSSLt","fe",7,"fe","e","f",3
"5221","R_1mn6nqlgVzfC7By","ab",5,"ab","b","a",5
"5222","R_1mn6nqlgVzfC7By","ac",5,"ac","c","a",5
"5223","R_1mn6nqlgVzfC7By","ad",4,"ad","d","a",6
"5224","R_1mn6nqlgVzfC7By","ae",5,"ae","e","a",5
"5225","R_1mn6nqlgVzfC7By","af",5,"af","f","a",5
"5226","R_1mn6nqlgVzfC7By","bc",4,"bc","c","b",6
"5227","R_1mn6nqlgVzfC7By","bd",5,"bd","d","b",5
"5228","R_1mn6nqlgVzfC7By","be",4,"be","e","b",6
"5229","R_1mn6nqlgVzfC7By","bf",4,"bf","f","b",6
"5230","R_1mn6nqlgVzfC7By","cd",4,"cd","d","c",6
"5231","R_1mn6nqlgVzfC7By","ce",6,"ce","e","c",4
"5232","R_1mn6nqlgVzfC7By","cf",5,"cf","f","c",5
"5233","R_1mn6nqlgVzfC7By","de",5,"de","e","d",5
"5234","R_1mn6nqlgVzfC7By","df",5,"df","f","d",5
"5235","R_1mn6nqlgVzfC7By","ef",5,"ef","f","e",5
"5236","R_1mn6nqlgVzfC7By","fa",5,"fa","a","f",5
"5237","R_1mn6nqlgVzfC7By","ea",5,"ea","a","e",5
"5238","R_1mn6nqlgVzfC7By","da",4,"da","a","d",6
"5239","R_1mn6nqlgVzfC7By","ca",5,"ca","a","c",5
"5240","R_1mn6nqlgVzfC7By","ba",5,"ba","a","b",5
"5241","R_1mn6nqlgVzfC7By","fb",4,"fb","b","f",6
"5242","R_1mn6nqlgVzfC7By","eb",4,"eb","b","e",6
"5243","R_1mn6nqlgVzfC7By","db",5,"db","b","d",5
"5244","R_1mn6nqlgVzfC7By","cb",4,"cb","b","c",6
"5245","R_1mn6nqlgVzfC7By","fc",5,"fc","c","f",5
"5246","R_1mn6nqlgVzfC7By","ec",6,"ec","c","e",4
"5247","R_1mn6nqlgVzfC7By","dc",4,"dc","c","d",6
"5248","R_1mn6nqlgVzfC7By","fd",5,"fd","d","f",5
"5249","R_1mn6nqlgVzfC7By","ed",5,"ed","d","e",5
"5250","R_1mn6nqlgVzfC7By","fe",5,"fe","e","f",5
"5251","R_1mPZTN6F4Yrwu6f","ab",7,"ab","b","a",3
"5252","R_1mPZTN6F4Yrwu6f","ac",1,"ac","c","a",9
"5253","R_1mPZTN6F4Yrwu6f","ad",1,"ad","d","a",9
"5254","R_1mPZTN6F4Yrwu6f","ae",9,"ae","e","a",1
"5255","R_1mPZTN6F4Yrwu6f","af",8,"af","f","a",2
"5256","R_1mPZTN6F4Yrwu6f","bc",7,"bc","c","b",3
"5257","R_1mPZTN6F4Yrwu6f","bd",6,"bd","d","b",4
"5258","R_1mPZTN6F4Yrwu6f","be",1,"be","e","b",9
"5259","R_1mPZTN6F4Yrwu6f","bf",1,"bf","f","b",9
"5260","R_1mPZTN6F4Yrwu6f","cd",5,"cd","d","c",5
"5261","R_1mPZTN6F4Yrwu6f","ce",1,"ce","e","c",9
"5262","R_1mPZTN6F4Yrwu6f","cf",1,"cf","f","c",9
"5263","R_1mPZTN6F4Yrwu6f","de",1,"de","e","d",9
"5264","R_1mPZTN6F4Yrwu6f","df",1,"df","f","d",9
"5265","R_1mPZTN6F4Yrwu6f","ef",8,"ef","f","e",2
"5266","R_1mPZTN6F4Yrwu6f","fa",8,"fa","a","f",2
"5267","R_1mPZTN6F4Yrwu6f","ea",9,"ea","a","e",1
"5268","R_1mPZTN6F4Yrwu6f","da",1,"da","a","d",9
"5269","R_1mPZTN6F4Yrwu6f","ca",1,"ca","a","c",9
"5270","R_1mPZTN6F4Yrwu6f","ba",7,"ba","a","b",3
"5271","R_1mPZTN6F4Yrwu6f","fb",1,"fb","b","f",9
"5272","R_1mPZTN6F4Yrwu6f","eb",1,"eb","b","e",9
"5273","R_1mPZTN6F4Yrwu6f","db",6,"db","b","d",4
"5274","R_1mPZTN6F4Yrwu6f","cb",7,"cb","b","c",3
"5275","R_1mPZTN6F4Yrwu6f","fc",1,"fc","c","f",9
"5276","R_1mPZTN6F4Yrwu6f","ec",1,"ec","c","e",9
"5277","R_1mPZTN6F4Yrwu6f","dc",5,"dc","c","d",5
"5278","R_1mPZTN6F4Yrwu6f","fd",1,"fd","d","f",9
"5279","R_1mPZTN6F4Yrwu6f","ed",1,"ed","d","e",9
"5280","R_1mPZTN6F4Yrwu6f","fe",8,"fe","e","f",2
"5281","R_1mQasv0eh7xOUsr","ab",8,"ab","b","a",2
"5282","R_1mQasv0eh7xOUsr","ac",9,"ac","c","a",1
"5283","R_1mQasv0eh7xOUsr","ad",7,"ad","d","a",3
"5284","R_1mQasv0eh7xOUsr","ae",7,"ae","e","a",3
"5285","R_1mQasv0eh7xOUsr","af",2,"af","f","a",8
"5286","R_1mQasv0eh7xOUsr","bc",5,"bc","c","b",5
"5287","R_1mQasv0eh7xOUsr","bd",9,"bd","d","b",1
"5288","R_1mQasv0eh7xOUsr","be",3,"be","e","b",7
"5289","R_1mQasv0eh7xOUsr","bf",5,"bf","f","b",5
"5290","R_1mQasv0eh7xOUsr","cd",9,"cd","d","c",1
"5291","R_1mQasv0eh7xOUsr","ce",9,"ce","e","c",1
"5292","R_1mQasv0eh7xOUsr","cf",9,"cf","f","c",1
"5293","R_1mQasv0eh7xOUsr","de",9,"de","e","d",1
"5294","R_1mQasv0eh7xOUsr","df",9,"df","f","d",1
"5295","R_1mQasv0eh7xOUsr","ef",6,"ef","f","e",4
"5296","R_1mQasv0eh7xOUsr","fa",2,"fa","a","f",8
"5297","R_1mQasv0eh7xOUsr","ea",7,"ea","a","e",3
"5298","R_1mQasv0eh7xOUsr","da",7,"da","a","d",3
"5299","R_1mQasv0eh7xOUsr","ca",9,"ca","a","c",1
"5300","R_1mQasv0eh7xOUsr","ba",8,"ba","a","b",2
"5301","R_1mQasv0eh7xOUsr","fb",5,"fb","b","f",5
"5302","R_1mQasv0eh7xOUsr","eb",3,"eb","b","e",7
"5303","R_1mQasv0eh7xOUsr","db",9,"db","b","d",1
"5304","R_1mQasv0eh7xOUsr","cb",5,"cb","b","c",5
"5305","R_1mQasv0eh7xOUsr","fc",9,"fc","c","f",1
"5306","R_1mQasv0eh7xOUsr","ec",9,"ec","c","e",1
"5307","R_1mQasv0eh7xOUsr","dc",9,"dc","c","d",1
"5308","R_1mQasv0eh7xOUsr","fd",9,"fd","d","f",1
"5309","R_1mQasv0eh7xOUsr","ed",9,"ed","d","e",1
"5310","R_1mQasv0eh7xOUsr","fe",6,"fe","e","f",4
"5311","R_1mqjuQbjSc7zaz8","ab",3,"ab","b","a",7
"5312","R_1mqjuQbjSc7zaz8","ac",3,"ac","c","a",7
"5313","R_1mqjuQbjSc7zaz8","ad",3,"ad","d","a",7
"5314","R_1mqjuQbjSc7zaz8","ae",4,"ae","e","a",6
"5315","R_1mqjuQbjSc7zaz8","af",8,"af","f","a",2
"5316","R_1mqjuQbjSc7zaz8","bc",3,"bc","c","b",7
"5317","R_1mqjuQbjSc7zaz8","bd",2,"bd","d","b",8
"5318","R_1mqjuQbjSc7zaz8","be",8,"be","e","b",2
"5319","R_1mqjuQbjSc7zaz8","bf",4,"bf","f","b",6
"5320","R_1mqjuQbjSc7zaz8","cd",3,"cd","d","c",7
"5321","R_1mqjuQbjSc7zaz8","ce",3,"ce","e","c",7
"5322","R_1mqjuQbjSc7zaz8","cf",3,"cf","f","c",7
"5323","R_1mqjuQbjSc7zaz8","de",3,"de","e","d",7
"5324","R_1mqjuQbjSc7zaz8","df",3,"df","f","d",7
"5325","R_1mqjuQbjSc7zaz8","ef",3,"ef","f","e",7
"5326","R_1mqjuQbjSc7zaz8","fa",8,"fa","a","f",2
"5327","R_1mqjuQbjSc7zaz8","ea",4,"ea","a","e",6
"5328","R_1mqjuQbjSc7zaz8","da",3,"da","a","d",7
"5329","R_1mqjuQbjSc7zaz8","ca",3,"ca","a","c",7
"5330","R_1mqjuQbjSc7zaz8","ba",3,"ba","a","b",7
"5331","R_1mqjuQbjSc7zaz8","fb",4,"fb","b","f",6
"5332","R_1mqjuQbjSc7zaz8","eb",8,"eb","b","e",2
"5333","R_1mqjuQbjSc7zaz8","db",2,"db","b","d",8
"5334","R_1mqjuQbjSc7zaz8","cb",3,"cb","b","c",7
"5335","R_1mqjuQbjSc7zaz8","fc",3,"fc","c","f",7
"5336","R_1mqjuQbjSc7zaz8","ec",3,"ec","c","e",7
"5337","R_1mqjuQbjSc7zaz8","dc",3,"dc","c","d",7
"5338","R_1mqjuQbjSc7zaz8","fd",3,"fd","d","f",7
"5339","R_1mqjuQbjSc7zaz8","ed",3,"ed","d","e",7
"5340","R_1mqjuQbjSc7zaz8","fe",3,"fe","e","f",7
"5341","R_1MS46DkDMSuh1PA","ab",7,"ab","b","a",3
"5342","R_1MS46DkDMSuh1PA","ac",7,"ac","c","a",3
"5343","R_1MS46DkDMSuh1PA","ad",6,"ad","d","a",4
"5344","R_1MS46DkDMSuh1PA","ae",6,"ae","e","a",4
"5345","R_1MS46DkDMSuh1PA","af",4,"af","f","a",6
"5346","R_1MS46DkDMSuh1PA","bc",5,"bc","c","b",5
"5347","R_1MS46DkDMSuh1PA","bd",7,"bd","d","b",3
"5348","R_1MS46DkDMSuh1PA","be",3,"be","e","b",7
"5349","R_1MS46DkDMSuh1PA","bf",7,"bf","f","b",3
"5350","R_1MS46DkDMSuh1PA","cd",5,"cd","d","c",5
"5351","R_1MS46DkDMSuh1PA","ce",5,"ce","e","c",5
"5352","R_1MS46DkDMSuh1PA","cf",3,"cf","f","c",7
"5353","R_1MS46DkDMSuh1PA","de",6,"de","e","d",4
"5354","R_1MS46DkDMSuh1PA","df",7,"df","f","d",3
"5355","R_1MS46DkDMSuh1PA","ef",8,"ef","f","e",2
"5356","R_1MS46DkDMSuh1PA","fa",4,"fa","a","f",6
"5357","R_1MS46DkDMSuh1PA","ea",6,"ea","a","e",4
"5358","R_1MS46DkDMSuh1PA","da",6,"da","a","d",4
"5359","R_1MS46DkDMSuh1PA","ca",7,"ca","a","c",3
"5360","R_1MS46DkDMSuh1PA","ba",7,"ba","a","b",3
"5361","R_1MS46DkDMSuh1PA","fb",7,"fb","b","f",3
"5362","R_1MS46DkDMSuh1PA","eb",3,"eb","b","e",7
"5363","R_1MS46DkDMSuh1PA","db",7,"db","b","d",3
"5364","R_1MS46DkDMSuh1PA","cb",5,"cb","b","c",5
"5365","R_1MS46DkDMSuh1PA","fc",3,"fc","c","f",7
"5366","R_1MS46DkDMSuh1PA","ec",5,"ec","c","e",5
"5367","R_1MS46DkDMSuh1PA","dc",5,"dc","c","d",5
"5368","R_1MS46DkDMSuh1PA","fd",7,"fd","d","f",3
"5369","R_1MS46DkDMSuh1PA","ed",6,"ed","d","e",4
"5370","R_1MS46DkDMSuh1PA","fe",8,"fe","e","f",2
"5371","R_1mt96mbxkfZ8oJc","ab",1,"ab","b","a",9
"5372","R_1mt96mbxkfZ8oJc","ac",7,"ac","c","a",3
"5373","R_1mt96mbxkfZ8oJc","ad",2,"ad","d","a",8
"5374","R_1mt96mbxkfZ8oJc","ae",7,"ae","e","a",3
"5375","R_1mt96mbxkfZ8oJc","af",5,"af","f","a",5
"5376","R_1mt96mbxkfZ8oJc","bc",1,"bc","c","b",9
"5377","R_1mt96mbxkfZ8oJc","bd",2,"bd","d","b",8
"5378","R_1mt96mbxkfZ8oJc","be",2,"be","e","b",8
"5379","R_1mt96mbxkfZ8oJc","bf",1,"bf","f","b",9
"5380","R_1mt96mbxkfZ8oJc","cd",2,"cd","d","c",8
"5381","R_1mt96mbxkfZ8oJc","ce",7,"ce","e","c",3
"5382","R_1mt96mbxkfZ8oJc","cf",3,"cf","f","c",7
"5383","R_1mt96mbxkfZ8oJc","de",2,"de","e","d",8
"5384","R_1mt96mbxkfZ8oJc","df",7,"df","f","d",3
"5385","R_1mt96mbxkfZ8oJc","ef",5,"ef","f","e",5
"5386","R_1mt96mbxkfZ8oJc","fa",5,"fa","a","f",5
"5387","R_1mt96mbxkfZ8oJc","ea",7,"ea","a","e",3
"5388","R_1mt96mbxkfZ8oJc","da",2,"da","a","d",8
"5389","R_1mt96mbxkfZ8oJc","ca",7,"ca","a","c",3
"5390","R_1mt96mbxkfZ8oJc","ba",1,"ba","a","b",9
"5391","R_1mt96mbxkfZ8oJc","fb",1,"fb","b","f",9
"5392","R_1mt96mbxkfZ8oJc","eb",2,"eb","b","e",8
"5393","R_1mt96mbxkfZ8oJc","db",2,"db","b","d",8
"5394","R_1mt96mbxkfZ8oJc","cb",1,"cb","b","c",9
"5395","R_1mt96mbxkfZ8oJc","fc",3,"fc","c","f",7
"5396","R_1mt96mbxkfZ8oJc","ec",7,"ec","c","e",3
"5397","R_1mt96mbxkfZ8oJc","dc",2,"dc","c","d",8
"5398","R_1mt96mbxkfZ8oJc","fd",7,"fd","d","f",3
"5399","R_1mt96mbxkfZ8oJc","ed",2,"ed","d","e",8
"5400","R_1mt96mbxkfZ8oJc","fe",5,"fe","e","f",5
"5401","R_1mUwQ8WDbVXY7Bc","ab",3,"ab","b","a",7
"5402","R_1mUwQ8WDbVXY7Bc","ac",2,"ac","c","a",8
"5403","R_1mUwQ8WDbVXY7Bc","ad",2,"ad","d","a",8
"5404","R_1mUwQ8WDbVXY7Bc","ae",7,"ae","e","a",3
"5405","R_1mUwQ8WDbVXY7Bc","af",7,"af","f","a",3
"5406","R_1mUwQ8WDbVXY7Bc","bc",7,"bc","c","b",3
"5407","R_1mUwQ8WDbVXY7Bc","bd",8,"bd","d","b",2
"5408","R_1mUwQ8WDbVXY7Bc","be",2,"be","e","b",8
"5409","R_1mUwQ8WDbVXY7Bc","bf",1,"bf","f","b",9
"5410","R_1mUwQ8WDbVXY7Bc","cd",8,"cd","d","c",2
"5411","R_1mUwQ8WDbVXY7Bc","ce",3,"ce","e","c",7
"5412","R_1mUwQ8WDbVXY7Bc","cf",1,"cf","f","c",9
"5413","R_1mUwQ8WDbVXY7Bc","de",2,"de","e","d",8
"5414","R_1mUwQ8WDbVXY7Bc","df",1,"df","f","d",9
"5415","R_1mUwQ8WDbVXY7Bc","ef",8,"ef","f","e",2
"5416","R_1mUwQ8WDbVXY7Bc","fa",7,"fa","a","f",3
"5417","R_1mUwQ8WDbVXY7Bc","ea",7,"ea","a","e",3
"5418","R_1mUwQ8WDbVXY7Bc","da",2,"da","a","d",8
"5419","R_1mUwQ8WDbVXY7Bc","ca",2,"ca","a","c",8
"5420","R_1mUwQ8WDbVXY7Bc","ba",3,"ba","a","b",7
"5421","R_1mUwQ8WDbVXY7Bc","fb",1,"fb","b","f",9
"5422","R_1mUwQ8WDbVXY7Bc","eb",2,"eb","b","e",8
"5423","R_1mUwQ8WDbVXY7Bc","db",8,"db","b","d",2
"5424","R_1mUwQ8WDbVXY7Bc","cb",7,"cb","b","c",3
"5425","R_1mUwQ8WDbVXY7Bc","fc",1,"fc","c","f",9
"5426","R_1mUwQ8WDbVXY7Bc","ec",3,"ec","c","e",7
"5427","R_1mUwQ8WDbVXY7Bc","dc",8,"dc","c","d",2
"5428","R_1mUwQ8WDbVXY7Bc","fd",1,"fd","d","f",9
"5429","R_1mUwQ8WDbVXY7Bc","ed",2,"ed","d","e",8
"5430","R_1mUwQ8WDbVXY7Bc","fe",8,"fe","e","f",2
"5431","R_1mw9V9ozzWi1LAn","ab",1,"ab","b","a",9
"5432","R_1mw9V9ozzWi1LAn","ac",1,"ac","c","a",9
"5433","R_1mw9V9ozzWi1LAn","ad",1,"ad","d","a",9
"5434","R_1mw9V9ozzWi1LAn","ae",8,"ae","e","a",2
"5435","R_1mw9V9ozzWi1LAn","af",7,"af","f","a",3
"5436","R_1mw9V9ozzWi1LAn","bc",1,"bc","c","b",9
"5437","R_1mw9V9ozzWi1LAn","bd",7,"bd","d","b",3
"5438","R_1mw9V9ozzWi1LAn","be",1,"be","e","b",9
"5439","R_1mw9V9ozzWi1LAn","bf",1,"bf","f","b",9
"5440","R_1mw9V9ozzWi1LAn","cd",1,"cd","d","c",9
"5441","R_1mw9V9ozzWi1LAn","ce",1,"ce","e","c",9
"5442","R_1mw9V9ozzWi1LAn","cf",1,"cf","f","c",9
"5443","R_1mw9V9ozzWi1LAn","de",1,"de","e","d",9
"5444","R_1mw9V9ozzWi1LAn","df",1,"df","f","d",9
"5445","R_1mw9V9ozzWi1LAn","ef",7,"ef","f","e",3
"5446","R_1mw9V9ozzWi1LAn","fa",7,"fa","a","f",3
"5447","R_1mw9V9ozzWi1LAn","ea",8,"ea","a","e",2
"5448","R_1mw9V9ozzWi1LAn","da",1,"da","a","d",9
"5449","R_1mw9V9ozzWi1LAn","ca",1,"ca","a","c",9
"5450","R_1mw9V9ozzWi1LAn","ba",1,"ba","a","b",9
"5451","R_1mw9V9ozzWi1LAn","fb",1,"fb","b","f",9
"5452","R_1mw9V9ozzWi1LAn","eb",1,"eb","b","e",9
"5453","R_1mw9V9ozzWi1LAn","db",7,"db","b","d",3
"5454","R_1mw9V9ozzWi1LAn","cb",1,"cb","b","c",9
"5455","R_1mw9V9ozzWi1LAn","fc",1,"fc","c","f",9
"5456","R_1mw9V9ozzWi1LAn","ec",1,"ec","c","e",9
"5457","R_1mw9V9ozzWi1LAn","dc",1,"dc","c","d",9
"5458","R_1mw9V9ozzWi1LAn","fd",1,"fd","d","f",9
"5459","R_1mw9V9ozzWi1LAn","ed",1,"ed","d","e",9
"5460","R_1mw9V9ozzWi1LAn","fe",7,"fe","e","f",3
"5461","R_1mwk69pxL1g5RkM","ab",5,"ab","b","a",5
"5462","R_1mwk69pxL1g5RkM","ac",9,"ac","c","a",1
"5463","R_1mwk69pxL1g5RkM","ad",5,"ad","d","a",5
"5464","R_1mwk69pxL1g5RkM","ae",9,"ae","e","a",1
"5465","R_1mwk69pxL1g5RkM","af",1,"af","f","a",9
"5466","R_1mwk69pxL1g5RkM","bc",5,"bc","c","b",5
"5467","R_1mwk69pxL1g5RkM","bd",5,"bd","d","b",5
"5468","R_1mwk69pxL1g5RkM","be",1,"be","e","b",9
"5469","R_1mwk69pxL1g5RkM","bf",5,"bf","f","b",5
"5470","R_1mwk69pxL1g5RkM","cd",7,"cd","d","c",3
"5471","R_1mwk69pxL1g5RkM","ce",1,"ce","e","c",9
"5472","R_1mwk69pxL1g5RkM","cf",9,"cf","f","c",1
"5473","R_1mwk69pxL1g5RkM","de",1,"de","e","d",9
"5474","R_1mwk69pxL1g5RkM","df",9,"df","f","d",1
"5475","R_1mwk69pxL1g5RkM","ef",1,"ef","f","e",9
"5476","R_1mwk69pxL1g5RkM","fa",1,"fa","a","f",9
"5477","R_1mwk69pxL1g5RkM","ea",9,"ea","a","e",1
"5478","R_1mwk69pxL1g5RkM","da",5,"da","a","d",5
"5479","R_1mwk69pxL1g5RkM","ca",9,"ca","a","c",1
"5480","R_1mwk69pxL1g5RkM","ba",5,"ba","a","b",5
"5481","R_1mwk69pxL1g5RkM","fb",5,"fb","b","f",5
"5482","R_1mwk69pxL1g5RkM","eb",1,"eb","b","e",9
"5483","R_1mwk69pxL1g5RkM","db",5,"db","b","d",5
"5484","R_1mwk69pxL1g5RkM","cb",5,"cb","b","c",5
"5485","R_1mwk69pxL1g5RkM","fc",9,"fc","c","f",1
"5486","R_1mwk69pxL1g5RkM","ec",1,"ec","c","e",9
"5487","R_1mwk69pxL1g5RkM","dc",7,"dc","c","d",3
"5488","R_1mwk69pxL1g5RkM","fd",9,"fd","d","f",1
"5489","R_1mwk69pxL1g5RkM","ed",1,"ed","d","e",9
"5490","R_1mwk69pxL1g5RkM","fe",1,"fe","e","f",9
"5491","R_1n0hU9OFnulf6DQ","ab",6,"ab","b","a",4
"5492","R_1n0hU9OFnulf6DQ","ac",6,"ac","c","a",4
"5493","R_1n0hU9OFnulf6DQ","ad",4,"ad","d","a",6
"5494","R_1n0hU9OFnulf6DQ","ae",4,"ae","e","a",6
"5495","R_1n0hU9OFnulf6DQ","af",4,"af","f","a",6
"5496","R_1n0hU9OFnulf6DQ","bc",4,"bc","c","b",6
"5497","R_1n0hU9OFnulf6DQ","bd",5,"bd","d","b",5
"5498","R_1n0hU9OFnulf6DQ","be",6,"be","e","b",4
"5499","R_1n0hU9OFnulf6DQ","bf",5,"bf","f","b",5
"5500","R_1n0hU9OFnulf6DQ","cd",3,"cd","d","c",7
"5501","R_1n0hU9OFnulf6DQ","ce",5,"ce","e","c",5
"5502","R_1n0hU9OFnulf6DQ","cf",3,"cf","f","c",7
"5503","R_1n0hU9OFnulf6DQ","de",6,"de","e","d",4
