6005;Luzern
6005;St. Niklausen LU
6006;Luzern
6010;Kriens
6014;Luzern
6015;Luzern
6017;Ruswil
6018;Buttisholz
6022;Grosswangen
6023;Rothenburg
6024;Hildisrieden
6026;Rain
6027;Römerswil LU
6030;Ebikon
6032;Emmen
6033;Buchrain
6034;Inwil
6036;Dierikon
6037;Root
6038;Gisikon
6038;Honau
6042;Dietwil
6043;Adligenswil
6044;Udligenswil
6045;Meggen
6048;Horw
6052;Hergiswil NW
6055;Alpnach 
6060;Sarnen
6063;Stalden (Sarnen)
6064;Kerns
6072;Sachseln
6074;Giswil
6078;Lungern
6083;Hasliberg Hohfluh
6084;Hasliberg Wasserwendi
6085;Hasliberg Goldern
6086;Hasliberg Reuti
6102;Malters
6103;Schwarzenberg LU
6106;Werthenstein
6110;Wolhusen
6112;Doppleschwand
6113;Romoos
6122;Menznau
6130;Willisau
6133;Hergiswil b. Willisau
6144;Zell LU
6145;Fischbach LU
6146;Grossdietwil
6147;Altbüron
6153;Ufhusen
6162;Entlebuch
6166;Hasle LU
6170;Schüpfheim
6173;Flühli LU
6182;Escholzmatt
6197;Schangnau
6203;Sempach Station
6204;Sempach
6205;Eich
6206;Neuenkirch
6207;Nottwil
6208;Oberkirch LU
6210;Sursee
6213;Knutwil
6214;Schenkon
6215;Beromünster
6216;Mauensee
6218;Ettiswil
6221;Rickenbach LU
6231;Schlierbach
6232;Geuensee
6233;Büron
6234;Triengen
6242;Wauwil
6243;Egolzwil
6244;Nebikon
6246;Altishofen
6247;Schötz
6248;Alberswil
6252;Dagmersellen
6260;Reiden
6264;Pfaffnau
6265;Roggliswil
6274;Eschenbach LU
6275;Ballwil
6276;Hohenrain
6280;Hochdorf
6285;Hitzkirch
6287;Aesch LU
6288;Schongau
6294;Ermensee
6300;Zug
6312;Steinhausen
6313;Menzingen
6314;Unterägeri
6315;Oberägeri
6318;Walchwil
6330;Cham
6331;Hünenberg
6333;Hünenberg See
6340;Baar
6343;Risch
6344;Meierskappel
6345;Neuheim
6353;Weggis
6354;Vitznau
6362;Stansstad
6370;Oberdorf (NW)
6370;Stans
6372;Ennetmoos
6373;Ennetbürgen
6374;Buochs
6375;Beckenried
6376;Emmetten
6377;
6377;Seelisberg
6383;Dallenwil
6386;Wolfenschiessen
6390;Engelberg
6404;Greppen
6415;Arth
6416;Steinerberg
6417;Sattel
6417;Saubraz
6418;Rothenthurm
6422;Steinen
6423;Seewen SZ
6424;Lauerz
6430;Schwyz
6432;Rickenbach b. Schwyz
6434;Illgau
6436;Muotathal
6442;Gersau
6443;Morschach
6452;Riemenstalden
6452;Sisikon
6454;Flüelen
6460;Altdorf (UR)
6461;Isenthal
6462;Seedorf UR
6463;Bürglen (UR) 
6464;Spiringen
6465;Unterschächen
6467;Schattdorf
6472;Erstfeld
6473;Silenen
6482;Gurtnellen
6484;Wassen UR
6487;Göschenen
6490;Andermatt
6490;
6491;Realp
6493;Hospental
6500;Bellinzona
6503;Bellinzona
6503;Bellmund
6516;Cugnasco
6516;
6533;Lumino
6533;
6535;Roveredo GR
6537;Grono
6540;Castaneda
6542;Buseno
6543;Calanca 
6544;Calanca 
6545;Calanca 
6546;Calanca 
6548;Rossa
6557;Cama
6558;Lostallo
6562;Soazza
6563;Mesocco
6592;
6593;Cadenazzo
6596;Gordola
6598;Tenero
6600;Locarno
6600;Muralto
6605;Locarno
6611;
6612;Ascona
6614;Brissago
6614;
6616;Losone
6616;
6622;Ronco sopra Ascona
6633;Lavertezzo
6644;Orselina
6645;Brione sopra Minusio
6647;Mergoscia
6648;Minusio
6670;Avegno
6673;Maggia
6675;Cevio
6676;
6682;Linescio
6683;Cerentino
6684;Campo (Vallemaggia)
6685;Bosco/Gurin
6710;Biasca
6710;
6715;
6716;Acquarossa
6718;
6719;
6742;Pollegio
6743;Bodio TI
6744;Personico
6745;Giornico
6760;Faido
6773;Prato (Leventina)
6774;Dalpe
6777;Quinto
6780;Airolo
6781;Bedretto
6802;Rivera
6803;
6805;Mezzovico
6808;Torricella
6810;Isone
6814;Cadempino
6814;Lamone
6815;Melide
6816;Bissone
6817;Maroggia
6818;Melano
6821;Rovio
6822;Arogno
6826;Riva San Vitale
6827;Brusino Arsizio
6828;Balerna
6830;Chiasso
6833;
6833;Vacallo
6834;Morbio Inferiore
6850;Mendrisio
6855;Stabio
6874;Castel San Pietro
6877;Coldrerio
6883;Novazzano
6900;Lugano
6900;Massagno
6900;Paradiso
6915;
6916;Grancia
6921;Vico Morcote
6922;Morcote
6924;Sorengo
6928;Manno
6929;Gravesano
6930;Bedano
6933;Muzzano
6934;Bioggio
6935;Bosco Luganese
6936;Cademario
6942;Savosa
6943;Vezia
6944;Cureglia
6945;Origlio
6946;Ponte Capriasca
6948;Porza
6949;Comano
6950;Capriasca
6952;Canobbio
6980;
6981;Bedigliora
6982;Agno
6983;Magliaso
6984;Pura
6986;Curio
6986;Miglieglia
6986;Novaggio
6987;Caslano
6991;Neggio
6992;Vernate
6994;Aranno
6999;Astano
7000;Chur
7012;Felsberg
7013;Domat/Ems
7014;Trin
7015;Tamins
7017;Flims Dorf
7018;Flims Waldhaus
7031;Laax GR 2
7032;
7032;Lachen SZ
7050;Arosa
7064;Tschiertschen
7075;Churwalden
7082;Vaz/Obervaz
7083;Lantsch/Lenz
7104;
7130;Ilanz
7132;Vals
7134;
7151;Schluein
7152;Sagogn
7153;Falera
7158;Waltensburg/Vuorz
7165;Breil/Brigels
7166;Trun
7175;Sumvitg
7180;Disentis/Mustér
7203;Trimmis
7204;Untervaz
7205;Zizers
7208;Malans GR
7212;Seewis Dorf
7214;Grüsch
7214;Seewis-Pardisla
7214;Seewis-Schmitten
7220;Schiers
7232;Furna
7233;Jenaz
7235;Fideris
7240;Küblis
7241;Conters im Prättigau
7242;Luzein
7250;Klosters
7260;Davos Dorf
7265;Davos Wolfgang
7270;Davos 
7272;Davos Clavadel
7276;Davos Frauenkirch
7277;Davos Glaris
7278;Davos Monstein
7302;Landquart
7304;Maienfeld
7306;Fläsch
7307;Jenins
7310;Bad Ragaz
7312;Pfäfers
7320;Sargans
7320;
7324;Vilters
7402;Bonaduz
7403;Rhäzüns
7404;
7405;Rothenbrunnen
7408;Cazis
7411;Sils im Domleschg
7412;Scharans
7414;Fürstenau
7425;Masein
7426;Flerden
7427;Urmein
7428;Tschappina
7430;Rongellen
7430;Thusis
7432;Zillis
7433;
7434;Sufers
7440;Andeer
7443;
7444;
7447;
7482;Bergün/Bravuogn
7493;Schmitten (Albula)
7500;St. Moritz
7502;Bever
7503;Samedan
7504;Pontresina
7505;Celerina/Schlarigna
7513;Silvaplana
7513;Silvaplana-Surlej
7514;Sils/Segl Maria
7515;Sils/Segl Baselgia
7522;La Punt-Chamues-ch
7523;Madulain
7524;Zuoz
7525;S-chanf
7530;Zernez
7532;
7550;Scuol
7554;
7562;Samnaun-Compatsch
7563;Samnaun Dorf
7742;Poschiavo
7743;Brusio
8000;Zürich
8001;Zürich
8002;Zürich
8003;Zürich
8004;Zürich
8005;Zürich
8006;Zürich
8008;Zürich
8032;Zürich
8037;Zürich
8038;Zürich
8041;Zürich
8044;Zürich
8045;Zürich
8046;Zürich
8047;Zürich
8048;Zürich
8049;Zürich
8050;Zürich
8051;Zürich
8052;Zürich
8053;Zürich
8055;Zürich
8057;Zürich
8063;Zürich
8064;Zürich
8099;Zürich
8102;Oberengstringen
8103;Unterengstringen
8104;Weiningen ZH
8105;Regensdorf
8107;Buchs ZH
8108;Dällikon
8112;Otelfingen
8113;Boppelsen
8114;Dänikon 
8115;Hüttikon
8117;Fällanden
8124;Maur
8126;Zumikon
8132;Egg
8134;Adliswil
8135;Langnau am Albis
8142;Uitikon Waldegg
8143;Stallikon
8152;Opfikon
8153;Rümlang
8154;Oberglatt ZH
8155;Niederhasli
8157;Dielsdorf
8158;Regensberg
8162;Steinmaur
8164;Bachs
8165;Oberweningen
8165;Schleinikon
8165;Schöfflisdorf
8166;Niederweningen
8172;Niederglatt
8173;Neerach
8174;Stadel b. Niederglatt
8180;Bülach
8181;Höri
8182;Hochfelden
8184;Bachenbülach
8185;Winkel
8187;Weiach
8192;Glattfelden
8193;Eglisau
8194;Hüntwangen
8195;Wasterkingen
8196;Wil ZH
8197;Rafz
8200;Schaffhausen
8203;Schaffhausen
8207;Schaffhausen
8208;Schaffhausen
8212;Neuhausen am Rheinfall
8213;Neunkirch
8214;Gächlingen
8215;Hallau
8216;Oberhallau
8217;Wilchingen
8219;Trasadingen
8222;Beringen
8224;Löhningen
8225;Siblingen
8226;Schleitheim
8228;Beggingen
8232;Merishausen
8233;Bargen (SH) 
8234;Stetten SH
8235;Lohn SH
8236;Büttenhardt
8239;Dörflingen
8240;Thayngen
8245;Feuerthalen
8247;Flurlingen
8252;Schlatt TG
8253;Diessenhofen
8254;Basadingen
8259;Wagenhausen
8260;Stein am Rhein
8261;Hemishofen
8262;Ramsen
8263;Buch SH
8264;Eschenz
8265;Mammern
8266;Steckborn
8267;Berlingen
8267;Bern
8268;Salenstein
8272;Ermatingen
8274;Gottlieben
8274;Tägerwilen
8280;Kreuzlingen
8302;Kloten
8303;Bassersdorf
8304;Wallisellen
8305;Dietlikon
8307;
8309;Nürensdorf
8311;Brütten
8315;Lindau
8320;Fehraltorf
8330;Pfäffikon ZH
8332;Russikon
8335;Hittnau
8340;Hinwil
8344;Bäretswil
8352;Elsau
8353;Elgg
8355;Aadorf
8360;Eschlikon TG
8363;Bichelsee
8370;Bussy FR
8370;Sirnach
8371;
8376;Fischingen
8400;Winterthur
8404;Stadel (Winterthur)
8404;Winterthur
8405;Winterthur
8406;Winterthur
8408;Winterthur
8409;Winterthur
8412;Aesch (SO)
8413;Neftenbach
8414;Buch am Irchel
8415;Berg am Irchel
8416;Flaach
8418;Schlatt b. Winterthur
8421;Dättlikon
8422;Pfungen
8424;Embrach
8425;Oberembrach
8426;Lufingen
8427;Freienstein-Teufen
8427;Rorbas
8442;Hettlingen
8444;Henggart
8447;Dachsen
8450;Andelfingen
8451;Kleinandelfingen
8454;Buchberg
8455;Rüdlingen
8457;Humlikon
8458;Dorf
8459;Volken
8460;Marthalen
8462;Rheinau
8463;Benken ZH
8466;Trüllikon
8467;
8467;Truttikon
8468;Waltalingen
8471;Dägerlen
8472;Seuzach
8474;Dinhard
8475;
8475;Ossingen
8478;Thalheim an der Thur
8479;Altikon
8484;Weisslingen
8487;Zell ZH
8488;Turbenthal
8489;Wildberg
8492;Wila
8494;Bauma
8496;Steg im Tösstal
8497;Fischenthal
8500;Frauenfeld
8505;Pfyn
8508;Homburg
8512;Thundorf
8514;Amlikon-Bissegg
8523;Hagenbuch 
8524;Uesslingen
8532;Warth
8535;Herdern
8536;Hüttwilen
8542;Wiesendangen
8545;Rickenbach ZH
8545;Rickenbach ZH
8547;Gachnang
8548;Ellikon an der Thur
8552;Felben-Wellhausen
8553;Hüttlingen
8554;Müllheim-Wigoltingen
8555;Müllheim Dorf
8556;Wigoltingen
8558;Raperswilen
8560;Märstetten
8564;Wäldi
8570;Weinfelden
8572;Berg (TG)
8574;Lengwil-Oberhofen
8575;Bürglen (TG) 
8577;Schönholzerswilen
8580;Amriswil
8580;Hefenhofen
8580;Sommeri
8582;Dozwil
8583;Sulgen
8585;Birwinken
8585;Langrickenbach
8586;Erlen
8588;Zihlschlacht
8590;Romanshorn
8592;Uttwil
8593;Kesswil
8594;Güttingen
8595;Altnau
8596;Münsterlingen
8598;Bottighofen
8599;Salmsach
8600;Dübendorf
8603;Schwerzenbach
8604;Volketswil
8606;Greifensee
8608;Bubikon
8610;Uster
8617;Mönchaltorf
8618;Oetwil am See
8620;Wetzikon (ZH)
8623;Wetzikon (ZH)
8625;Gossau (ZH)
8627;Grüningen
8630;Rüti (ZH)
8634;Hombrechtikon
8635;Dürrenäsch
8636;Wald ZH
8637;Laupen ZH
8640;Rapperswil SG
8700;Küsnacht ZH
8702;Zollikon
8703;Erlenbach (ZH)
8704;Herrliberg
8706;Meilen
8707;Uetikon am See
8708;Männedorf
8712;Stäfa
8715;Rapperswil-Jona
8716;Schmerikon
8717;Benken (SG)
8718;Schänis
8722;Kaltbrunn
8725;Gommiswald
8730;Uznach
8733;Eschenbach SG
8737;Gommiswald
8750;Glarus
8752;
8800;Thalwil
8802;Kilchberg ZH
8803;Rüschlikon
8805;Richterswil
8807;Freienbach
8808;Pfäffikon SZ
8810;Horgen
8820;Wädenswil
8832;Wollerau
8835;Feusisberg
8840;Einsiedeln
8842;Unteriberg
8843;Oberiberg
8847;Egg SZ
8852;Altendorf
8854;Galgenen
8855;Wangen SZ
8856;Tuggen
8857;Vorderthal
8858;Innerthal
8862;Schübelbach
8863;Schübelbach
8864;Reichenburg
8872;Weesen
8880;Walenstadt
8883;Quarten
8887;Mels
8890;Flums
8893;Flums Hochwiese
8902;Urdorf
8903;Birmensdorf (ZH)
8904;Aesch ZH
8905;Arni (AG) 
8905;Islisberg
8906;Bonstetten
8907;Wettswil
8908;Hedingen
8910;Affoltern am Albis
8911;Rifferswil
8912;Obfelden
8913;Ottenbach
8914;Aeugst am Albis
8915;Hausen am Albis
8916;Jonen
8917;Oberlunkhofen
8918;Unterlunkhofen
8926;Kappel am Albis
8932;Mettmenstetten
8933;Maschwanden
8934;Knonau
8942;Oberrieden
8952;Schlieren
8953;Dietikon
8954;Geroldswil
8955;Oetwil an der Limmat
8956;Killwangen
8957;Spreitenbach
8962;Bergdietikon
8964;Rudolfstetten
8965;Berikon
8966;Oberwil-Lieli
8967;Widen
9000;St. Gallen
9007;St. Gallen
9008;St. Gallen
9010;St. Gallen
9011;St. Gallen
9012;St. Gallen
9014;St. Gallen
9015;St. Gallen
9016;St. Gallen
9033;Untereggen
9034;Eggersriet
9035;Grub AR
9038;Rehetobel
9042;Speicher
9043;Trogen
9044;Wald AR
9050;Appenzell
9050;
9050;
9053;Teufen AR
9055;Bühler
9056;Gais
9057;Schwende
9063;Stein AR
9064;Hundwil
9100;Herisau
9103;Schwellbrunn
9104;Waldstatt
9105;
9105;Schönengrund
9107;Urnäsch
9113;Degersheim
9127;St. Silvester
9200;Gossau SG
9204;Andwil (SG) 
9205;Waldkirch
9213;Hauptwil
9214;Kradolf
9216;Hohentannen
9220;Bischofszell
9230;Flawil
9231;Egg (Flawil)
9240;Niederglatt
9240;Uzwil
9242;Oberuzwil
9243;Jonschwil
9245;Oberbüren
9246;Niederbüren
9300;Wittenbach
9305;Berg SG
9312;Häggenschwil
9313;Muolen
9320;Arbon
9322;Egnach
9323;Steinach
9325;Roggwil TG
9326;Horn
9327;Tübach
9400;Rorschach
9402;Mörschwil
9403;Goldach
9404;Rorschacherberg
9410;Heiden
9411;Reute AR
9413;Oberegg
9424;Rheineck
9425;Thal
9426;Lutzenberg
9427;Wolfhalden
9428;Walzenhausen
9430;St. Margrethen SG
9434;Au (SG) 
9436;Balgach
9437;Marbach SG
9442;Berneck
9443;Widnau
9444;Diepoldsau
9445;Rebstein
9450;Altstätten
9453;Eichberg
9463;Oberriet SG
9464;Rüthi (Rheintal)
9466;Sennwald
9470;Buchs (SG)
9472;Grabs
9473;Gams
9475;Sevelen
9478;Azmoos
9479;Malans SG
9500;Wil SG
9502;Braunau
9506;Lommis
9507;Stettfurt
9514;Wuppenau
9524;Zuzwil SG
9527;Niederhelfenschwil
9532;Rickenbach (TG) 
9532;Rickenbach
9533;Kirchberg (SG)
9542;Münchwilen (TG)
9543;St. Margarethen TG
9545;Wängi
9548;Matzingen
9553;Bettwiesen
9555;Tobel
9556;Affeltrangen
9565;Bussnang
9601;Bütschwil-Ganterschwil
9601;Lütisburg Station
9604;Lütisburg
9606;Bütschwil-Ganterschwil
9607;Bütschwil-Ganterschwil
9607;Mosnang
9608;Bütschwil-Ganterschwil
9614;Bütschwil-Ganterschwil
9615;Bütschwil-Ganterschwil
9620;Bütschwil-Ganterschwil
9620;Lichtensteig
9621;Bütschwil-Ganterschwil
9621;Oberhelfenschwil
9622;Bütschwil-Ganterschwil
9630;Wattwil
9633;Hemberg
9642;Ebnat-Kappel
9650;Nesslau
9658;Wildhaus
8248;Laufen-Uhwiesen 
8156;Niederhasli 
5645;Aettenschwil 
3436;Rüderswil 
5415;Obersiggenthal 
5332;Zurzach
7323;Vilters-Wangs 
3363;Herzogenbuchsee 
8356;Aadorf
9435;Au (SG)
5330;Zurzach
3027;Bern
8362;Bichelsee-Balterswil 
3902;Brig-Glis
8238;Büsingen
1568;Delley-Portalban
8632;Dürnten
3536;Eggiwil
9452;Eichberg
6020;Emmen
8546;Gachnang
8868;Glarus Nord
8762;Glarus Süd 
2854;Haute-Sorne 
6440;Ingenbohl
3063;Ittigen
5466;Zurzach
3097;Köniz
3095;Köniz
3174;Köniz
6012;Kriens
6403;Küssnacht (SZ)
3552;Langnau im Emmental
8310;Lindau
8122;Maur
9526;Niederhelfenschwil 
3999;Obergoms 
9451;Oberriet
5415;Obersiggenthal
6263;Reiden
3183;Schwarzenburg
9469;Sennwald
9244;Uzwil
8804;Wädenswil
9552;Wil (SG) 
9535;Wilen (TG) 
6132;Willisau
6142;Willisau
3032;Wohlen bei Bern
8483;Zell (ZH)
