"","ResponseId","m","Sum","gender","country","education","household_size","Duration.wave2","age","income.wave2","Minutes.wave2","Minutes","climate_concern","concern.scaled","percent","type","choice","A","B","priceA","priceB","energyA","energyB","trade.price","trade.energy","price.level","energy.level"
"2263","R_2afTzFOww0h9R2E",229166066809882,7,"female","Germany","no formal education",2,394,24,"<1'500- 2'499€
3'100-4'299CHF",6,"speeder",3.75,-0.890144230769231,1,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2264","R_2afTzFOww0h9R2E",229166066809882,7,"female","Germany","no formal education",2,394,24,"<1'500- 2'499€
3'100-4'299CHF",6,"speeder",3.75,-0.890144230769231,1,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2265","R_2afTzFOww0h9R2E",229166066809882,7,"female","Germany","no formal education",2,394,24,"<1'500- 2'499€
3'100-4'299CHF",6,"speeder",3.75,-0.890144230769231,1,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2266","R_2afTzFOww0h9R2E",229166066809882,7,"female","Germany","no formal education",2,394,24,"<1'500- 2'499€
3'100-4'299CHF",6,"speeder",3.75,-0.890144230769231,1,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2267","R_2afTzFOww0h9R2E",229166066809882,7,"female","Germany","no formal education",2,394,24,"<1'500- 2'499€
3'100-4'299CHF",6,"speeder",3.75,-0.890144230769231,1,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2268","R_2afTzFOww0h9R2E",229166066809882,7,"female","Germany","no formal education",2,394,24,"<1'500- 2'499€
3'100-4'299CHF",6,"speeder",3.75,-0.890144230769231,1,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2269","R_2aFwdSvQ5kee5F5",229409893568695,7,"female","Germany","degree",2,1265,60,"> 4'000€
>5'900 CHF",21,"okay",6,1.35985576923077,1,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2270","R_2aFwdSvQ5kee5F5",229409893568695,7,"female","Germany","degree",2,1265,60,"> 4'000€
>5'900 CHF",21,"okay",6,1.35985576923077,1,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2271","R_2aFwdSvQ5kee5F5",229409893568695,7,"female","Germany","degree",2,1265,60,"> 4'000€
>5'900 CHF",21,"okay",6,1.35985576923077,1,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2272","R_2aFwdSvQ5kee5F5",229409893568695,7,"female","Germany","degree",2,1265,60,"> 4'000€
>5'900 CHF",21,"okay",6,1.35985576923077,1,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2273","R_2aFwdSvQ5kee5F5",229409893568695,7,"female","Germany","degree",2,1265,60,"> 4'000€
>5'900 CHF",21,"okay",6,1.35985576923077,1,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2274","R_2aFwdSvQ5kee5F5",229409893568695,7,"female","Germany","degree",2,1265,60,"> 4'000€
>5'900 CHF",21,"okay",6,1.35985576923077,1,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2275","R_2aFwdSvQ5kee5F5",229409893568695,7,"female","Germany","degree",2,1265,60,"> 4'000€
>5'900 CHF",21,"okay",6,1.35985576923077,1,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2276","R_2AG1H1VH5t5XhR1",229409893561381,3,"female","Germany","obligatory school",5,1083,67,"> 4'000€
>5'900 CHF",18,"okay",6,1.35985576923077,0.428571428571429,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2277","R_2AG1H1VH5t5XhR1",229409893561381,3,"female","Germany","obligatory school",5,1083,67,"> 4'000€
>5'900 CHF",18,"okay",6,1.35985576923077,0.428571428571429,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2278","R_2AG1H1VH5t5XhR1",229409893561381,3,"female","Germany","obligatory school",5,1083,67,"> 4'000€
>5'900 CHF",18,"okay",6,1.35985576923077,0.428571428571429,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2279","R_2AG1H1VH5t5XhR1",229409893561381,3,"female","Germany","obligatory school",5,1083,67,"> 4'000€
>5'900 CHF",18,"okay",6,1.35985576923077,0.428571428571429,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2280","R_2AG1H1VH5t5XhR1",229409893561381,3,"female","Germany","obligatory school",5,1083,67,"> 4'000€
>5'900 CHF",18,"okay",6,1.35985576923077,0.428571428571429,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2281","R_2AG1H1VH5t5XhR1",229409893561381,3,"female","Germany","obligatory school",5,1083,67,"> 4'000€
>5'900 CHF",18,"okay",6,1.35985576923077,0.428571428571429,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2282","R_2AG1H1VH5t5XhR1",229409893561381,3,"female","Germany","obligatory school",5,1083,67,"> 4'000€
>5'900 CHF",18,"okay",6,1.35985576923077,0.428571428571429,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2283","R_2aGDROz7N2AxH8J",229242295791846,3,"male","Germany","no formal education",4,696,39,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",3.25,-1.39014423076923,0.428571428571429,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2284","R_2aGDROz7N2AxH8J",229242295791846,3,"male","Germany","no formal education",4,696,39,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",3.25,-1.39014423076923,0.428571428571429,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2285","R_2aGDROz7N2AxH8J",229242295791846,3,"male","Germany","no formal education",4,696,39,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",3.25,-1.39014423076923,0.428571428571429,"exp.low_mid.hig",0,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2286","R_2aGDROz7N2AxH8J",229242295791846,3,"male","Germany","no formal education",4,696,39,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",3.25,-1.39014423076923,0.428571428571429,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2287","R_2aGDROz7N2AxH8J",229242295791846,3,"male","Germany","no formal education",4,696,39,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",3.25,-1.39014423076923,0.428571428571429,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2288","R_2aGDROz7N2AxH8J",229242295791846,3,"male","Germany","no formal education",4,696,39,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",3.25,-1.39014423076923,0.428571428571429,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2289","R_2aGDROz7N2AxH8J",229242295791846,3,"male","Germany","no formal education",4,696,39,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",3.25,-1.39014423076923,0.428571428571429,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2290","R_2agEMZdTfBakpbT",229320605943809,3,"male","Germany","degree",1,374,37,"<1'500- 2'499€
3'100-4'299CHF",6,"speeder",3.5,-1.14014423076923,0.428571428571429,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2291","R_2agEMZdTfBakpbT",229320605943809,3,"male","Germany","degree",1,374,37,"<1'500- 2'499€
3'100-4'299CHF",6,"speeder",3.5,-1.14014423076923,0.428571428571429,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2292","R_2agEMZdTfBakpbT",229320605943809,3,"male","Germany","degree",1,374,37,"<1'500- 2'499€
3'100-4'299CHF",6,"speeder",3.5,-1.14014423076923,0.428571428571429,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2293","R_2agEMZdTfBakpbT",229320605943809,3,"male","Germany","degree",1,374,37,"<1'500- 2'499€
3'100-4'299CHF",6,"speeder",3.5,-1.14014423076923,0.428571428571429,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2294","R_2agEMZdTfBakpbT",229320605943809,3,"male","Germany","degree",1,374,37,"<1'500- 2'499€
3'100-4'299CHF",6,"speeder",3.5,-1.14014423076923,0.428571428571429,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2295","R_2agEMZdTfBakpbT",229320605943809,3,"male","Germany","degree",1,374,37,"<1'500- 2'499€
3'100-4'299CHF",6,"speeder",3.5,-1.14014423076923,0.428571428571429,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2296","R_2agEMZdTfBakpbT",229320605943809,3,"male","Germany","degree",1,374,37,"<1'500- 2'499€
3'100-4'299CHF",6,"speeder",3.5,-1.14014423076923,0.428571428571429,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2297","R_2AHkbMeJiEZwITa",229677069757642,7,"female","Germany","middle school",2,1281,59,"2'500- 4'000€
<4'300- 5'899CHF",21,"okay",4.75,0.109855769230769,1,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2298","R_2AHkbMeJiEZwITa",229677069757642,7,"female","Germany","middle school",2,1281,59,"2'500- 4'000€
<4'300- 5'899CHF",21,"okay",4.75,0.109855769230769,1,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2299","R_2AHkbMeJiEZwITa",229677069757642,7,"female","Germany","middle school",2,1281,59,"2'500- 4'000€
<4'300- 5'899CHF",21,"okay",4.75,0.109855769230769,1,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2300","R_2AHkbMeJiEZwITa",229677069757642,7,"female","Germany","middle school",2,1281,59,"2'500- 4'000€
<4'300- 5'899CHF",21,"okay",4.75,0.109855769230769,1,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2301","R_2AHkbMeJiEZwITa",229677069757642,7,"female","Germany","middle school",2,1281,59,"2'500- 4'000€
<4'300- 5'899CHF",21,"okay",4.75,0.109855769230769,1,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2302","R_2AHkbMeJiEZwITa",229677069757642,7,"female","Germany","middle school",2,1281,59,"2'500- 4'000€
<4'300- 5'899CHF",21,"okay",4.75,0.109855769230769,1,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2303","R_2AHkbMeJiEZwITa",229677069757642,7,"female","Germany","middle school",2,1281,59,"2'500- 4'000€
<4'300- 5'899CHF",21,"okay",4.75,0.109855769230769,1,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2304","R_2ALmgXQW3XoTLsf",229409893567636,3,"male","Germany","degree",4,1669,73,"> 4'000€
>5'900 CHF",27,"okay",6,1.35985576923077,0.428571428571429,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2305","R_2ALmgXQW3XoTLsf",229409893567636,3,"male","Germany","degree",4,1669,73,"> 4'000€
>5'900 CHF",27,"okay",6,1.35985576923077,0.428571428571429,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2306","R_2ALmgXQW3XoTLsf",229409893567636,3,"male","Germany","degree",4,1669,73,"> 4'000€
>5'900 CHF",27,"okay",6,1.35985576923077,0.428571428571429,"exp.low_mid.hig",0,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2307","R_2ALmgXQW3XoTLsf",229409893567636,3,"male","Germany","degree",4,1669,73,"> 4'000€
>5'900 CHF",27,"okay",6,1.35985576923077,0.428571428571429,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2308","R_2ALmgXQW3XoTLsf",229409893567636,3,"male","Germany","degree",4,1669,73,"> 4'000€
>5'900 CHF",27,"okay",6,1.35985576923077,0.428571428571429,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2309","R_2ALmgXQW3XoTLsf",229409893567636,3,"male","Germany","degree",4,1669,73,"> 4'000€
>5'900 CHF",27,"okay",6,1.35985576923077,0.428571428571429,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2310","R_2ALmgXQW3XoTLsf",229409893567636,3,"male","Germany","degree",4,1669,73,"> 4'000€
>5'900 CHF",27,"okay",6,1.35985576923077,0.428571428571429,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2311","R_2AQl8SZjeBihLpa",229409893601517,4,"female","Germany","obligatory school",1,1245,49,"<1'500€
<3'100CHF",20,"okay",5.25,0.609855769230769,0.571428571428571,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2312","R_2AQl8SZjeBihLpa",229409893601517,4,"female","Germany","obligatory school",1,1245,49,"<1'500€
<3'100CHF",20,"okay",5.25,0.609855769230769,0.571428571428571,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2313","R_2AQl8SZjeBihLpa",229409893601517,4,"female","Germany","obligatory school",1,1245,49,"<1'500€
<3'100CHF",20,"okay",5.25,0.609855769230769,0.571428571428571,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2314","R_2AQl8SZjeBihLpa",229409893601517,4,"female","Germany","obligatory school",1,1245,49,"<1'500€
<3'100CHF",20,"okay",5.25,0.609855769230769,0.571428571428571,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2315","R_2AQl8SZjeBihLpa",229409893601517,4,"female","Germany","obligatory school",1,1245,49,"<1'500€
<3'100CHF",20,"okay",5.25,0.609855769230769,0.571428571428571,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2316","R_2AQl8SZjeBihLpa",229409893601517,4,"female","Germany","obligatory school",1,1245,49,"<1'500€
<3'100CHF",20,"okay",5.25,0.609855769230769,0.571428571428571,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2317","R_2AQl8SZjeBihLpa",229409893601517,4,"female","Germany","obligatory school",1,1245,49,"<1'500€
<3'100CHF",20,"okay",5.25,0.609855769230769,0.571428571428571,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2318","R_2AYJXywwVu6QGs3",229409893553280,7,"female","Germany","obligatory school",2,752,62,"> 4'000€
>5'900 CHF",12,"okay",6,1.35985576923077,1,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2319","R_2AYJXywwVu6QGs3",229409893553280,7,"female","Germany","obligatory school",2,752,62,"> 4'000€
>5'900 CHF",12,"okay",6,1.35985576923077,1,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2320","R_2AYJXywwVu6QGs3",229409893553280,7,"female","Germany","obligatory school",2,752,62,"> 4'000€
>5'900 CHF",12,"okay",6,1.35985576923077,1,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2321","R_2AYJXywwVu6QGs3",229409893553280,7,"female","Germany","obligatory school",2,752,62,"> 4'000€
>5'900 CHF",12,"okay",6,1.35985576923077,1,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2322","R_2AYJXywwVu6QGs3",229409893553280,7,"female","Germany","obligatory school",2,752,62,"> 4'000€
>5'900 CHF",12,"okay",6,1.35985576923077,1,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2323","R_2AYJXywwVu6QGs3",229409893553280,7,"female","Germany","obligatory school",2,752,62,"> 4'000€
>5'900 CHF",12,"okay",6,1.35985576923077,1,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2324","R_2AYJXywwVu6QGs3",229409893553280,7,"female","Germany","obligatory school",2,752,62,"> 4'000€
>5'900 CHF",12,"okay",6,1.35985576923077,1,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2325","R_2AZ25bimn4Bqy4F",229677069786223,6,"male","Germany","degree",2,792,67,"> 4'000€
>5'900 CHF",13,"okay",6,1.35985576923077,0.857142857142857,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2326","R_2AZ25bimn4Bqy4F",229677069786223,6,"male","Germany","degree",2,792,67,"> 4'000€
>5'900 CHF",13,"okay",6,1.35985576923077,0.857142857142857,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2327","R_2AZ25bimn4Bqy4F",229677069786223,6,"male","Germany","degree",2,792,67,"> 4'000€
>5'900 CHF",13,"okay",6,1.35985576923077,0.857142857142857,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2328","R_2AZ25bimn4Bqy4F",229677069786223,6,"male","Germany","degree",2,792,67,"> 4'000€
>5'900 CHF",13,"okay",6,1.35985576923077,0.857142857142857,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2329","R_2AZ25bimn4Bqy4F",229677069786223,6,"male","Germany","degree",2,792,67,"> 4'000€
>5'900 CHF",13,"okay",6,1.35985576923077,0.857142857142857,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2330","R_2AZ25bimn4Bqy4F",229677069786223,6,"male","Germany","degree",2,792,67,"> 4'000€
>5'900 CHF",13,"okay",6,1.35985576923077,0.857142857142857,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2331","R_2AZ25bimn4Bqy4F",229677069786223,6,"male","Germany","degree",2,792,67,"> 4'000€
>5'900 CHF",13,"okay",6,1.35985576923077,0.857142857142857,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2332","R_2b1AUKP2oc3zy8D",229320605963391,7,"male","Germany","middle school",1,3269,20,"<1'500€
<3'100CHF",54,"okay",6,1.35985576923077,1,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2333","R_2b1AUKP2oc3zy8D",229320605963391,7,"male","Germany","middle school",1,3269,20,"<1'500€
<3'100CHF",54,"okay",6,1.35985576923077,1,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2334","R_2b1AUKP2oc3zy8D",229320605963391,7,"male","Germany","middle school",1,3269,20,"<1'500€
<3'100CHF",54,"okay",6,1.35985576923077,1,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2335","R_2b1AUKP2oc3zy8D",229320605963391,7,"male","Germany","middle school",1,3269,20,"<1'500€
<3'100CHF",54,"okay",6,1.35985576923077,1,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2336","R_2b1AUKP2oc3zy8D",229320605963391,7,"male","Germany","middle school",1,3269,20,"<1'500€
<3'100CHF",54,"okay",6,1.35985576923077,1,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2337","R_2b1AUKP2oc3zy8D",229320605963391,7,"male","Germany","middle school",1,3269,20,"<1'500€
<3'100CHF",54,"okay",6,1.35985576923077,1,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2338","R_2b1AUKP2oc3zy8D",229320605963391,7,"male","Germany","middle school",1,3269,20,"<1'500€
<3'100CHF",54,"okay",6,1.35985576923077,1,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2339","R_2B40DDGZ80mBEbc",229409893580933,2,"female","Germany","degree",2,914,35,"> 4'000€
>5'900 CHF",15,"okay",5.75,1.10985576923077,0.285714285714286,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2340","R_2B40DDGZ80mBEbc",229409893580933,2,"female","Germany","degree",2,914,35,"> 4'000€
>5'900 CHF",15,"okay",5.75,1.10985576923077,0.285714285714286,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2341","R_2B40DDGZ80mBEbc",229409893580933,2,"female","Germany","degree",2,914,35,"> 4'000€
>5'900 CHF",15,"okay",5.75,1.10985576923077,0.285714285714286,"exp.low_mid.hig",0,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2342","R_2B40DDGZ80mBEbc",229409893580933,2,"female","Germany","degree",2,914,35,"> 4'000€
>5'900 CHF",15,"okay",5.75,1.10985576923077,0.285714285714286,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2343","R_2B40DDGZ80mBEbc",229409893580933,2,"female","Germany","degree",2,914,35,"> 4'000€
>5'900 CHF",15,"okay",5.75,1.10985576923077,0.285714285714286,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2344","R_2B40DDGZ80mBEbc",229409893580933,2,"female","Germany","degree",2,914,35,"> 4'000€
>5'900 CHF",15,"okay",5.75,1.10985576923077,0.285714285714286,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2345","R_2B40DDGZ80mBEbc",229409893580933,2,"female","Germany","degree",2,914,35,"> 4'000€
>5'900 CHF",15,"okay",5.75,1.10985576923077,0.285714285714286,"mid.low_che.hig",0,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2346","R_2b4cSi6KufHEXQf",229242295738451,6,"female","Germany","middle school",1,1246,59,"<1'500- 2'499€
3'100-4'299CHF",20,"okay",4.5,-0.140144230769231,0.857142857142857,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2347","R_2b4cSi6KufHEXQf",229242295738451,6,"female","Germany","middle school",1,1246,59,"<1'500- 2'499€
3'100-4'299CHF",20,"okay",4.5,-0.140144230769231,0.857142857142857,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2348","R_2b4cSi6KufHEXQf",229242295738451,6,"female","Germany","middle school",1,1246,59,"<1'500- 2'499€
3'100-4'299CHF",20,"okay",4.5,-0.140144230769231,0.857142857142857,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2349","R_2b4cSi6KufHEXQf",229242295738451,6,"female","Germany","middle school",1,1246,59,"<1'500- 2'499€
3'100-4'299CHF",20,"okay",4.5,-0.140144230769231,0.857142857142857,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2350","R_2b4cSi6KufHEXQf",229242295738451,6,"female","Germany","middle school",1,1246,59,"<1'500- 2'499€
3'100-4'299CHF",20,"okay",4.5,-0.140144230769231,0.857142857142857,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2351","R_2b4cSi6KufHEXQf",229242295738451,6,"female","Germany","middle school",1,1246,59,"<1'500- 2'499€
3'100-4'299CHF",20,"okay",4.5,-0.140144230769231,0.857142857142857,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2352","R_2b4cSi6KufHEXQf",229242295738451,6,"female","Germany","middle school",1,1246,59,"<1'500- 2'499€
3'100-4'299CHF",20,"okay",4.5,-0.140144230769231,0.857142857142857,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2353","R_2B4jgxePdmcIg6a",229242295746789,0,"male","Germany","no formal education",2,1234,59,"<1'500€
<3'100CHF",20,"okay",1.75,-2.89014423076923,0,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2354","R_2B4jgxePdmcIg6a",229242295746789,0,"male","Germany","no formal education",2,1234,59,"<1'500€
<3'100CHF",20,"okay",1.75,-2.89014423076923,0,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2355","R_2B4jgxePdmcIg6a",229242295746789,0,"male","Germany","no formal education",2,1234,59,"<1'500€
<3'100CHF",20,"okay",1.75,-2.89014423076923,0,"exp.low_mid.hig",0,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2356","R_2B4jgxePdmcIg6a",229242295746789,0,"male","Germany","no formal education",2,1234,59,"<1'500€
<3'100CHF",20,"okay",1.75,-2.89014423076923,0,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2357","R_2B4jgxePdmcIg6a",229242295746789,0,"male","Germany","no formal education",2,1234,59,"<1'500€
<3'100CHF",20,"okay",1.75,-2.89014423076923,0,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2358","R_2B4jgxePdmcIg6a",229242295746789,0,"male","Germany","no formal education",2,1234,59,"<1'500€
<3'100CHF",20,"okay",1.75,-2.89014423076923,0,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2359","R_2B4jgxePdmcIg6a",229242295746789,0,"male","Germany","no formal education",2,1234,59,"<1'500€
<3'100CHF",20,"okay",1.75,-2.89014423076923,0,"mid.low_che.hig",0,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2360","R_2BerMsevklfK0C6",229255657958647,0,"female","Germany","middle school",1,6920,28,"<1'500- 2'499€
3'100-4'299CHF",115,"okay",4,-0.640144230769231,0,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2361","R_2BerMsevklfK0C6",229255657958647,0,"female","Germany","middle school",1,6920,28,"<1'500- 2'499€
3'100-4'299CHF",115,"okay",4,-0.640144230769231,0,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
