"","ResponseId.wave1","verhalten","similarity","verhalten2","v2","v1","similarity.2"
"2942","R_1lsfWITx9Y1GNaA","ad",3,"ad","d","a",7
"2943","R_1lsfWITx9Y1GNaA","ae",3,"ae","e","a",7
"2944","R_1lsfWITx9Y1GNaA","af",9,"af","f","a",1
"2945","R_1lsfWITx9Y1GNaA","bd",2,"bd","d","b",8
"2946","R_1lsfWITx9Y1GNaA","be",5,"be","e","b",5
"2947","R_1lsfWITx9Y1GNaA","bf",8,"bf","f","b",2
"2948","R_1lsfWITx9Y1GNaA","de",2,"de","e","d",8
"2949","R_1lsfWITx9Y1GNaA","df",7,"df","f","d",3
"2950","R_1lsfWITx9Y1GNaA","ef",8,"ef","f","e",2
"2951","R_1lsfWITx9Y1GNaA","fa",9,"fa","a","f",1
"2952","R_1lsfWITx9Y1GNaA","ea",3,"ea","a","e",7
"2953","R_1lsfWITx9Y1GNaA","da",3,"da","a","d",7
"2954","R_1lsfWITx9Y1GNaA","ba",2,"ba","a","b",8
"2955","R_1lsfWITx9Y1GNaA","fb",8,"fb","b","f",2
"2956","R_1lsfWITx9Y1GNaA","eb",5,"eb","b","e",5
"2957","R_1lsfWITx9Y1GNaA","db",2,"db","b","d",8
"2958","R_1lsfWITx9Y1GNaA","fd",7,"fd","d","f",3
"2959","R_1lsfWITx9Y1GNaA","ed",2,"ed","d","e",8
"2960","R_1lsfWITx9Y1GNaA","fe",8,"fe","e","f",2
"2961","R_1LSfZXKQq13jmcJ","ab",3,"ab","b","a",7
"2962","R_1LSfZXKQq13jmcJ","ad",8,"ad","d","a",2
"2963","R_1LSfZXKQq13jmcJ","ae",8,"ae","e","a",2
"2964","R_1LSfZXKQq13jmcJ","af",7,"af","f","a",3
"2965","R_1LSfZXKQq13jmcJ","bd",5,"bd","d","b",5
"2966","R_1LSfZXKQq13jmcJ","be",3,"be","e","b",7
"2967","R_1LSfZXKQq13jmcJ","bf",3,"bf","f","b",7
"2968","R_1LSfZXKQq13jmcJ","de",8,"de","e","d",2
"2969","R_1LSfZXKQq13jmcJ","df",7,"df","f","d",3
"2970","R_1LSfZXKQq13jmcJ","ef",2,"ef","f","e",8
"2971","R_1LSfZXKQq13jmcJ","fa",7,"fa","a","f",3
"2972","R_1LSfZXKQq13jmcJ","ea",8,"ea","a","e",2
"2973","R_1LSfZXKQq13jmcJ","da",8,"da","a","d",2
"2974","R_1LSfZXKQq13jmcJ","ba",3,"ba","a","b",7
"2975","R_1LSfZXKQq13jmcJ","fb",3,"fb","b","f",7
"2976","R_1LSfZXKQq13jmcJ","eb",3,"eb","b","e",7
"2977","R_1LSfZXKQq13jmcJ","db",5,"db","b","d",5
"2978","R_1LSfZXKQq13jmcJ","fd",7,"fd","d","f",3
"2979","R_1LSfZXKQq13jmcJ","ed",8,"ed","d","e",2
"2980","R_1LSfZXKQq13jmcJ","fe",2,"fe","e","f",8
"2981","R_1lsN4gAk00nyLx9","ab",2,"ab","b","a",8
"2982","R_1lsN4gAk00nyLx9","ad",1,"ad","d","a",9
"2983","R_1lsN4gAk00nyLx9","ae",8,"ae","e","a",2
"2984","R_1lsN4gAk00nyLx9","af",7,"af","f","a",3
"2985","R_1lsN4gAk00nyLx9","bd",2,"bd","d","b",8
"2986","R_1lsN4gAk00nyLx9","be",2,"be","e","b",8
"2987","R_1lsN4gAk00nyLx9","bf",1,"bf","f","b",9
"2988","R_1lsN4gAk00nyLx9","de",1,"de","e","d",9
"2989","R_1lsN4gAk00nyLx9","df",1,"df","f","d",9
"2990","R_1lsN4gAk00nyLx9","ef",8,"ef","f","e",2
"2991","R_1lsN4gAk00nyLx9","fa",7,"fa","a","f",3
"2992","R_1lsN4gAk00nyLx9","ea",8,"ea","a","e",2
"2993","R_1lsN4gAk00nyLx9","da",1,"da","a","d",9
"2994","R_1lsN4gAk00nyLx9","ba",2,"ba","a","b",8
"2995","R_1lsN4gAk00nyLx9","fb",1,"fb","b","f",9
"2996","R_1lsN4gAk00nyLx9","eb",2,"eb","b","e",8
"2997","R_1lsN4gAk00nyLx9","db",2,"db","b","d",8
"2998","R_1lsN4gAk00nyLx9","fd",1,"fd","d","f",9
"2999","R_1lsN4gAk00nyLx9","ed",1,"ed","d","e",9
"3000","R_1lsN4gAk00nyLx9","fe",8,"fe","e","f",2
"3001","R_1LUSiI51StMj2fs","ab",2,"ab","b","a",8
"3002","R_1LUSiI51StMj2fs","ad",1,"ad","d","a",9
"3003","R_1LUSiI51StMj2fs","ae",7,"ae","e","a",3
"3004","R_1LUSiI51StMj2fs","af",7,"af","f","a",3
"3005","R_1LUSiI51StMj2fs","bd",3,"bd","d","b",7
"3006","R_1LUSiI51StMj2fs","be",3,"be","e","b",7
"3007","R_1LUSiI51StMj2fs","bf",3,"bf","f","b",7
"3008","R_1LUSiI51StMj2fs","de",1,"de","e","d",9
"3009","R_1LUSiI51StMj2fs","df",1,"df","f","d",9
"3010","R_1LUSiI51StMj2fs","ef",7,"ef","f","e",3
"3011","R_1LUSiI51StMj2fs","fa",7,"fa","a","f",3
"3012","R_1LUSiI51StMj2fs","ea",7,"ea","a","e",3
"3013","R_1LUSiI51StMj2fs","da",1,"da","a","d",9
"3014","R_1LUSiI51StMj2fs","ba",2,"ba","a","b",8
"3015","R_1LUSiI51StMj2fs","fb",3,"fb","b","f",7
"3016","R_1LUSiI51StMj2fs","eb",3,"eb","b","e",7
"3017","R_1LUSiI51StMj2fs","db",3,"db","b","d",7
"3018","R_1LUSiI51StMj2fs","fd",1,"fd","d","f",9
"3019","R_1LUSiI51StMj2fs","ed",1,"ed","d","e",9
"3020","R_1LUSiI51StMj2fs","fe",7,"fe","e","f",3
"3021","R_1LvCjhF0EEOqlAp","ab",6,"ab","b","a",4
"3022","R_1LvCjhF0EEOqlAp","ad",7,"ad","d","a",3
"3023","R_1LvCjhF0EEOqlAp","ae",6,"ae","e","a",4
"3024","R_1LvCjhF0EEOqlAp","af",5,"af","f","a",5
"3025","R_1LvCjhF0EEOqlAp","bd",7,"bd","d","b",3
"3026","R_1LvCjhF0EEOqlAp","be",5,"be","e","b",5
"3027","R_1LvCjhF0EEOqlAp","bf",8,"bf","f","b",2
"3028","R_1LvCjhF0EEOqlAp","de",7,"de","e","d",3
"3029","R_1LvCjhF0EEOqlAp","df",7,"df","f","d",3
"3030","R_1LvCjhF0EEOqlAp","ef",7,"ef","f","e",3
"3031","R_1LvCjhF0EEOqlAp","fa",5,"fa","a","f",5
"3032","R_1LvCjhF0EEOqlAp","ea",6,"ea","a","e",4
"3033","R_1LvCjhF0EEOqlAp","da",7,"da","a","d",3
"3034","R_1LvCjhF0EEOqlAp","ba",6,"ba","a","b",4
"3035","R_1LvCjhF0EEOqlAp","fb",8,"fb","b","f",2
"3036","R_1LvCjhF0EEOqlAp","eb",5,"eb","b","e",5
"3037","R_1LvCjhF0EEOqlAp","db",7,"db","b","d",3
"3038","R_1LvCjhF0EEOqlAp","fd",7,"fd","d","f",3
"3039","R_1LvCjhF0EEOqlAp","ed",7,"ed","d","e",3
"3040","R_1LvCjhF0EEOqlAp","fe",7,"fe","e","f",3
"3041","R_1LXokuPGQSIS5q7","ab",1,"ab","b","a",9
"3042","R_1LXokuPGQSIS5q7","ad",9,"ad","d","a",1
"3043","R_1LXokuPGQSIS5q7","ae",9,"ae","e","a",1
"3044","R_1LXokuPGQSIS5q7","af",9,"af","f","a",1
"3045","R_1LXokuPGQSIS5q7","bd",1,"bd","d","b",9
"3046","R_1LXokuPGQSIS5q7","be",1,"be","e","b",9
"3047","R_1LXokuPGQSIS5q7","bf",1,"bf","f","b",9
"3048","R_1LXokuPGQSIS5q7","de",1,"de","e","d",9
"3049","R_1LXokuPGQSIS5q7","df",9,"df","f","d",1
"3050","R_1LXokuPGQSIS5q7","ef",9,"ef","f","e",1
"3051","R_1LXokuPGQSIS5q7","fa",9,"fa","a","f",1
"3052","R_1LXokuPGQSIS5q7","ea",9,"ea","a","e",1
"3053","R_1LXokuPGQSIS5q7","da",9,"da","a","d",1
"3054","R_1LXokuPGQSIS5q7","ba",1,"ba","a","b",9
"3055","R_1LXokuPGQSIS5q7","fb",1,"fb","b","f",9
"3056","R_1LXokuPGQSIS5q7","eb",1,"eb","b","e",9
"3057","R_1LXokuPGQSIS5q7","db",1,"db","b","d",9
"3058","R_1LXokuPGQSIS5q7","fd",9,"fd","d","f",1
"3059","R_1LXokuPGQSIS5q7","ed",1,"ed","d","e",9
"3060","R_1LXokuPGQSIS5q7","fe",9,"fe","e","f",1
"3061","R_1M0xHfneKLAhQMR","ab",7,"ab","b","a",3
"3062","R_1M0xHfneKLAhQMR","ad",7,"ad","d","a",3
"3063","R_1M0xHfneKLAhQMR","ae",3,"ae","e","a",7
"3064","R_1M0xHfneKLAhQMR","af",3,"af","f","a",7
"3065","R_1M0xHfneKLAhQMR","bd",6,"bd","d","b",4
"3066","R_1M0xHfneKLAhQMR","be",3,"be","e","b",7
"3067","R_1M0xHfneKLAhQMR","bf",7,"bf","f","b",3
"3068","R_1M0xHfneKLAhQMR","de",6,"de","e","d",4
"3069","R_1M0xHfneKLAhQMR","df",4,"df","f","d",6
"3070","R_1M0xHfneKLAhQMR","ef",6,"ef","f","e",4
"3071","R_1M0xHfneKLAhQMR","fa",3,"fa","a","f",7
"3072","R_1M0xHfneKLAhQMR","ea",3,"ea","a","e",7
"3073","R_1M0xHfneKLAhQMR","da",7,"da","a","d",3
"3074","R_1M0xHfneKLAhQMR","ba",7,"ba","a","b",3
"3075","R_1M0xHfneKLAhQMR","fb",7,"fb","b","f",3
"3076","R_1M0xHfneKLAhQMR","eb",3,"eb","b","e",7
"3077","R_1M0xHfneKLAhQMR","db",6,"db","b","d",4
"3078","R_1M0xHfneKLAhQMR","fd",4,"fd","d","f",6
"3079","R_1M0xHfneKLAhQMR","ed",6,"ed","d","e",4
"3080","R_1M0xHfneKLAhQMR","fe",6,"fe","e","f",4
"3081","R_1M8VDHdZKmlVgit","ab",2,"ab","b","a",8
"3082","R_1M8VDHdZKmlVgit","ad",1,"ad","d","a",9
"3083","R_1M8VDHdZKmlVgit","ae",4,"ae","e","a",6
"3084","R_1M8VDHdZKmlVgit","af",1,"af","f","a",9
"3085","R_1M8VDHdZKmlVgit","bd",1,"bd","d","b",9
"3086","R_1M8VDHdZKmlVgit","be",4,"be","e","b",6
"3087","R_1M8VDHdZKmlVgit","bf",1,"bf","f","b",9
"3088","R_1M8VDHdZKmlVgit","de",3,"de","e","d",7
"3089","R_1M8VDHdZKmlVgit","df",3,"df","f","d",7
"3090","R_1M8VDHdZKmlVgit","ef",3,"ef","f","e",7
"3091","R_1M8VDHdZKmlVgit","fa",1,"fa","a","f",9
"3092","R_1M8VDHdZKmlVgit","ea",4,"ea","a","e",6
"3093","R_1M8VDHdZKmlVgit","da",1,"da","a","d",9
"3094","R_1M8VDHdZKmlVgit","ba",2,"ba","a","b",8
"3095","R_1M8VDHdZKmlVgit","fb",1,"fb","b","f",9
"3096","R_1M8VDHdZKmlVgit","eb",4,"eb","b","e",6
"3097","R_1M8VDHdZKmlVgit","db",1,"db","b","d",9
"3098","R_1M8VDHdZKmlVgit","fd",3,"fd","d","f",7
"3099","R_1M8VDHdZKmlVgit","ed",3,"ed","d","e",7
"3100","R_1M8VDHdZKmlVgit","fe",3,"fe","e","f",7
"3101","R_1mdW7cgT4seyyqQ","ab",3,"ab","b","a",7
"3102","R_1mdW7cgT4seyyqQ","ad",1,"ad","d","a",9
"3103","R_1mdW7cgT4seyyqQ","ae",9,"ae","e","a",1
"3104","R_1mdW7cgT4seyyqQ","af",9,"af","f","a",1
"3105","R_1mdW7cgT4seyyqQ","bd",9,"bd","d","b",1
"3106","R_1mdW7cgT4seyyqQ","be",1,"be","e","b",9
"3107","R_1mdW7cgT4seyyqQ","bf",2,"bf","f","b",8
"3108","R_1mdW7cgT4seyyqQ","de",2,"de","e","d",8
"3109","R_1mdW7cgT4seyyqQ","df",2,"df","f","d",8
"3110","R_1mdW7cgT4seyyqQ","ef",9,"ef","f","e",1
"3111","R_1mdW7cgT4seyyqQ","fa",9,"fa","a","f",1
"3112","R_1mdW7cgT4seyyqQ","ea",9,"ea","a","e",1
"3113","R_1mdW7cgT4seyyqQ","da",1,"da","a","d",9
"3114","R_1mdW7cgT4seyyqQ","ba",3,"ba","a","b",7
"3115","R_1mdW7cgT4seyyqQ","fb",2,"fb","b","f",8
"3116","R_1mdW7cgT4seyyqQ","eb",1,"eb","b","e",9
"3117","R_1mdW7cgT4seyyqQ","db",9,"db","b","d",1
"3118","R_1mdW7cgT4seyyqQ","fd",2,"fd","d","f",8
"3119","R_1mdW7cgT4seyyqQ","ed",2,"ed","d","e",8
"3120","R_1mdW7cgT4seyyqQ","fe",9,"fe","e","f",1
"3121","R_1mEKYPdbW4MPIrp","ab",4,"ab","b","a",6
"3122","R_1mEKYPdbW4MPIrp","ad",4,"ad","d","a",6
"3123","R_1mEKYPdbW4MPIrp","ae",1,"ae","e","a",9
"3124","R_1mEKYPdbW4MPIrp","af",9,"af","f","a",1
"3125","R_1mEKYPdbW4MPIrp","bd",1,"bd","d","b",9
"3126","R_1mEKYPdbW4MPIrp","be",1,"be","e","b",9
"3127","R_1mEKYPdbW4MPIrp","bf",1,"bf","f","b",9
"3128","R_1mEKYPdbW4MPIrp","de",4,"de","e","d",6
"3129","R_1mEKYPdbW4MPIrp","df",5,"df","f","d",5
"3130","R_1mEKYPdbW4MPIrp","ef",8,"ef","f","e",2
"3131","R_1mEKYPdbW4MPIrp","fa",9,"fa","a","f",1
"3132","R_1mEKYPdbW4MPIrp","ea",1,"ea","a","e",9
"3133","R_1mEKYPdbW4MPIrp","da",4,"da","a","d",6
"3134","R_1mEKYPdbW4MPIrp","ba",4,"ba","a","b",6
"3135","R_1mEKYPdbW4MPIrp","fb",1,"fb","b","f",9
"3136","R_1mEKYPdbW4MPIrp","eb",1,"eb","b","e",9
"3137","R_1mEKYPdbW4MPIrp","db",1,"db","b","d",9
"3138","R_1mEKYPdbW4MPIrp","fd",5,"fd","d","f",5
"3139","R_1mEKYPdbW4MPIrp","ed",4,"ed","d","e",6
"3140","R_1mEKYPdbW4MPIrp","fe",8,"fe","e","f",2
"3141","R_1mgS3o7laschj5y","ab",8,"ab","b","a",2
"3142","R_1mgS3o7laschj5y","ad",7,"ad","d","a",3
"3143","R_1mgS3o7laschj5y","ae",8,"ae","e","a",2
"3144","R_1mgS3o7laschj5y","af",9,"af","f","a",1
"3145","R_1mgS3o7laschj5y","bd",7,"bd","d","b",3
"3146","R_1mgS3o7laschj5y","be",7,"be","e","b",3
"3147","R_1mgS3o7laschj5y","bf",7,"bf","f","b",3
"3148","R_1mgS3o7laschj5y","de",7,"de","e","d",3
"3149","R_1mgS3o7laschj5y","df",9,"df","f","d",1
"3150","R_1mgS3o7laschj5y","ef",8,"ef","f","e",2
"3151","R_1mgS3o7laschj5y","fa",9,"fa","a","f",1
"3152","R_1mgS3o7laschj5y","ea",8,"ea","a","e",2
"3153","R_1mgS3o7laschj5y","da",7,"da","a","d",3
"3154","R_1mgS3o7laschj5y","ba",8,"ba","a","b",2
"3155","R_1mgS3o7laschj5y","fb",7,"fb","b","f",3
"3156","R_1mgS3o7laschj5y","eb",7,"eb","b","e",3
"3157","R_1mgS3o7laschj5y","db",7,"db","b","d",3
"3158","R_1mgS3o7laschj5y","fd",9,"fd","d","f",1
"3159","R_1mgS3o7laschj5y","ed",7,"ed","d","e",3
"3160","R_1mgS3o7laschj5y","fe",8,"fe","e","f",2
"3161","R_1mk58NJrZ82uekP","ab",7,"ab","b","a",3
"3162","R_1mk58NJrZ82uekP","ad",5,"ad","d","a",5
"3163","R_1mk58NJrZ82uekP","ae",3,"ae","e","a",7
"3164","R_1mk58NJrZ82uekP","af",6,"af","f","a",4
"3165","R_1mk58NJrZ82uekP","bd",6,"bd","d","b",4
"3166","R_1mk58NJrZ82uekP","be",8,"be","e","b",2
"3167","R_1mk58NJrZ82uekP","bf",5,"bf","f","b",5
"3168","R_1mk58NJrZ82uekP","de",5,"de","e","d",5
"3169","R_1mk58NJrZ82uekP","df",5,"df","f","d",5
"3170","R_1mk58NJrZ82uekP","ef",4,"ef","f","e",6
"3171","R_1mk58NJrZ82uekP","fa",6,"fa","a","f",4
"3172","R_1mk58NJrZ82uekP","ea",3,"ea","a","e",7
"3173","R_1mk58NJrZ82uekP","da",5,"da","a","d",5
"3174","R_1mk58NJrZ82uekP","ba",7,"ba","a","b",3
"3175","R_1mk58NJrZ82uekP","fb",5,"fb","b","f",5
"3176","R_1mk58NJrZ82uekP","eb",8,"eb","b","e",2
"3177","R_1mk58NJrZ82uekP","db",6,"db","b","d",4
"3178","R_1mk58NJrZ82uekP","fd",5,"fd","d","f",5
"3179","R_1mk58NJrZ82uekP","ed",5,"ed","d","e",5
"3180","R_1mk58NJrZ82uekP","fe",4,"fe","e","f",6
"3181","R_1mQvIIkrYWPyK9D","ab",7,"ab","b","a",3
"3182","R_1mQvIIkrYWPyK9D","ad",7,"ad","d","a",3
"3183","R_1mQvIIkrYWPyK9D","ae",8,"ae","e","a",2
"3184","R_1mQvIIkrYWPyK9D","af",7,"af","f","a",3
"3185","R_1mQvIIkrYWPyK9D","bd",6,"bd","d","b",4
"3186","R_1mQvIIkrYWPyK9D","be",6,"be","e","b",4
"3187","R_1mQvIIkrYWPyK9D","bf",6,"bf","f","b",4
"3188","R_1mQvIIkrYWPyK9D","de",6,"de","e","d",4
"3189","R_1mQvIIkrYWPyK9D","df",9,"df","f","d",1
"3190","R_1mQvIIkrYWPyK9D","ef",6,"ef","f","e",4
"3191","R_1mQvIIkrYWPyK9D","fa",7,"fa","a","f",3
"3192","R_1mQvIIkrYWPyK9D","ea",8,"ea","a","e",2
"3193","R_1mQvIIkrYWPyK9D","da",7,"da","a","d",3
"3194","R_1mQvIIkrYWPyK9D","ba",7,"ba","a","b",3
"3195","R_1mQvIIkrYWPyK9D","fb",6,"fb","b","f",4
"3196","R_1mQvIIkrYWPyK9D","eb",6,"eb","b","e",4
"3197","R_1mQvIIkrYWPyK9D","db",6,"db","b","d",4
"3198","R_1mQvIIkrYWPyK9D","fd",9,"fd","d","f",1
"3199","R_1mQvIIkrYWPyK9D","ed",6,"ed","d","e",4
"3200","R_1mQvIIkrYWPyK9D","fe",6,"fe","e","f",4
"3201","R_1mRClohcHMkdAdv","ab",8,"ab","b","a",2
"3202","R_1mRClohcHMkdAdv","ad",5,"ad","d","a",5
"3203","R_1mRClohcHMkdAdv","ae",3,"ae","e","a",7
"3204","R_1mRClohcHMkdAdv","af",7,"af","f","a",3
"3205","R_1mRClohcHMkdAdv","bd",6,"bd","d","b",4
"3206","R_1mRClohcHMkdAdv","be",7,"be","e","b",3
"3207","R_1mRClohcHMkdAdv","bf",6,"bf","f","b",4
"3208","R_1mRClohcHMkdAdv","de",5,"de","e","d",5
"3209","R_1mRClohcHMkdAdv","df",8,"df","f","d",2
"3210","R_1mRClohcHMkdAdv","ef",6,"ef","f","e",4
"3211","R_1mRClohcHMkdAdv","fa",7,"fa","a","f",3
"3212","R_1mRClohcHMkdAdv","ea",3,"ea","a","e",7
"3213","R_1mRClohcHMkdAdv","da",5,"da","a","d",5
"3214","R_1mRClohcHMkdAdv","ba",8,"ba","a","b",2
"3215","R_1mRClohcHMkdAdv","fb",6,"fb","b","f",4
"3216","R_1mRClohcHMkdAdv","eb",7,"eb","b","e",3
"3217","R_1mRClohcHMkdAdv","db",6,"db","b","d",4
"3218","R_1mRClohcHMkdAdv","fd",8,"fd","d","f",2
"3219","R_1mRClohcHMkdAdv","ed",5,"ed","d","e",5
"3220","R_1mRClohcHMkdAdv","fe",6,"fe","e","f",4
"3221","R_1mUzvNhl5PYy2RZ","ab",3,"ab","b","a",7
"3222","R_1mUzvNhl5PYy2RZ","ad",2,"ad","d","a",8
"3223","R_1mUzvNhl5PYy2RZ","ae",8,"ae","e","a",2
"3224","R_1mUzvNhl5PYy2RZ","af",8,"af","f","a",2
"3225","R_1mUzvNhl5PYy2RZ","bd",3,"bd","d","b",7
"3226","R_1mUzvNhl5PYy2RZ","be",2,"be","e","b",8
"3227","R_1mUzvNhl5PYy2RZ","bf",2,"bf","f","b",8
"3228","R_1mUzvNhl5PYy2RZ","de",6,"de","e","d",4
"3229","R_1mUzvNhl5PYy2RZ","df",2,"df","f","d",8
"3230","R_1mUzvNhl5PYy2RZ","ef",8,"ef","f","e",2
"3231","R_1mUzvNhl5PYy2RZ","fa",8,"fa","a","f",2
"3232","R_1mUzvNhl5PYy2RZ","ea",8,"ea","a","e",2
"3233","R_1mUzvNhl5PYy2RZ","da",2,"da","a","d",8
"3234","R_1mUzvNhl5PYy2RZ","ba",3,"ba","a","b",7
"3235","R_1mUzvNhl5PYy2RZ","fb",2,"fb","b","f",8
"3236","R_1mUzvNhl5PYy2RZ","eb",2,"eb","b","e",8
"3237","R_1mUzvNhl5PYy2RZ","db",3,"db","b","d",7
"3238","R_1mUzvNhl5PYy2RZ","fd",2,"fd","d","f",8
"3239","R_1mUzvNhl5PYy2RZ","ed",6,"ed","d","e",4
"3240","R_1mUzvNhl5PYy2RZ","fe",8,"fe","e","f",2
"3241","R_1mwQU5GVzlTar7A","ab",9,"ab","b","a",1
"3242","R_1mwQU5GVzlTar7A","ad",1,"ad","d","a",9
"3243","R_1mwQU5GVzlTar7A","ae",9,"ae","e","a",1
"3244","R_1mwQU5GVzlTar7A","af",9,"af","f","a",1
"3245","R_1mwQU5GVzlTar7A","bd",9,"bd","d","b",1
"3246","R_1mwQU5GVzlTar7A","be",9,"be","e","b",1
"3247","R_1mwQU5GVzlTar7A","bf",9,"bf","f","b",1
"3248","R_1mwQU5GVzlTar7A","de",1,"de","e","d",9
"3249","R_1mwQU5GVzlTar7A","df",9,"df","f","d",1
"3250","R_1mwQU5GVzlTar7A","ef",9,"ef","f","e",1
"3251","R_1mwQU5GVzlTar7A","fa",9,"fa","a","f",1
"3252","R_1mwQU5GVzlTar7A","ea",9,"ea","a","e",1
"3253","R_1mwQU5GVzlTar7A","da",1,"da","a","d",9
"3254","R_1mwQU5GVzlTar7A","ba",9,"ba","a","b",1
"3255","R_1mwQU5GVzlTar7A","fb",9,"fb","b","f",1
"3256","R_1mwQU5GVzlTar7A","eb",9,"eb","b","e",1
"3257","R_1mwQU5GVzlTar7A","db",9,"db","b","d",1
"3258","R_1mwQU5GVzlTar7A","fd",9,"fd","d","f",1
"3259","R_1mwQU5GVzlTar7A","ed",1,"ed","d","e",9
"3260","R_1mwQU5GVzlTar7A","fe",9,"fe","e","f",1
"3261","R_1MWyS3TUczp278V","ab",4,"ab","b","a",6
"3262","R_1MWyS3TUczp278V","ad",8,"ad","d","a",2
"3263","R_1MWyS3TUczp278V","ae",4,"ae","e","a",6
"3264","R_1MWyS3TUczp278V","af",3,"af","f","a",7
"3265","R_1MWyS3TUczp278V","bd",6,"bd","d","b",4
"3266","R_1MWyS3TUczp278V","be",8,"be","e","b",2
"3267","R_1MWyS3TUczp278V","bf",6,"bf","f","b",4
"3268","R_1MWyS3TUczp278V","de",8,"de","e","d",2
"3269","R_1MWyS3TUczp278V","df",4,"df","f","d",6
"3270","R_1MWyS3TUczp278V","ef",8,"ef","f","e",2
"3271","R_1MWyS3TUczp278V","fa",3,"fa","a","f",7
"3272","R_1MWyS3TUczp278V","ea",4,"ea","a","e",6
"3273","R_1MWyS3TUczp278V","da",8,"da","a","d",2
"3274","R_1MWyS3TUczp278V","ba",4,"ba","a","b",6
"3275","R_1MWyS3TUczp278V","fb",6,"fb","b","f",4
"3276","R_1MWyS3TUczp278V","eb",8,"eb","b","e",2
"3277","R_1MWyS3TUczp278V","db",6,"db","b","d",4
"3278","R_1MWyS3TUczp278V","fd",4,"fd","d","f",6
"3279","R_1MWyS3TUczp278V","ed",8,"ed","d","e",2
"3280","R_1MWyS3TUczp278V","fe",8,"fe","e","f",2
"3281","R_1N8HwagzMCohesg","ab",1,"ab","b","a",9
"3282","R_1N8HwagzMCohesg","ad",2,"ad","d","a",8
"3283","R_1N8HwagzMCohesg","ae",5,"ae","e","a",5
"3284","R_1N8HwagzMCohesg","af",6,"af","f","a",4
"3285","R_1N8HwagzMCohesg","bd",1,"bd","d","b",9
"3286","R_1N8HwagzMCohesg","be",4,"be","e","b",6
"3287","R_1N8HwagzMCohesg","bf",2,"bf","f","b",8
"3288","R_1N8HwagzMCohesg","de",1,"de","e","d",9
"3289","R_1N8HwagzMCohesg","df",1,"df","f","d",9
"3290","R_1N8HwagzMCohesg","ef",9,"ef","f","e",1
"3291","R_1N8HwagzMCohesg","fa",6,"fa","a","f",4
"3292","R_1N8HwagzMCohesg","ea",5,"ea","a","e",5
"3293","R_1N8HwagzMCohesg","da",2,"da","a","d",8
"3294","R_1N8HwagzMCohesg","ba",1,"ba","a","b",9
"3295","R_1N8HwagzMCohesg","fb",2,"fb","b","f",8
"3296","R_1N8HwagzMCohesg","eb",4,"eb","b","e",6
"3297","R_1N8HwagzMCohesg","db",1,"db","b","d",9
"3298","R_1N8HwagzMCohesg","fd",1,"fd","d","f",9
"3299","R_1N8HwagzMCohesg","ed",1,"ed","d","e",9
"3300","R_1N8HwagzMCohesg","fe",9,"fe","e","f",1
"3301","R_1NaaqSLkXYb5DrA","ab",1,"ab","b","a",9
"3302","R_1NaaqSLkXYb5DrA","ad",1,"ad","d","a",9
"3303","R_1NaaqSLkXYb5DrA","ae",9,"ae","e","a",1
"3304","R_1NaaqSLkXYb5DrA","af",9,"af","f","a",1
"3305","R_1NaaqSLkXYb5DrA","bd",9,"bd","d","b",1
"3306","R_1NaaqSLkXYb5DrA","be",1,"be","e","b",9
"3307","R_1NaaqSLkXYb5DrA","bf",3,"bf","f","b",7
"3308","R_1NaaqSLkXYb5DrA","de",9,"de","e","d",1
"3309","R_1NaaqSLkXYb5DrA","df",1,"df","f","d",9
"3310","R_1NaaqSLkXYb5DrA","ef",9,"ef","f","e",1
"3311","R_1NaaqSLkXYb5DrA","fa",9,"fa","a","f",1
"3312","R_1NaaqSLkXYb5DrA","ea",9,"ea","a","e",1
"3313","R_1NaaqSLkXYb5DrA","da",1,"da","a","d",9
"3314","R_1NaaqSLkXYb5DrA","ba",1,"ba","a","b",9
"3315","R_1NaaqSLkXYb5DrA","fb",3,"fb","b","f",7
"3316","R_1NaaqSLkXYb5DrA","eb",1,"eb","b","e",9
"3317","R_1NaaqSLkXYb5DrA","db",9,"db","b","d",1
"3318","R_1NaaqSLkXYb5DrA","fd",1,"fd","d","f",9
"3319","R_1NaaqSLkXYb5DrA","ed",9,"ed","d","e",1
"3320","R_1NaaqSLkXYb5DrA","fe",9,"fe","e","f",1
"3321","R_1Ne8a8XTmPpmQqY","ab",4,"ab","b","a",6
"3322","R_1Ne8a8XTmPpmQqY","ad",4,"ad","d","a",6
"3323","R_1Ne8a8XTmPpmQqY","ae",7,"ae","e","a",3
"3324","R_1Ne8a8XTmPpmQqY","af",5,"af","f","a",5
"3325","R_1Ne8a8XTmPpmQqY","bd",3,"bd","d","b",7
"3326","R_1Ne8a8XTmPpmQqY","be",4,"be","e","b",6
"3327","R_1Ne8a8XTmPpmQqY","bf",4,"bf","f","b",6
"3328","R_1Ne8a8XTmPpmQqY","de",6,"de","e","d",4
"3329","R_1Ne8a8XTmPpmQqY","df",5,"df","f","d",5
"3330","R_1Ne8a8XTmPpmQqY","ef",5,"ef","f","e",5
"3331","R_1Ne8a8XTmPpmQqY","fa",5,"fa","a","f",5
"3332","R_1Ne8a8XTmPpmQqY","ea",7,"ea","a","e",3
"3333","R_1Ne8a8XTmPpmQqY","da",4,"da","a","d",6
"3334","R_1Ne8a8XTmPpmQqY","ba",4,"ba","a","b",6
