"","m","Duration.wave1","ResponseId.wave1","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","ResponseId","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"119",229242295810100,485,"R_12RpgfF9RbUB4ew","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",5,7,868,"R_xyCOqHNGNye9UkN",42,"> 4'000€
>5'900 CHF",8,14,"okay"
"120",229242295811148,1805,"R_1QsyXVG8aCHPSpq","female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,984,"R_2U4JJgoRrHPqxRx",43,"<1'500€
<3'100CHF",30,16,"okay"
"121",229242295822351,770,"R_26eY9IqDmD0nVPG","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,7,1214,"R_2dGR1ye0yw7G94w",39,"2'500- 4'000€
<4'300- 5'899CHF",12,20,"okay"
"122",229242295826528,1752,"R_2TBHdhJcAD86iMB","female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,1012,"R_32S17SjzkpJDxv8",53,"> 4'000€
>5'900 CHF",29,16,"okay"
"123",229242295831746,1611,"R_6SEE2rNUQKx5itb","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,4,1450,"R_10r8rAWRBrcfRNn",67,"2'500- 4'000€
<4'300- 5'899CHF",26,24,"okay"
"124",229242295835661,564,"R_1CxODomo4PUuC5Z","male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,1073,"R_3CZMqw8jM8kb7qB",50,"<1'500- 2'499€
3'100-4'299CHF",9,17,"okay"
"125",229242295843984,545,"R_2PwhR3qIr4XLkco","male","Germany","> 4'000€
>5'900 CHF","middle school",2,5,678,"R_1rAhq8JtngWYhI1",49,"> 4'000€
>5'900 CHF",9,11,"okay"
"126",229242295846074,1073,"R_2tG1DNEYsrwpYsv","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",5,4,933,"R_1LwFWN68xSNI1a3",42,"2'500- 4'000€
<4'300- 5'899CHF",17,15,"okay"
"127",229242295846088,1199,"R_2Bb93RL9NgAu4F4","female","Germany","> 4'000€
>5'900 CHF","middle school",3,7,1101,"R_2DNsM3YlHw1zL8G",21,"> 4'000€
>5'900 CHF",19,18,"okay"
"128",229242295848169,1225,"R_2Bas2WO0yoM9QdK","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,2248,"R_1OwNrBIiXECqoyG",67,"2'500- 4'000€
<4'300- 5'899CHF",20,37,"okay"
"129",229242295855225,1316,"R_3RgO5GN0KthHTX2","male","Germany","> 4'000€
>5'900 CHF","obligatory school",4,5,1637,"R_BA5f3bgdhMyK6Rz",36,"> 4'000€
>5'900 CHF",21,27,"okay"
"130",229242295869566,1476,"R_Z1uJRYvVbYlW8lb","female","Germany","> 4'000€
>5'900 CHF","middle school",5,7,1796,"R_2digNIMPjE4S9i0",37,"2'500- 4'000€
<4'300- 5'899CHF",24,29,"okay"
"131",229242449955882,1138,"R_Opo4165ngCwoCwF","female","Switzerland","> 4'000€
>5'900 CHF","middle school",3,4,1000,"R_2XiIXFvRQQWAgP4",42,"> 4'000€
>5'900 CHF",18,16,"okay"
"132",229242449955883,1653,"R_ePRcGNZrHmqLnz3","male","Switzerland","> 4'000€
>5'900 CHF","degree",1,2,1050,"R_3jd276FCkxUx0jk",65,"> 4'000€
>5'900 CHF",27,17,"okay"
"133",229242449956909,1303,"R_1CaoCMfaarSxBtF","male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,7,1628,"R_Rkm2OIdJcP6tieZ",74,"> 4'000€
>5'900 CHF",21,27,"okay"
"134",229242449956910,1409,"R_b4uyOv2omR0cmf7","non-binary","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,2,1941,"R_2dWss8mIevBNbql",49,"<1'500- 2'499€
3'100-4'299CHF",23,32,"okay"
"135",229242449956912,1022,"R_1Ntv8wpML03b7xm","male","Switzerland","> 4'000€
>5'900 CHF","degree",1,7,2581,"R_efXCEpWlSglm0g1",45,"> 4'000€
>5'900 CHF",17,43,"okay"
"136",229242449956919,1778,"R_YPStZd2GXybgD4Z","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,4,4905,"R_RqobwnKucVJYDxn",70,"<1'500- 2'499€
3'100-4'299CHF",29,81,"okay"
"137",229242449956920,1571,"R_BP2EFUxic96I9z3","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,697,"R_2PnvZ3t3ESLuuRg",58,"<1'500- 2'499€
3'100-4'299CHF",26,11,"okay"
"138",229242449956922,1974,"R_22Gm4uvMmbgC5DE","male","Switzerland","<1'500€
<3'100CHF","degree",1,6,1745,"R_21hMGEwDlPxhjIx",67,"<1'500€
<3'100CHF",32,29,"okay"
"139",229242449956923,1911,"R_1KuKiaIDKfwR9fT","male","Switzerland","> 4'000€
>5'900 CHF","no formal education",3,2,1625,"R_1jxnsKE1PsOW2ud",57,"> 4'000€
>5'900 CHF",31,27,"okay"
"140",229242449957958,1036,"R_6FLOIM9YoMkt9Jv","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,1568,"R_27PatKwP1D3wBGB",62,"2'500- 4'000€
<4'300- 5'899CHF",17,26,"okay"
"141",229242449957973,1111,"R_3NwVilpJ5WUFUeT","male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,3,1520,"R_0qrY0GIlLElSZnr",67,"> 4'000€
>5'900 CHF",18,25,"okay"
"142",229242449959017,957,"R_3CTa8fnOQGo2vNJ","female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,"R_vrkRIv7sYwaMm09",71,"> 4'000€
>5'900 CHF",15,34,"okay"
"143",229242449960046,1621,"R_27eATTdBXeYG3tx","male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,"R_YVse2xBKz1KBkEF",71,"> 4'000€
>5'900 CHF",27,66,"okay"
"144",229242449960050,1411,"R_w74WhCAphJ5s3ER","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,5,1130,"R_PBcTTnEeUPxENON",42,"<1'500€
<3'100CHF",23,18,"okay"
"145",229242449960052,2649,"R_yBZ7U0GXRh2cYxP","female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,"R_2riOlz6GykyQOSK",61,"> 4'000€
>5'900 CHF",44,49,"okay"
"146",229242449960054,767,"R_BS1RTsnmEQLUTVD","male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,7,552,"R_3Kvm1dZ3PVC4eGF",36,"> 4'000€
>5'900 CHF",12,9,"okay"
"147",229242449960055,1011,"R_1laeW4H0RHUBzsH","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1374,"R_3rzrxxCG9fLy6pr",44,"2'500- 4'000€
<4'300- 5'899CHF",16,22,"okay"
"148",229242449960057,936,"R_3QPeNwrbrNbvdfP","male","Switzerland","> 4'000€
>5'900 CHF","degree",1,8,881,"R_29uhdl1Vw2SydD1",37,"> 4'000€
>5'900 CHF",15,14,"okay"
"149",229242449960062,925,"R_306ktRGjcuf9mZ0","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,3,2021,"R_2R3WdyyTBE50O4B",58,"2'500- 4'000€
<4'300- 5'899CHF",15,33,"okay"
"150",229242449960063,970,"R_3ergTTY9rUQZYUY","male","Switzerland","> 4'000€
>5'900 CHF","degree",4,2,1577,"R_1LexZBYJhPpiZjV",32,"> 4'000€
>5'900 CHF",16,26,"okay"
"151",229242449961107,1383,"R_3GE294eZpd1Fd3b","male","Switzerland","> 4'000€
>5'900 CHF","degree",1,6,963,"R_9MQsh0tELQM4X1T",54,"> 4'000€
>5'900 CHF",23,16,"okay"
"152",229242449961110,716,"R_1M8VDHdZKmlVgit","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,881,"R_2ZWyyPiiLyQJZv6",60,"<1'500- 2'499€
3'100-4'299CHF",11,14,"okay"
"153",229242449961111,1143,"R_SZ8HCt2oohfoGEp","male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",1,6,1546,"R_xfjqA81JKACqddn",47,"2'500- 4'000€
<4'300- 5'899CHF",19,25,"okay"
"154",229242449961112,977,"R_3purN895nsgKcPM","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,7,1112,"R_3Jx6MbfEXTvKxDI",63,"<1'500€
<3'100CHF",16,18,"okay"
"155",229242449962145,775,"R_DkjeeoSb4uJhCZr","female","Switzerland","> 4'000€
>5'900 CHF","middle school",4,3,833,"R_Oy85Q1DqMYq5jlD",38,"> 4'000€
>5'900 CHF",12,13,"okay"
"156",229242449962151,1146,"R_3GjRdkDUeZzBSiE","male","Switzerland","> 4'000€
>5'900 CHF","degree",2,6,1099,"R_2q8jjB4POrxng1J",72,"> 4'000€
>5'900 CHF",19,18,"okay"
"157",229242449962154,3176,"R_Zn3GcTpFo5aOZLX","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,1734,"R_2e5tMsjqS8r894Q",58,"> 4'000€
>5'900 CHF",52,28,"okay"
"158",229242449963187,534,"R_1jlhdlFwaaQA59K","male","Switzerland","<1'500€
<3'100CHF","degree",1,5,825,"R_2tzlX1mX1CPkNHm",56,"<1'500€
<3'100CHF",8,13,"okay"
"159",229242449963203,906,"R_pnGgcITh1qCIByN","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",2,8,1331,"R_2En7dxb8PY0sVqa",51,"<1'500- 2'499€
3'100-4'299CHF",15,22,"okay"
"160",229242449964248,1020,"R_3RlUrzOB5KhraCa","female","Switzerland","> 4'000€
>5'900 CHF","middle school",2,3,1096,"R_22zBwIlTw6hKf92",51,"> 4'000€
>5'900 CHF",17,18,"okay"
"161",229242449965295,6341,"R_tWjlJgTTfxF3Z85","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,1333,"R_1JFb2GboLo58HzV",50,"<1'500€
<3'100CHF",105,22,"okay"
"162",229242449965297,1624,"R_22t3DP5GfVLXGLD","male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",4,4,3442,"R_1CdKX4DlM73wmnq",68,"> 4'000€
>5'900 CHF",27,57,"okay"
"163",229242449966083,648,"R_9YveB6Gb9clF5BL","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,493,"R_3iX9gC2rzaQW4Sf",51,"2'500- 4'000€
<4'300- 5'899CHF",10,8,"okay"
"164",229242449966323,775,"R_1giJxdmvvymiV9n","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,2,794,"R_3fTRdl9Y4HIzfQI",38,"2'500- 4'000€
<4'300- 5'899CHF",12,13,"okay"
"165",229242449966325,1606,"R_3QY8iM2BsTAFnet","male","Switzerland","<1'500€
<3'100CHF","obligatory school",2,8,1490,"R_247c4NnDPReP6Mb",63,"2'500- 4'000€
<4'300- 5'899CHF",26,24,"okay"
"166",229242449966328,880,"R_3094TaB3sKvL10w","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,2,805,"R_2m0qE3DQhkw5quZ",24,"<1'500- 2'499€
3'100-4'299CHF",14,13,"okay"
"167",229242449966330,888,"R_dncrAnUznXjCGB3","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,3,541,"R_ZfsmpK0IRtnlaF3",44,"2'500- 4'000€
<4'300- 5'899CHF",14,9,"okay"
"168",229242449966332,5992,"R_rlGxezzTYyQ1dsd","male","Switzerland","> 4'000€
>5'900 CHF","middle school",4,3,2083,"R_bkklTWAEx4yeNhL",57,"> 4'000€
>5'900 CHF",99,34,"okay"
"169",229242449967117,2993,"R_3IYJzRZcDP54Yp0","female","Switzerland","<1'500€
<3'100CHF","no formal education",2,5,1062,"R_3018SSHXTKbMgat",65,"<1'500€
<3'100CHF",49,17,"okay"
"170",229242449968175,1152,"R_1j8SoIjXPT4DTvP","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",4,4,1725,"R_3nouJkI0EPchv0K",40,"> 4'000€
>5'900 CHF",19,28,"okay"
"171",229242449969214,1162,"R_BWcQlGznhrP7sMp","female","Switzerland","> 4'000€
>5'900 CHF","middle school",3,3,1268,"R_1iqZeodTGsnoO71",50,"> 4'000€
>5'900 CHF",19,21,"okay"
"172",229242449969217,936,"R_2uO5XyabEbAk5mA","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,4,1559,"R_3nDcGHwLMBdULri",26,"<1'500- 2'499€
3'100-4'299CHF",15,25,"okay"
"173",229242449969221,880,"R_2rZWfizlRieaASZ","male","Switzerland","> 4'000€
>5'900 CHF","degree",4,6,1252,"R_1CDUlzZa5Xoqq1P",51,"2'500- 4'000€
<4'300- 5'899CHF",14,20,"okay"
"174",229242449970251,1188,"R_3hbHzzIb2p5LFeV","male","Switzerland","> 4'000€
>5'900 CHF","degree",2,5,1700,"R_yjvkrUjn49WQFHj",75,"> 4'000€
>5'900 CHF",19,28,"okay"
"175",229242449970265,1960,"R_3g7PdyeJYmUqgqL","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,1,2091,"R_1rP3xwHOfSB3Xfm",57,"> 4'000€
>5'900 CHF",32,34,"okay"
"176",229242449971308,1194,"R_1OUA3EdngDKk0Ea","female","Switzerland","> 4'000€
>5'900 CHF","middle school",5,8,545,"R_1o6ZCIGdLLfFE7n",45,"> 4'000€
>5'900 CHF",19,9,"okay"
"177",229242449971312,1249,"R_3G3WlwN39JkIQgE","male","Switzerland","<1'500€
<3'100CHF","obligatory school",3,4,958,"R_3MF2TwU91RhiPHD",34,"<1'500€
<3'100CHF",20,15,"okay"
"178",229242449972339,659,"R_3IbFB1uZogY5uRE","female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",4,5,1167,"R_1LuhzYh0vCqcqBC",34,"> 4'000€
>5'900 CHF",10,19,"okay"
"179",229242449974438,1056,"R_22Jq692U13FYFUt","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,7,1468,"R_2ZCBDZDzOb6z8WQ",41,"<1'500€
<3'100CHF",17,24,"okay"
"180",229242449974445,889,"R_ctG5Kx6MAHpvksN","female","Switzerland","> 4'000€
>5'900 CHF","no formal education",5,5,2385,"R_2pSICNURNCbmghb",47,"<1'500€
<3'100CHF",14,39,"okay"
"181",229242449975493,1102,"R_3G8pt8Wr04bbf0j","male","Switzerland","> 4'000€
>5'900 CHF","degree",1,4,1530,"R_3lQDx1cB3wc76j8",44,"> 4'000€
>5'900 CHF",18,25,"okay"
"182",229242449982547,2732,"R_3IQALOx3VPabIO9","male","Switzerland","<1'500€
<3'100CHF","degree",1,8,1571,"R_BremVIKM3Mz3PEJ",59,"<1'500€
<3'100CHF",45,26,"okay"
"183",229242449982562,1211,"R_1k23tDbzBDJCCYn","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,4,2039,"R_1PdvSyRjroeuRch",56,"<1'500- 2'499€
3'100-4'299CHF",20,33,"okay"
"184",229242450000078,2050,"R_2Ya0u9hmC0kciFh","male","Switzerland","> 4'000€
>5'900 CHF","degree",3,8,1503,"R_9ELsKDXdklSgout",30,"> 4'000€
>5'900 CHF",34,25,"okay"
"185",229242450000079,1111,"R_12yXH8xz8UrwnZY","male","Switzerland","<1'500€
<3'100CHF","degree",5,7,935,"R_Z4OXurWi3XzPkC5",29,"<1'500€
<3'100CHF",18,15,"okay"
"186",229242450002154,2100,"R_2trMR4xpeJTo3lq","female","Switzerland","> 4'000€
>5'900 CHF","degree",4,4,3219,"R_2t9y2YhFbxge3FX",26,"> 4'000€
>5'900 CHF",35,53,"okay"
"187",229242450002158,544,"R_20TCFE2SuJlAdd3","male","Switzerland","> 4'000€
>5'900 CHF","degree",3,3,854,"R_SDftbHpcLbTJRdv",59,"> 4'000€
>5'900 CHF",9,14,"okay"
"188",229242450005039,1343,"R_1OvOFRLWhWj8qP5","female","Switzerland","> 4'000€
>5'900 CHF","degree",4,6,858,"R_Q0xRb6pvLJr6HId",25,"> 4'000€
>5'900 CHF",22,14,"okay"
"189",229242450005063,3182,"R_1118V3m8mB8zTU3","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,721,"R_2f6EtfUFp544Jg0",27,"<1'500- 2'499€
3'100-4'299CHF",53,12,"okay"
"190",229242450008195,1453,"R_2XakNPEaYy4jjwG","male","Switzerland","> 4'000€
>5'900 CHF","degree",2,3,1382,"R_2OTucPfWLWySgbQ",30,"> 4'000€
>5'900 CHF",24,23,"okay"
"191",229242450009233,798,"R_2Qnsay2GAENyGmu","female","Switzerland","> 4'000€
>5'900 CHF","degree",2,6,709,"R_DvGNooOqCLbTfUt",34,"> 4'000€
>5'900 CHF",13,11,"okay"
"192",229242450013428,806,"R_XUiFn3Edf8V2FBD","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",3,5,3193,"R_oZRgNtKPISTf8Qh",26,"2'500- 4'000€
<4'300- 5'899CHF",13,53,"okay"
"193",229242450014215,2138,"R_20PrGSgbrqfLXmF","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,4,2242,"R_2TXIK6VleUaA37H",59,"<1'500€
<3'100CHF",35,37,"okay"
"194",229242450017359,2283,"R_3iRaw3Ijg0YgqDl","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,3,1703,"R_3gXFwb5Rj3GeayC",38,"<1'500- 2'499€
3'100-4'299CHF",38,28,"okay"
"195",229242450019449,1012,"R_1pLjkduyxId8PDO","female","Switzerland","> 4'000€
>5'900 CHF","degree",4,8,2107,"R_2DOdBo6U9ALFufg",32,"> 4'000€
>5'900 CHF",16,35,"okay"
"196",229242450025714,893,"R_3m1oTqlV5Yjzzl8","male","Switzerland","> 4'000€
>5'900 CHF","middle school",4,3,1486,"R_3EgThIVtlqB8ZFN",51,"> 4'000€
>5'900 CHF",14,24,"okay"
"197",229242450029643,1285,"R_3R8wRWQYe5SZdbT","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,4,1019,"R_cBDbI624h84mH4d",19,"> 4'000€
>5'900 CHF",21,16,"okay"
"198",229242450030694,1054,"R_12sASZ4D9fY0jtV","male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",4,5,1383,"R_w5XWAQ49QLmCWfD",33,"> 4'000€
>5'900 CHF",17,23,"okay"
"199",229242450031736,828,"R_2dHkl1F6JWDWwxd","female","Switzerland","> 4'000€
>5'900 CHF","degree",4,8,561,"R_2uwdWxZvlMDvlSb",36,"> 4'000€
>5'900 CHF",13,9,"okay"
"200",229242450035926,1627,"R_1oGDoYaN0EHfSOZ","female","Switzerland","<1'500€
<3'100CHF","degree",1,5,1330,"R_Ybr1hoXT0OQo277",49,"<1'500€
<3'100CHF",27,22,"okay"
"201",229255657928942,1354,"R_1DYavCLz1ceAMY4","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,4,1746,"R_pDyGasdoI2EyTa9",66,"2'500- 4'000€
<4'300- 5'899CHF",22,29,"okay"
"202",229255657930998,1299,"R_D8X8cKEgvvYgB7r","male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,6,1541,"R_ZDBtgQFafDprwXv",64,"<1'500- 2'499€
3'100-4'299CHF",21,25,"okay"
"203",229255657931005,1040,"R_3fxDHe5zipJwTU7","female","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",1,4,7742,"R_2ROlNuBvXLmCi1x",56,"<1'500- 2'499€
3'100-4'299CHF",17,129,"okay"
"204",229255657931781,1256,"R_vBpjBVWxgHwdR85","male","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",1,5,2182,"R_yHAHJFquMBmsUEh",67,"<1'500- 2'499€
3'100-4'299CHF",20,36,"okay"
"205",229255657931784,803,"R_3fk6vs8uR5E62Lj","female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",4,7,841,"R_2THMWSSD3Kxxxy0",46,"<1'500- 2'499€
3'100-4'299CHF",13,14,"okay"
"206",229255657932820,1049,"R_2Evp2buY7Uor84e","female","Germany","> 4'000€
>5'900 CHF","degree",2,5,1819,"R_3G6sJVzV6kfEKOa",54,"> 4'000€
>5'900 CHF",17,30,"okay"
"207",229255657932824,571,"R_338DXYGYMn3iys2","male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,689,"R_3kMmLUhdgxfo5E4",52,"2'500- 4'000€
<4'300- 5'899CHF",9,11,"okay"
"208",229255657932828,1079,"R_2AQG0rzvUe5a4kM","female","Germany","> 4'000€
>5'900 CHF","degree",4,7,1704,"R_3MuHWM5gnFAahwf",60,"2'500- 4'000€
<4'300- 5'899CHF",17,28,"okay"
"209",229255657932836,967,"R_3fCC8ucc5RnZ1VV","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",3,2,888,"R_vpKZaC6pOjVvcxr",26,"<1'500- 2'499€
3'100-4'299CHF",16,14,"okay"
"210",229255657933879,845,"R_1mEKYPdbW4MPIrp","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1060,"R_2A0ZyfHN8PF2erE",55,"2'500- 4'000€
<4'300- 5'899CHF",14,17,"okay"
"211",229255657934918,1204,"R_3kiAUePCg8kLR8i","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,949,"R_2VxLGUSM0lfPof1",57,"2'500- 4'000€
<4'300- 5'899CHF",20,15,"okay"
"212",229255657935968,798,"R_22PLy8f4obVWnmz","male","Germany","<1'500€
<3'100CHF","middle school",1,5,952,"R_3R4pVcd0KlBWl4V",58,"<1'500€
<3'100CHF",13,15,"okay"
"213",229255657936995,755,"R_1cRMDsT3mr8KrF8","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,695,"R_2TTOTNsSyKVUUZy",48,"2'500- 4'000€
<4'300- 5'899CHF",12,11,"okay"
"214",229255657936996,739,"R_234fD5Z9iTrtGwl","female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,775,"R_12nepXyOEnwLAif",22,"<1'500- 2'499€
3'100-4'299CHF",12,12,"okay"
"215",229255657937001,770,"R_cYIwKezOfDVVChz","male","Germany","<1'500€
<3'100CHF","obligatory school",3,5,3778,"R_3hubsLzXrSdsisz",44,"<1'500- 2'499€
3'100-4'299CHF",12,62,"okay"
"216",229255657938040,740,"R_1QlOVkUcUhO7Ja9","male","Germany","> 4'000€
>5'900 CHF","degree",2,6,917,"R_30fcPq6axMgBolc",51,"> 4'000€
>5'900 CHF",12,15,"okay"
"217",229255657938043,990,"R_1NaaqSLkXYb5DrA","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,5,924,"R_RKqHmKR3xJkYtax",48,"2'500- 4'000€
<4'300- 5'899CHF",16,15,"okay"
"218",229255657938050,642,"R_eD8g0UCMaZ6WwHD","female","Germany","> 4'000€
>5'900 CHF","middle school",2,5,584,"R_2qsWlKE7GL6R6AA",23,"> 4'000€
>5'900 CHF",10,9,"okay"
"219",229255657939087,1002,"R_RJ1q7A8dttieTbH","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,5,1251,"R_5bCMNYtDwE2pQwp",53,"2'500- 4'000€
<4'300- 5'899CHF",16,20,"okay"
"220",229255657939091,687,"R_25sc4jWiebwhoSv","female","Germany","> 4'000€
>5'900 CHF","degree",2,5,720,"R_1gLvjTZg4QNX5QS",31,"> 4'000€
>5'900 CHF",11,12,"okay"
"221",229255657939099,1113,"R_eyRlyv0mGo9RljH","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,5,1244,"R_2YLoY951ZogozTf",22,"2'500- 4'000€
<4'300- 5'899CHF",18,20,"okay"
"222",229255657940124,1093,"R_33lJSHl58cOMGeI","female","Germany","<1'500€
<3'100CHF","obligatory school",1,6,1179,"R_6x2dzcsjIH9Sqxr",60,"<1'500€
<3'100CHF",18,19,"okay"
"223",229255657941170,7128,"R_3g02bcIpWgCvGPQ","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,4,1506,"R_3L7muBEyUDuUPvc",22,"<1'500- 2'499€
3'100-4'299CHF",118,25,"okay"
"224",229255657942213,629,"R_3nUc7oJWOKlnJBV","male","Germany","<1'500€
<3'100CHF","middle school",1,3,1678,"R_1RJFm66oU5fP5Qt",26,"<1'500€
<3'100CHF",10,27,"okay"
"225",229255657942218,4119,"R_20Ov8RSteb1ii4S","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,1384,"R_3EDOF5X2jihdhSP",50,"2'500- 4'000€
<4'300- 5'899CHF",68,23,"okay"
"226",229255657942219,1172,"R_1Liem5kTbkr14lF","male","Germany","> 4'000€
>5'900 CHF","degree",3,6,1634,"R_2dzIMFCeBrnYXrM",34,"> 4'000€
>5'900 CHF",19,27,"okay"
"227",229255657944311,878,"R_pPH8REPLpVM9lAt","female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,5,1026,"R_33DNS6quldJesE7",27,"> 4'000€
>5'900 CHF",14,17,"okay"
"228",229255657946133,505,"R_3lK21Kr9Yut8lXb","female","Germany","<1'500€
<3'100CHF","obligatory school",3,5,602,"R_zc1xJcWhNwh3X7H",46,"<1'500€
<3'100CHF",8,10,"okay"
"229",229255657946137,1422,"R_1o4J2ihtVVaLWHO","female","Germany","<1'500€
<3'100CHF","obligatory school",1,6,978,"R_1g1O2JjSKKojx0s",39,"<1'500€
<3'100CHF",23,16,"okay"
"230",229255657946140,1458,"R_XRlnPVupiXyblEl","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,2022,"R_2zekSp6SGlmdgC4",54,"2'500- 4'000€
<4'300- 5'899CHF",24,33,"okay"
"231",229255657947188,829,"R_1i5sFl38pMZRzhx","male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,8,1175,"R_3QPZLvzZvpyN968",27,"<1'500- 2'499€
3'100-4'299CHF",13,19,"okay"
"232",229255657949260,1132,"R_7ajpMxoVpAYR3cR","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,5,1115,"R_31d46rHYvYh3VrS",49,"2'500- 4'000€
<4'300- 5'899CHF",18,18,"okay"
"233",229255657950310,587,"R_3QYTnPaTC0I3O85","female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",3,6,632,"R_2frPgV1AOVsBsVH",45,"<1'500- 2'499€
3'100-4'299CHF",9,10,"okay"
"234",229255657951349,13156,"R_z0CDhN9620Hiv9T","male","Germany","> 4'000€
>5'900 CHF","degree",2,5,30237,"R_1LtemN8EXM5ZUBN",35,"> 4'000€
>5'900 CHF",219,503,"okay"
"235",229255657952395,1815,"R_1253hukGlxFYfER","male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,1206,"R_ZvZNUw4EfkNkyCl",28,"<1'500- 2'499€
3'100-4'299CHF",30,20,"okay"
"236",229255657957600,2310,"R_3oYpTt5mP3Z4rKn","female","Germany","> 4'000€
>5'900 CHF","degree",2,4,1879,"R_12EXkLuWI7zwqvD",54,"> 4'000€
>5'900 CHF",38,31,"okay"
"237",229255657958647,1082,"R_3HAg4bflYU3dIBZ","female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,6920,"R_2BerMsevklfK0C6",28,"<1'500- 2'499€
3'100-4'299CHF",18,115,"okay"
"238",229255657959433,1761,"R_2zeYp2NsaPfHrFp","female","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",2,5,2443,"R_3oYG3dkZhORjOX6",42,"2'500- 4'000€
<4'300- 5'899CHF",29,40,"okay"
