"","ResponseId.wave1","V1","V2","difference","m"
"310","R_2c0CCOxpaH46dQP",0.95902152031609,1.28162826508552,"0",229677069796587
"311","R_2c1xu1yXOgGD30y",0.972529163254316,1.27468846584171,"0",229242295753844
"312","R_2c57RvqIlGbiyW3",0.941784146003808,1.33331380954829,"0",229320605952170
"313","R_2cBDYRcdwlr6tJe",1.38249726673056,0.0851349801836825,"1",229166066803864
"314","R_2cbJOwBGVIyOrYF",0.775143752207226,1.51545294823288,"0",229937963048994
"315","R_2Ce0NgCH6zpMRJb",1.04056490035181,1.16785401561496,"0",229255657984125
"316","R_2CeJTzNjSsx2qQD",1.08076595384556,1.11447959087076,"0",229320605935718
"317","R_2CeRAdFGYdyKpNa",1.03962293379793,1.18151200934457,"0",229937963154540
"318","R_2ceymxYT85FoJCf",0.973850503289335,1.27212349539957,"0",229409893580937
"319","R_2CO2PyLQ0hXJVAk",1.19922794518996,0.912751816727197,"1",229409893565555
"320","R_2CWHyt8sRRjB7NC",0.945809201516824,1.33012973976863,"0",229242295758012
"321","R_2CWJaPOnrUPAZRO",0.818382671498099,1.45781862479409,"0",229410206789674
"322","R_2CwtHJNvVKqQxpK",0.918888955352358,1.32057825513107,"0",229321437877282
"323","R_2D0HsJW89BCf2CJ",1.23245931684662,0.847177629888127,"1",229678093130942
"324","R_2dFLAg1r8gfesUi",1.10535018283459,1.08666117091528,"1",229677069789327
"325","R_2dHkl1F6JWDWwxd",0.845348569340093,1.42801247992737,"0",229242450031736
"326","R_2DMjCJGfAwhN96U",0.95453637742526,1.33251929485706,"0",229409893587973
"327","R_2dmTN9FJIaj61fb",0.824695613218825,1.45933917356946,"0",229242295791846
"328","R_2DSxRgPUcZWcdCY",0.59960804243344,1.64337393158309,"0",229320605969647
"329","R_2dXrCgiGyoz4vxp",1.23245931684662,0.847177629888127,"1",229256171962526
"330","R_2dXyMLEkpgTNWbL",0.902964936804823,1.37713174075707,"0",229321438117027
"331","R_2DY4bjcMt1uUW6A",0.977775250151808,1.25908345262214,"0",229677069786223
"332","R_2dyI7M4jUgDJyVI",0.905641590764864,1.36732655698256,"0",229678093404309
"333","R_2DZi80hSou2TVDZ",0.259788192301587,1.79705533308098,"0",229320605959217
"334","R_2E01z90fXjKkzDS",0.775457480278965,1.49850605528428,"0",229758454128733
"335","R_2E0smvzVa5RkXjW",0.88246662085271,1.41031198223598,"0",229678093236281
"336","R_2E6rPzjAynfVy5B",0.956874970126907,1.26888729490711,"0",229937963524329
"337","R_2E6Tq5gpEy3lxsv",0.963242861491227,1.27026561856879,"0",229321438308355
"338","R_2e8rPRQ3Tf6hpC0",0.989216008593747,1.29799159633364,"0",229166066799696
"339","R_2e8sVL8jsHf5s0K",0.968769199501945,1.28363905371867,"0",229320605963392
"340","R_2EAdFWU1xsp70SE",1.23604650828289,0.837154477931074,"1",230469411958921
"341","R_2EBhClLUXMckvNP",1.05175106749913,1.19939121399307,"0",229677069755550
"342","R_2EEuiLLUQlAKcEz",0.984619132649401,1.25724684897866,"0",229166066789519
"343","R_2EGABATwmRGCMaX",1.2410620694449,0.816921738824372,"1",229409893584066
"344","R_2EhFk9vlQYPpHee",1.0601885513096,1.14800491980179,"0",229678093111417
"345","R_2EhtC7RpoGqCbe4",1.38249726673056,0.0851349801836827,"1",229409893572855
"346","R_2Ei8K9LjcjDieE9",0.954277310296758,1.3177754011885,"0",229409893598399
"347","R_2EiZqFF8frpKsNn",0.873273882241852,1.39321248273109,"0",230469411962007
"348","R_2ePGhUSWhjV9inV",0.83077393959438,1.44434561383791,"0",229242295744700
"349","R_2eVHaP99y0kDK1c",0.774051182254385,1.52264736853891,"0",229321438289110
"350","R_2Evp2buY7Uor84e",0.947839337056843,1.33352017303958,"0",229255657932820
"351","R_2eWpeTRJpGlwVaj",0.879999829260124,1.39402698558603,"0",229410206670888
"352","R_2f7CBh1lJf4ruTO",1.16937283286212,0.985316904205507,"1",229242295744711
"353","R_2f9BA7fnWi1TWYv",1.24731396803824,0.799103290572027,"1",229677069757654
"354","R_2fa3tzzYgAN6xyI",1.38249726673056,0.0851349801836827,"1",229937962990809
"355","R_2fIqlpFWdm53Qql",0.779391067632484,1.49854210853603,"0",229255657938053
"356","R_2foMNPrTSlORSmT",1.07195469431626,1.13945377506646,"0",229409893580943
"357","R_2fuJo4me5I910j7",1.23051717571326,0.84007404208859,"1",229256171634821
"358","R_2fuNpV3D3K5D2hH",1.38249726673056,0.0851349801836827,"1",229320605935728
"359","R_2hjRh8rlcPAgJEZ",0.97555155686419,1.2624991221461,"0",229410206617741
"360","R_2lBmcIYsx0e2otb",1.18139835795981,0.930842462646974,"1",229678093160510
"361","R_2OHnrdDxPzzoGN2",0.993297636976123,1.24423583610979,"0",229255657944304
"362","R_2OHnw7eiEYDNkMB",0.929292452576609,1.3121961903354,"0",229321437575305
"363","R_2ONqk47gdZJglgM",0.956595789630439,1.32427406111599,"0",229321437507604
"364","R_2OOx0vJi7nA3Huy",1.34102312237382,0.459556084851314,"1",229678093114502
"365","R_2OTofi6rpYevv5M",0.85533007198229,1.40901764668975,"0",229678093431933
"366","R_2PAnGcUY9OHQY0i",0.978013245482387,1.28666525511966,"0",229677069786216
"367","R_2Pbst8kdZluDtvH",1.08446575791604,1.15458092752253,"0",229409893572842
"368","R_2pLCH6mq4wtcN0V",0.963611518026971,1.2973373027777,"0",229409893580935
"369","R_2PnuGLktFgYFVth",1.22891158503612,0.856137432535773,"1",229677069770890
"370","R_2PsPKIfHKvwwsud",0.821965258593549,1.45483311444443,"0",229409893577796
"371","R_2PutYtkWESEB0aD",1.03628746372957,1.17135794385657,"0",229677069757635
"372","R_2PwhR3qIr4XLkco",1.00133518962347,1.22675078049687,"0",229242295843984
"373","R_2q9IHqiHtkEFt79",1.09665456215124,1.11874519614553,"0",229409893558495
"374","R_2QAtingAoMWthTU",1.1050717928416,1.07514779943134,"1",229410206712958
"375","R_2QAv33BSr9Iivdo",1.10851250086426,1.06500558686165,"1",230296024728812
"376","R_2qdP1m3VKpXIEnI",0.572703001648492,1.67495041562683,"0",229242295753827
"377","R_2qE3uK7BL6Ld2kG",1.08187347251469,1.10765067596772,"0",229677069753472
"378","R_2qlwF1uzLoScQei",0.94358658267904,1.32304986386012,"0",229256171696202
"379","R_2QmmNeJLwl06yxm",0.98173909756063,1.25008670678231,"0",229410207341703
"380","R_2Qnsay2GAENyGmu",0.978263926019114,1.26588445936381,"0",229242450009233
"381","R_2qpHCMe6UAHeb4C",0.999115579051665,1.25369909724554,"0",229678093413606
"382","R_2qr4N1GYDyUsOZy",0.965619184707005,1.31166766983054,"0",229409893574678
"383","R_2QrlEjdJybtooPQ",1.38249726673056,0.0851349801836827,"1",229677069755561
"384","R_2qsd2l3wzm8UzIe",0.99747109723266,1.2132810181283,"0",229409893570773
"385","R_2QVUziwTAw4pPAH",0.96643353516548,1.2862409229775,"0",229409893590059
"386","R_2QyBKZVrevQz3Zp",0.898691061069723,1.4014651062492,"0",229320605970432
"387","R_2qyee8RYNHe83N3",1.02006203732103,1.1973110561326,"0",229166416660547
"388","R_2R1zKMVHMSfa4z7",1.38249726673056,0.0851349801836827,"1",229678093141220
"389","R_2R3uPUNxfHg9N9J",0.957307020252573,1.26922955149028,"0",229320606050328
"390","R_2rD5JnSOvonHkaY",1.23604650828289,0.837154477931074,"1",229242295738453
"391","R_2rj8UoPO5LJwv1f",1.2410620694449,0.816921738824372,"1",229242295798887
"392","R_2rjd6OSW7yoXCFy",0.943546594909335,1.34088262201002,"0",229937963517143
"393","R_2rkonJe65fP5KJc",0.790500661853929,1.51061183458775,"0",229321438159066
"394","R_2rNL0TCdLPWFc1l",0.898497791072401,1.36255357991144,"0",229937963438276
"395","R_2RV6CfdGPKwTkDF",1.04706113862852,1.15337522441206,"0",229410207420614
"396","R_2rx5p2njpd38417",0.565135811312624,1.68571234506443,"0",229677069757653
"397","R_2rxw2YdEO9mgOyg",1.0118340960052,1.20499141420965,"0",229321438136512
"398","R_2rZWfizlRieaASZ",0.986035332759751,1.26450685138793,"0",229242449969221
"399","R_2S0OQ3IueOsiMy9",0.919436538186909,1.33317815741582,"0",229321437668352
"400","R_2SAHXl8MohUbUiF",0.972562114138643,1.26507779263008,"0",229409893571809
"401","R_2sbx1HBRGkytKUq",1.23628583889252,0.836523191265706,"1",229678093228064
"402","R_2SHT0z2Dz4ddbGe",1.04399363420241,1.1585956605572,"0",229409893556407
"403","R_2SJPRlqQcQIOxkn",0.958667962546933,1.32594360898521,"0",229409893617680
"404","R_2Sw6rAOun21Rl28",1.03770004026205,1.1830076242034,"0",229758454221926
"405","R_2SwdYbVHCjrDGz1",1.00826732218868,1.25592099007614,"0",229321437752435
"406","R_2SxHYjyVP763k5m",1.23628583889252,0.836523191265706,"1",229320605976689
"407","R_2t4EE7jZaISZD1M",0.95526062056977,1.30950322492507,"0",229409893587987
"408","R_2t8SXAdPuIXSmEm",0.927412648565305,1.32202879253394,"0",229409893587191
"409","R_2tA4Z3u79YkHs3a",1.25759529313169,0.76835593460583,"1",229410206607464
"410","R_2TAUBplqQ3e3M8Q",0.00307134016754426,1.84177753168814,"0",229320605940933
"411","R_2TBHdhJcAD86iMB",1.01873287460757,1.20542228236468,"0",229242295826528
"412","R_2tbx3LZrOJsIeSD",1.21983791778943,0.881109157775354,"1",229242295779354
"413","R_2TFBYNYkwtAx87s",0.924294841520909,1.3499372862466,"0",229242295754881
"414","R_2tG1DNEYsrwpYsv",0.841325777125266,1.45383770495323,"0",229242295846074
"415","R_2tgvC1GeI8QufUE",1.23628583889252,0.836523191265706,"1",229678093440221
"416","R_2TKS87c4h8yApTA",0.951392225895785,1.27829189681678,"0",229321438343251
"417","R_2TMIdZbXG8NWhBs",1.37167319232593,0.252462003414552,"1",229321437941882
"418","R_2TMKimcEcRwikm9",0.900263028706572,1.35848679824477,"0",229255657940131
"419","R_2TnG1SpZ47A1bFV",1.21275864238342,0.886435103819402,"1",229320605953219
"420","R_2tqWuHdLJpCVjoh",1.2173691476239,0.878596264167959,"1",229410207067333
"421","R_2trMR4xpeJTo3lq",1.23723431523112,0.821943934932499,"1",229242450002154
"422","R_2TRwa1TM47AObeS",0.908381978929096,1.34758859421855,"0",229678093350079
"423","R_2TSKcBAsmRxlMSv",1.11023764601317,1.07467753422994,"1",229320605945900
"424","R_2TuahJYuP8wtEj0",0.88863266384923,1.38176852540062,"0",229409893576768
"425","R_2txmnVLQNoVL3lA",1.02038506169487,1.18589898235971,"0",229166066809882
"426","R_2U3LCDoc3EnfZ8j",0.81354985499293,1.45746128418088,"0",229409893618721
"427","R_2U4PlWg8c50p8eU",1.23604650828289,0.837154477931074,"1",229166066772032
"428","R_2uEfXyZcIgJfUr6",0.849667745382817,1.41616914046645,"0",229678093386810
"429","R_2uO5XyabEbAk5mA",0.784679703558808,1.50588001757538,"0",229242449969217
"430","R_2uOfXbC4McyIpk1",0.880673345813016,1.38797406249259,"0",229242295743653
"431","R_2uQWOu9uRIjt5dH",1.00376971449787,1.27817479751032,"0",229242295748625
"432","R_2usqR2qKNauADxr",0.984619132649401,1.25724684897866,"0",229937963518171
"433","R_2uVd5DAlllIb4yK",0.96793264773278,1.28804307394055,"0",229409893578858
"434","R_2uvSqtaaejVVsSq",0.926063932684061,1.37555865781584,"0",229410206920832
"435","R_2uvU1UkG5AMXnlY",0.743288325066165,1.54455443884631,"0",229320605977725
"436","R_2uWhDV9m74Qx5XY",0.832130365757829,1.44943727318325,"0",229256171900089
"437","R_2uwvL5BoGGFwws2",1.22935028403273,0.857195793598604,"1",229256171643037
"438","R_2UYiPKnMmRgN6qZ",0.958629824937047,1.33629828247081,"0",229242295738445
"439","R_2uyor5CnrGzVwLP",1.23164687091845,0.851294182972536,"1",229409893552237
"440","R_2v0Vk9U8l4P7kiG",0.949965890322539,1.27658027944516,"0",229678093176971
"441","R_2V3zus3Kt0huqKu",1.1540062388187,1.02116072712039,"1",229321437541463
"442","R_2VdofypBJBuhz1H",0.958366498278595,1.27095726973466,"0",229166066786390
"443","R_2VmAZKeowsEAaKf",1.08446575791604,1.15458092752253,"0",229320605953211
"444","R_2VO6QNbhe2MmBTA",1.0773883698205,1.1278893776327,"0",229256171754731
"445","R_2Vqd3pgSyhpvGMs",0.953318944939192,1.27685519141693,"0",229678093313064
"446","R_2Vsy3pzc9ArzRtG",0.952968009554054,1.30011164407006,"0",229678093185199
"447","R_2vZGx1OZkobeeEs",1.1771732593215,0.943618071940839,"1",230296025033849
"448","R_2w1ARrEgHOLS7Fe",1.17293243096961,0.952649936988424,"1",229678093305871
"449","R_2wAov5GhIgEo93C",0.932760031768541,1.31425880076151,"0",229410207386673
"450","R_2wconsnovSxkAzJ",0.889782933176579,1.38540435023221,"0",229256171776032
"451","R_2WD4pFUT3BApAXg",0.978150407910327,1.26835508671902,"0",229410206696544
"452","R_2wEo5iQXCYves2K",1.23245931684662,0.847177629888127,"1",229242295766090
"453","R_2wKp8LF2cWkXbfk",1.22891158503612,0.856137432535773,"1",229321437542488
"454","R_2WNlAp3I3xzWHYg",0.882437808104721,1.40389725508706,"0",229410206638293
"455","R_2wSKbrE6n9d6ZgM",0.98087454101102,1.24356623439125,"0",229320605955306
"456","R_2WVeoVieGVEqdKu",1.16336436960502,0.961519726343312,"1",229320605940935
"457","R_2WxaKGZe2s7GflR",0.91839313445883,1.34101705380275,"0",229320605934680
"458","R_2WYH1hgCGRdzcXh",0.837671540914243,1.44022472715288,"0",229758454062299
"459","R_2X4Xh1TnXOO6Ep0",1.08774731509966,1.11232273858346,"0",229320605943021
"460","R_2X6gPE4msoKwksa",0.761525353624929,1.51655189319038,"0",229320605957121
"461","R_2XakNPEaYy4jjwG",1.00755690181499,1.22736087079698,"0",229242450008195
"462","R_2xFrcIEKAj8D2Z1",1.17712508290988,0.940111752890388,"1",229678093213710
"463","R_2xPg7QoVItFa2ne",0.834622780522039,1.4748399850166,"0",229242295741568
"464","R_2xUYwPj1A03RCX7",1.23604650828289,0.837154477931074,"1",229409893634086
"465","R_2xxvAFqyH4RVpzq",1.02829819109005,1.2064851203796,"0",229256171658438
"466","R_2xxXuj9h7t2MTRN",0.98820666198933,1.24629050479001,"0",229678093256821
"467","R_2Y37hooYg88WmXQ",0.926882063999337,1.31760388428718,"0",229321437719617
"468","R_2Ya0u9hmC0kciFh",1.17401728390191,0.965144644139882,"1",229242450000078
"469","R_2YeW7uQvRMTF8ky",0.928884097610551,1.3260621765154,"0",229256171673852
"470","R_2YGt7n3mGj55f4P",1.15970259845486,0.978586975231805,"1",229410206798905
"471","R_2YJM7Vy6fmCyYg3",1.18576983953773,0.936732508758415,"1",229320605936770
"472","R_2YKaOUszkWKFNei",1.03240374178058,1.19386980404562,"0",229409893633038
"473","R_2ypy9ol4uFVDmgX",0.76190008328848,1.53637029062948,"0",229256171567352
"474","R_2yqIknklBoBJSSa",1.0120295513517,1.21027683243872,"0",229409893574672
"475","R_2YQUTHWSFbIAXfc",1.05032087735535,1.1481057927021,"0",229256171959445
"476","R_2YSnQ1B93bvgNnO",1.08267799322257,1.11601343104029,"0",229242295746787
"477","R_2zBiZ6H7AnnXdfc",1.09442321735867,1.12282307905372,"0",229677069753462
"478","R_2ZBtopiyki2EAhe",1.1660432485013,0.965987313789534,"1",229242295749654
"479","R_2zCur1SfdCpp5jN",1.09442321735867,1.12282307905372,"0",229320605966526
"480","R_2zeYp2NsaPfHrFp",1.08161486050008,1.13287295863901,"0",229255657959433
"481","R_2zhDlGtXXMot5i4",0.936889822751067,1.31470101129509,"0",229255658006771
"482","R_2zjTX2XsTzvBOWe",1.23051717571326,0.84007404208859,"1",229320606076978
"483","R_2zkkFEVmexQufHD",0.977150276982799,1.26844717839567,"0",229677069762577
"484","R_2ZPu1Xdos9sCsqo",1.08446575791604,1.15458092752253,"0",229320605950083
"485","R_2zS0du5DoNWptId",1.01442609583602,1.20270117842337,"0",230295580432440
"486","R_2zSk2KmYWl290t2",1.23625146036311,0.823657788909601,"1",229677069765686
"487","R_2zu5nbshAH7KEPO",1.08200844084924,1.10709948676688,"0",229678093162569
"488","R_2zwhqmD7ddkXUxw",0.739205127703994,1.5565838449627,"0",229678093424687
"489","R_2ZWZi9cTPxyfyx6",1.38249726673056,0.0851349801836827,"1",229242295741575
"490","R_2zZplKpn7tOOwbb",0.756374998757094,1.52121782258055,"0",229166416661577
"491","R_3000hwBRNJeHRkh",1.23245931684662,0.847177629888127,"1",229166066769952
"492","R_302jU1hKGFVorVA",0.902514372662825,1.35953333665981,"0",229758454074603
"493","R_3037BPovs68z8Wp",0.926865766739803,1.32023436127167,"0",227471319859447
"494","R_306ktRGjcuf9mZ0",0.936806499668269,1.30848552360828,"0",229242449960062
"495","R_3094TaB3sKvL10w",0.918680837984671,1.33371980355989,"0",229242449966328
"496","R_30bK1uN4yIycFIn",0.804204196675844,1.48093715229127,"0",229678093101130
"497","R_30crysKQhyddsps",0.92654540422009,1.3401652811023,"0",229678093170791
"498","R_30eFsgfHEfrbmWW",1.02691138813549,1.18644778624267,"0",229409893616894
"499","R_30i8YfvSQK4XwGW",1.00387088114605,1.21259402449892,"0",229321438399669
"500","R_30oDinDGYObY41j",0.777490857383055,1.52097473767592,"0",229320605938847
"501","R_30pdCup94ZdJy4F",1.35844159355107,0.352122438455538,"1",229937963521249
"502","R_30ppNW7PdSLNL7b",0.926882063999338,1.31760388428718,"0",229320605959221
"503","R_30qSrHlpc9HwawX",0.824916453378426,1.46894316512008,"0",229409893579901
"504","R_31i7s8usroAcZbm",1.0487415343869,1.17844902972528,"0",229320605953205
"505","R_31i8IQNed13ckEX",0.908381978929095,1.34758859421855,"0",229409893601517
"506","R_31mf8TPRPJosl9e",1.01597124898237,1.23012646996836,"0",229409893567636
"507","R_31mjGicLNt7ZzRN",0.902745078323166,1.35907896467299,"0",229320606000189
"508","R_31pjHuDWXWhorqU",1.01891771791475,1.20187899706763,"0",229409893567652
"509","R_31tJpXFvkb8QnWS",0.984619132649401,1.25724684897866,"0",229677069807795
"510","R_325AB8k9M8UQxlw",0.929292452576608,1.3121961903354,"0",229678093170793
"511","R_332rHLTBzW4o52Y",0.926882063999337,1.31760388428718,"0",229166416658456
"512","R_338DXYGYMn3iys2",0.96672391770748,1.27534520336246,"0",229255657932824
"513","R_33kIUzAwPAa1yng",0.990766890896664,1.24150643636032,"0",229678093105251
"514","R_33lJSHl58cOMGeI",0.965003771056308,1.27741302048005,"0",229255657940124
"515","R_33wCNEarcW1Pj0m",1.03162356476655,1.21426523540432,"0",229320605934683
"516","R_38kHlD1PxUjMZ8J",0.992812637889013,1.23776321761294,"0",229678093321286
"517","R_3CD9wbHDlaeRZo1",1.01597124898237,1.23012646996836,"0",229855352125590
"518","R_3CJUeH8CJCRwhB8",0.913966263081492,1.34881919765822,"0",229320605935713
"519","R_3CTa8fnOQGo2vNJ",1.04313042868678,1.18865825774167,"0",229242449959017
"520","R_3CZMwO05VMZqmup",0.973649497587528,1.31910679369322,"0",229256171965617
"521","R_3DbyWbL363tVxyC",0.987940393665065,1.25482951010599,"0",229409893635139
"522","R_3DitLG2nqStwZRY",1.1861865428503,0.935793324711734,"1",230469411984631
"523","R_3DjQ9uCmrnB5ll3",1.08446575791604,1.15458092752253,"0",229321437701161
"524","R_3dNb89opyPCGv1I",1.03113572392006,1.20462395514431,"0",229677069834245
"525","R_3Dp4VdHBlp3rpk7",0.947037131867624,1.28178529959272,"0",229409893552239
"526","R_3dSScqXqMRYGrp2",0.951055786792185,1.29303196987749,"0",229409893573887
"527","R_3DtC6f6iRqHYWHG",0.852961692901053,1.44867580480948,"0",229321437515815
"528","R_3DuWsXOXRqlPJNe",0.957426749632506,1.3046385203776,"0",229409893599427
"529","R_3dVWb8y2Jw8tFrk",1.08446575791604,1.15458092752253,"0",229410206643426
"530","R_3Dw1D1pkDP6BenA",1.23245931684662,0.847177629888127,"1",229256171971796
"531","R_3e84hhl4sckQPFE",0.902514372662825,1.35953333665981,"0",229677069775046
"532","R_3EA57iob7rXBswf",0.987793525788042,1.25648786638475,"0",229677069768795
"533","R_3EaFN06P2NHS6bC",0.815750368271802,1.46448487778685,"0",229410206763230
"534","R_3eavi4Grn0LOQQz",0.8847446257883,1.38447746445692,"0",229320605949033
"535","R_3ebnID09JFlJTeF",1.07070335194408,1.16301147918902,"0",229678093260930
"536","R_3EF4W42AP3JqbNQ",0.991005294385881,1.23581310753746,"0",229242295759045
"537","R_3EGccqupxv5YC29",0.930135923109076,1.31458131369902,"0",229166416663673
"538","R_3egCMFrdwh16DEi",0.854129847360561,1.43118185078792,"0",229937963274473
"539","R_3EhflsDKTC83CQE",0.849553218264296,1.43319493052761,"0",229758454067427
"540","R_3ek309VHljstLtw",1.07760736648311,1.14127970796293,"0",229320605936763
"541","R_3em2IQx1ybTeZrd",1.02126720604693,1.19181144585581,"0",229410206775296
"542","R_3Emuny9GTE1FmCf",0.813481693293731,1.48052053521741,"0",229242295738457
"543","R_3EnxvY3Ng7ZsNp3",0.800532844145106,1.48129315898642,"0",229256171956357
"544","R_3Eo4jX1Nnqba5Fj",0.971994859408707,1.24919700830594,"0",229410207402117
"545","R_3ergTTY9rUQZYUY",1.23628583889252,0.836523191265706,"1",229242449960063
"546","R_3erHi0xaIRt1tb6",1.08446575791604,1.15458092752253,"0",229677069755556
"547","R_3erVxLye9zFQbKQ",1.11421062277767,1.05858297230218,"1",229678093098051
"548","R_3et0HZY9sIweyYf",0.966128616651334,1.29401366544446,"0",229320606076969
"549","R_3EtMhQgNqG3dSW9",0.977775250151808,1.25908345262214,"0",229409893554332
"550","R_3Eu17CSWhkIYwbv",1.23245931684662,0.847177629888127,"1",229320605945902
"551","R_3EW1frGAbS632mA",0.724627523900873,1.56164883865821,"0",229321438155991
"552","R_3exy0uqptjVnF9F",0.974881367713604,1.27168777902875,"0",229409893571812
"553","R_3EzmKs6aYLSYddF",0.944134047068076,1.31229829543878,"0",229255657947177
"554","R_3F4LBaNf9XlC0U2",0.825989920392315,1.44405064594615,"0",229321437758588
"555","R_3F51HV2oo6MXsOu",0.879676380778634,1.39709042059615,"0",229409893559298
"556","R_3faHxEgZR5K4AJH",1.02042621485226,1.24906572024829,"0",229320605950078
"557","R_3fAW9A9PUOTPSRY",0.967683311576887,1.32210429547554,"0",229166416658444
"558","R_3fCC8ucc5RnZ1VV",1.24740941385459,0.809300655539623,"1",229255657932836
"559","R_3ffPXWQN4a5pytn",1.0345500915457,1.18170368715764,"0",229166066770991
"560","R_3fiTHcHYD6kYayJ",1.10182350359887,1.09700254175402,"1",229678093336703
"561","R_3FJbQ5OqKHz10jE",0.928506522199332,1.31933068492682,"0",229409893602310
"562","R_3fk6vs8uR5E62Lj",1.23245931684662,0.847177629888127,"1",229255657931784
"563","R_3fOb75fcNvI7EOb",1.00296765232746,1.20619743010855,"0",229677069801542
"564","R_3FORg56rf1EKsyC",1.0601885513096,1.14800491980179,"0",229409893551197
"565","R_3fpCT6vXz1qo6e5",0.775143752207226,1.51545294823288,"0",229242449957957
"566","R_3FQecw6aCDx1shm",1.0345500915457,1.18170368715764,"0",229678093326426
"567","R_3FRPo2Zf2GA2xHI",1.04811786163781,1.1498909681821,"0",229321437768842
"568","R_3fT913iGhVJfLu9",1.24473963635513,0.806212462085485,"1",229409893590069
"569","R_3fvpEgn6pnVLrgJ",1.25207964720922,0.788422090859865,"1",229320605938843
"570","R_3fW33TCtP6kVx1T",0.861113101632397,1.41708560944752,"0",229242295775457
"571","R_3FWIowXYcQQuTtm",1.13766674946444,1.00908789535938,"1",229678093426755
"572","R_3fxDHe5zipJwTU7",1.23051717571326,0.84007404208859,"1",229255657931005
"573","R_3g02bcIpWgCvGPQ",0.933223151200958,1.33077711579298,"0",229255657941170
"574","R_3G1dEpQidltZ7UV",0.929292452576608,1.3121961903354,"0",229678093439187
"575","R_3G3WlwN39JkIQgE",0.986167390710514,1.27482394957932,"0",229242449971312
"576","R_3g5brc9bkrNMBRO",0.853030231363547,1.43056502144229,"0",229409893563467
"577","R_3g7PdyeJYmUqgqL",1.06088680699184,1.12887014336269,"0",229242449970265
"578","R_3G8pt8Wr04bbf0j",0.965957784500908,1.28716670034501,"0",229242449975493
"579","R_3GBUvUfh9Q3gNlv",1.02006203732103,1.1973110561326,"0",229678093284551
"580","R_3GE294eZpd1Fd3b",1.09717441370578,1.11783574439839,"0",229242449961107
"581","R_3GfFGdrjJRUqybx",1.22655615652781,0.850403570683322,"1",229166416666812
"582","R_3Gg0rh96RhxMnrW",1.02499667439286,1.23180997009338,"0",229677069779187
"583","R_3GjRdkDUeZzBSiE",1.23604650828289,0.837154477931074,"1",229242449962151
"584","R_3GkuEkULXiMZYtc",0.841918598060102,1.42220200215544,"0",229256171715723
"585","R_3GoztoHsxpKssWb",1.18885446012105,0.942302189071275,"1",229242295766083
"586","R_3gUFyQf7Rr82fjq",1.12144891241024,1.08970881448898,"1",229166066772029
"587","R_3gXXt1W2K8Pos3x",0.977150276982799,1.26844717839567,"0",229166066778296
"588","R_3h48pm23ScLHRj8",1.04811786163781,1.1498909681821,"0",229320605946954
"589","R_3haa92gLJ7b3TlA",0.940588559039639,1.29784495871575,"0",229166066790561
"590","R_3HAg4bflYU3dIBZ",1.23524434274151,0.838368783383738,"1",229255657958647
"591","R_3hbHzzIb2p5LFeV",1.23295848848835,0.833785635484681,"1",229242449970251
"592","R_3hclMbURMmsEgfp",1.14409971452119,1.03254867909553,"1",229321437763714
"593","R_3hg9rxVP0W2bBdv",1.23245931684662,0.847177629888127,"1",229409893551190
"594","R_3Hh9qBdHRm0Ca0i",1.03689671143304,1.19280746328877,"0",229937963365458
"595","R_3HXooKTTwVg4kvF",1.01285588585904,1.207233843581,"0",229677069783101
"596","R_3HYp55D45PFLzNr",0.978553816426721,1.25679279358174,"0",229320605953210
"597","R_3HZXQEqTEPPcrCv",1.00441843471169,1.20325299598934,"0",229166416661595
"598","R_3I0IFRDlqrf2tcd",1.23604650828289,0.837154477931073,"1",229677069769846
"599","R_3IbFB1uZogY5uRE",1.08446575791604,1.15458092752253,"0",229242449972339
"600","R_3iD1T8NlCZIuSSn",1.02171764805163,1.19356424541888,"0",229166066823206
"601","R_3iIladJJr4E5gnV",1.23604650828289,0.837154477931074,"1",229409893632013
"602","R_3iOMuOrAkAbtEJ2",1.23295848848835,0.833785635484681,"1",229409893579895
"603","R_3IQALOx3VPabIO9",1.05027354124096,1.18572479480439,"0",229242449982547
"604","R_3ir8n4NRfkgYQfY",1.00009228700362,1.25173759739721,"0",229321438072898
"605","R_3iRaw3Ijg0YgqDl",1.00395510988822,1.22290609528151,"0",229242450017359
"606","R_3IRbzcUp1vk5qmZ",0.955059078739132,1.31853172777543,"0",229321437737054
"607","R_3IRfQog8wLv6Z2l",1.23681604434629,0.837813835112605,"1",229409893555364
"608","R_3isYhi6yhVinQCi",0.957307020252573,1.26922955149028,"0",229678093384755
"609","R_3ITeahDbcDVDfZw",0.954997593398964,1.28223908334486,"0",229321437554799
"610","R_3iUSBNvBL2gkwBY",1.23245931684662,0.847177629888127,"1",229937963228341
"611","R_3ivSk5kamR28JsF",0.940336368515736,1.31543404160795,"0",229255657999471
"612","R_3iwZiFBbukhyafr",1.11747667143126,1.07449135959724,"1",229166066809875
"613","R_3IXf0a9j3FQb7yS",1.18331528257612,0.945601708747539,"1",229409893554327
"614","R_3IYJzRZcDP54Yp0",1.15894097604444,0.98019547134073,"1",229242449967117
"615","R_3IYwnVTF85uo49u",1.03731498754319,1.18190559076351,"0",229677069783094
"616","R_3j38lHPlwwyS4X2",0.825927540565869,1.45175407147101,"0",229321438291162
"617","R_3J8Ey5kokLjd6Va",1.00228378311371,1.23915821402464,"0",229677069760760
