"","ResponseId.wave1","verhalten","similarity","verhalten2","v2","v1","similarity.2"
"1619","R_1lsN4gAk00nyLx9","ed",1,"ed","d","e",9
"1620","R_1lsN4gAk00nyLx9","fe",8,"fe","e","f",2
"1621","R_1LUSiI51StMj2fs","ab",2,"ab","b","a",8
"1622","R_1LUSiI51StMj2fs","ad",1,"ad","d","a",9
"1623","R_1LUSiI51StMj2fs","ae",7,"ae","e","a",3
"1624","R_1LUSiI51StMj2fs","af",7,"af","f","a",3
"1625","R_1LUSiI51StMj2fs","bd",3,"bd","d","b",7
"1626","R_1LUSiI51StMj2fs","be",3,"be","e","b",7
"1627","R_1LUSiI51StMj2fs","bf",3,"bf","f","b",7
"1628","R_1LUSiI51StMj2fs","de",1,"de","e","d",9
"1629","R_1LUSiI51StMj2fs","df",1,"df","f","d",9
"1630","R_1LUSiI51StMj2fs","ef",7,"ef","f","e",3
"1631","R_1LUSiI51StMj2fs","fa",7,"fa","a","f",3
"1632","R_1LUSiI51StMj2fs","ea",7,"ea","a","e",3
"1633","R_1LUSiI51StMj2fs","da",1,"da","a","d",9
"1634","R_1LUSiI51StMj2fs","ba",2,"ba","a","b",8
"1635","R_1LUSiI51StMj2fs","fb",3,"fb","b","f",7
"1636","R_1LUSiI51StMj2fs","eb",3,"eb","b","e",7
"1637","R_1LUSiI51StMj2fs","db",3,"db","b","d",7
"1638","R_1LUSiI51StMj2fs","fd",1,"fd","d","f",9
"1639","R_1LUSiI51StMj2fs","ed",1,"ed","d","e",9
"1640","R_1LUSiI51StMj2fs","fe",7,"fe","e","f",3
"1641","R_1LvCjhF0EEOqlAp","ab",6,"ab","b","a",4
"1642","R_1LvCjhF0EEOqlAp","ad",7,"ad","d","a",3
"1643","R_1LvCjhF0EEOqlAp","ae",6,"ae","e","a",4
"1644","R_1LvCjhF0EEOqlAp","af",5,"af","f","a",5
"1645","R_1LvCjhF0EEOqlAp","bd",7,"bd","d","b",3
"1646","R_1LvCjhF0EEOqlAp","be",5,"be","e","b",5
"1647","R_1LvCjhF0EEOqlAp","bf",8,"bf","f","b",2
"1648","R_1LvCjhF0EEOqlAp","de",7,"de","e","d",3
"1649","R_1LvCjhF0EEOqlAp","df",7,"df","f","d",3
"1650","R_1LvCjhF0EEOqlAp","ef",7,"ef","f","e",3
"1651","R_1LvCjhF0EEOqlAp","fa",5,"fa","a","f",5
"1652","R_1LvCjhF0EEOqlAp","ea",6,"ea","a","e",4
"1653","R_1LvCjhF0EEOqlAp","da",7,"da","a","d",3
"1654","R_1LvCjhF0EEOqlAp","ba",6,"ba","a","b",4
"1655","R_1LvCjhF0EEOqlAp","fb",8,"fb","b","f",2
"1656","R_1LvCjhF0EEOqlAp","eb",5,"eb","b","e",5
"1657","R_1LvCjhF0EEOqlAp","db",7,"db","b","d",3
"1658","R_1LvCjhF0EEOqlAp","fd",7,"fd","d","f",3
"1659","R_1LvCjhF0EEOqlAp","ed",7,"ed","d","e",3
"1660","R_1LvCjhF0EEOqlAp","fe",7,"fe","e","f",3
"1661","R_1M0xHfneKLAhQMR","ab",7,"ab","b","a",3
"1662","R_1M0xHfneKLAhQMR","ad",7,"ad","d","a",3
"1663","R_1M0xHfneKLAhQMR","ae",3,"ae","e","a",7
"1664","R_1M0xHfneKLAhQMR","af",3,"af","f","a",7
"1665","R_1M0xHfneKLAhQMR","bd",6,"bd","d","b",4
"1666","R_1M0xHfneKLAhQMR","be",3,"be","e","b",7
"1667","R_1M0xHfneKLAhQMR","bf",7,"bf","f","b",3
"1668","R_1M0xHfneKLAhQMR","de",6,"de","e","d",4
"1669","R_1M0xHfneKLAhQMR","df",4,"df","f","d",6
"1670","R_1M0xHfneKLAhQMR","ef",6,"ef","f","e",4
"1671","R_1M0xHfneKLAhQMR","fa",3,"fa","a","f",7
"1672","R_1M0xHfneKLAhQMR","ea",3,"ea","a","e",7
"1673","R_1M0xHfneKLAhQMR","da",7,"da","a","d",3
"1674","R_1M0xHfneKLAhQMR","ba",7,"ba","a","b",3
"1675","R_1M0xHfneKLAhQMR","fb",7,"fb","b","f",3
"1676","R_1M0xHfneKLAhQMR","eb",3,"eb","b","e",7
"1677","R_1M0xHfneKLAhQMR","db",6,"db","b","d",4
"1678","R_1M0xHfneKLAhQMR","fd",4,"fd","d","f",6
"1679","R_1M0xHfneKLAhQMR","ed",6,"ed","d","e",4
"1680","R_1M0xHfneKLAhQMR","fe",6,"fe","e","f",4
"1681","R_1mdW7cgT4seyyqQ","ab",3,"ab","b","a",7
"1682","R_1mdW7cgT4seyyqQ","ad",1,"ad","d","a",9
"1683","R_1mdW7cgT4seyyqQ","ae",9,"ae","e","a",1
"1684","R_1mdW7cgT4seyyqQ","af",9,"af","f","a",1
"1685","R_1mdW7cgT4seyyqQ","bd",9,"bd","d","b",1
"1686","R_1mdW7cgT4seyyqQ","be",1,"be","e","b",9
"1687","R_1mdW7cgT4seyyqQ","bf",2,"bf","f","b",8
"1688","R_1mdW7cgT4seyyqQ","de",2,"de","e","d",8
"1689","R_1mdW7cgT4seyyqQ","df",2,"df","f","d",8
"1690","R_1mdW7cgT4seyyqQ","ef",9,"ef","f","e",1
"1691","R_1mdW7cgT4seyyqQ","fa",9,"fa","a","f",1
"1692","R_1mdW7cgT4seyyqQ","ea",9,"ea","a","e",1
"1693","R_1mdW7cgT4seyyqQ","da",1,"da","a","d",9
"1694","R_1mdW7cgT4seyyqQ","ba",3,"ba","a","b",7
"1695","R_1mdW7cgT4seyyqQ","fb",2,"fb","b","f",8
"1696","R_1mdW7cgT4seyyqQ","eb",1,"eb","b","e",9
"1697","R_1mdW7cgT4seyyqQ","db",9,"db","b","d",1
"1698","R_1mdW7cgT4seyyqQ","fd",2,"fd","d","f",8
"1699","R_1mdW7cgT4seyyqQ","ed",2,"ed","d","e",8
"1700","R_1mdW7cgT4seyyqQ","fe",9,"fe","e","f",1
"1701","R_1mEKYPdbW4MPIrp","ab",4,"ab","b","a",6
"1702","R_1mEKYPdbW4MPIrp","ad",4,"ad","d","a",6
"1703","R_1mEKYPdbW4MPIrp","ae",1,"ae","e","a",9
"1704","R_1mEKYPdbW4MPIrp","af",9,"af","f","a",1
"1705","R_1mEKYPdbW4MPIrp","bd",1,"bd","d","b",9
"1706","R_1mEKYPdbW4MPIrp","be",1,"be","e","b",9
"1707","R_1mEKYPdbW4MPIrp","bf",1,"bf","f","b",9
"1708","R_1mEKYPdbW4MPIrp","de",4,"de","e","d",6
"1709","R_1mEKYPdbW4MPIrp","df",5,"df","f","d",5
"1710","R_1mEKYPdbW4MPIrp","ef",8,"ef","f","e",2
"1711","R_1mEKYPdbW4MPIrp","fa",9,"fa","a","f",1
"1712","R_1mEKYPdbW4MPIrp","ea",1,"ea","a","e",9
"1713","R_1mEKYPdbW4MPIrp","da",4,"da","a","d",6
"1714","R_1mEKYPdbW4MPIrp","ba",4,"ba","a","b",6
"1715","R_1mEKYPdbW4MPIrp","fb",1,"fb","b","f",9
"1716","R_1mEKYPdbW4MPIrp","eb",1,"eb","b","e",9
"1717","R_1mEKYPdbW4MPIrp","db",1,"db","b","d",9
"1718","R_1mEKYPdbW4MPIrp","fd",5,"fd","d","f",5
"1719","R_1mEKYPdbW4MPIrp","ed",4,"ed","d","e",6
"1720","R_1mEKYPdbW4MPIrp","fe",8,"fe","e","f",2
"1721","R_1mgS3o7laschj5y","ab",8,"ab","b","a",2
"1722","R_1mgS3o7laschj5y","ad",7,"ad","d","a",3
"1723","R_1mgS3o7laschj5y","ae",8,"ae","e","a",2
"1724","R_1mgS3o7laschj5y","af",9,"af","f","a",1
"1725","R_1mgS3o7laschj5y","bd",7,"bd","d","b",3
"1726","R_1mgS3o7laschj5y","be",7,"be","e","b",3
"1727","R_1mgS3o7laschj5y","bf",7,"bf","f","b",3
"1728","R_1mgS3o7laschj5y","de",7,"de","e","d",3
"1729","R_1mgS3o7laschj5y","df",9,"df","f","d",1
"1730","R_1mgS3o7laschj5y","ef",8,"ef","f","e",2
"1731","R_1mgS3o7laschj5y","fa",9,"fa","a","f",1
"1732","R_1mgS3o7laschj5y","ea",8,"ea","a","e",2
"1733","R_1mgS3o7laschj5y","da",7,"da","a","d",3
"1734","R_1mgS3o7laschj5y","ba",8,"ba","a","b",2
"1735","R_1mgS3o7laschj5y","fb",7,"fb","b","f",3
"1736","R_1mgS3o7laschj5y","eb",7,"eb","b","e",3
"1737","R_1mgS3o7laschj5y","db",7,"db","b","d",3
"1738","R_1mgS3o7laschj5y","fd",9,"fd","d","f",1
"1739","R_1mgS3o7laschj5y","ed",7,"ed","d","e",3
"1740","R_1mgS3o7laschj5y","fe",8,"fe","e","f",2
"1741","R_1mQvIIkrYWPyK9D","ab",7,"ab","b","a",3
"1742","R_1mQvIIkrYWPyK9D","ad",7,"ad","d","a",3
"1743","R_1mQvIIkrYWPyK9D","ae",8,"ae","e","a",2
"1744","R_1mQvIIkrYWPyK9D","af",7,"af","f","a",3
"1745","R_1mQvIIkrYWPyK9D","bd",6,"bd","d","b",4
"1746","R_1mQvIIkrYWPyK9D","be",6,"be","e","b",4
"1747","R_1mQvIIkrYWPyK9D","bf",6,"bf","f","b",4
"1748","R_1mQvIIkrYWPyK9D","de",6,"de","e","d",4
"1749","R_1mQvIIkrYWPyK9D","df",9,"df","f","d",1
"1750","R_1mQvIIkrYWPyK9D","ef",6,"ef","f","e",4
"1751","R_1mQvIIkrYWPyK9D","fa",7,"fa","a","f",3
"1752","R_1mQvIIkrYWPyK9D","ea",8,"ea","a","e",2
"1753","R_1mQvIIkrYWPyK9D","da",7,"da","a","d",3
"1754","R_1mQvIIkrYWPyK9D","ba",7,"ba","a","b",3
"1755","R_1mQvIIkrYWPyK9D","fb",6,"fb","b","f",4
"1756","R_1mQvIIkrYWPyK9D","eb",6,"eb","b","e",4
"1757","R_1mQvIIkrYWPyK9D","db",6,"db","b","d",4
"1758","R_1mQvIIkrYWPyK9D","fd",9,"fd","d","f",1
"1759","R_1mQvIIkrYWPyK9D","ed",6,"ed","d","e",4
"1760","R_1mQvIIkrYWPyK9D","fe",6,"fe","e","f",4
"1761","R_1mRClohcHMkdAdv","ab",8,"ab","b","a",2
"1762","R_1mRClohcHMkdAdv","ad",5,"ad","d","a",5
"1763","R_1mRClohcHMkdAdv","ae",3,"ae","e","a",7
"1764","R_1mRClohcHMkdAdv","af",7,"af","f","a",3
"1765","R_1mRClohcHMkdAdv","bd",6,"bd","d","b",4
"1766","R_1mRClohcHMkdAdv","be",7,"be","e","b",3
"1767","R_1mRClohcHMkdAdv","bf",6,"bf","f","b",4
"1768","R_1mRClohcHMkdAdv","de",5,"de","e","d",5
"1769","R_1mRClohcHMkdAdv","df",8,"df","f","d",2
"1770","R_1mRClohcHMkdAdv","ef",6,"ef","f","e",4
"1771","R_1mRClohcHMkdAdv","fa",7,"fa","a","f",3
"1772","R_1mRClohcHMkdAdv","ea",3,"ea","a","e",7
"1773","R_1mRClohcHMkdAdv","da",5,"da","a","d",5
"1774","R_1mRClohcHMkdAdv","ba",8,"ba","a","b",2
"1775","R_1mRClohcHMkdAdv","fb",6,"fb","b","f",4
"1776","R_1mRClohcHMkdAdv","eb",7,"eb","b","e",3
"1777","R_1mRClohcHMkdAdv","db",6,"db","b","d",4
"1778","R_1mRClohcHMkdAdv","fd",8,"fd","d","f",2
"1779","R_1mRClohcHMkdAdv","ed",5,"ed","d","e",5
"1780","R_1mRClohcHMkdAdv","fe",6,"fe","e","f",4
"1781","R_1mwQU5GVzlTar7A","ab",9,"ab","b","a",1
"1782","R_1mwQU5GVzlTar7A","ad",1,"ad","d","a",9
"1783","R_1mwQU5GVzlTar7A","ae",9,"ae","e","a",1
"1784","R_1mwQU5GVzlTar7A","af",9,"af","f","a",1
"1785","R_1mwQU5GVzlTar7A","bd",9,"bd","d","b",1
"1786","R_1mwQU5GVzlTar7A","be",9,"be","e","b",1
"1787","R_1mwQU5GVzlTar7A","bf",9,"bf","f","b",1
"1788","R_1mwQU5GVzlTar7A","de",1,"de","e","d",9
"1789","R_1mwQU5GVzlTar7A","df",9,"df","f","d",1
"1790","R_1mwQU5GVzlTar7A","ef",9,"ef","f","e",1
"1791","R_1mwQU5GVzlTar7A","fa",9,"fa","a","f",1
"1792","R_1mwQU5GVzlTar7A","ea",9,"ea","a","e",1
"1793","R_1mwQU5GVzlTar7A","da",1,"da","a","d",9
"1794","R_1mwQU5GVzlTar7A","ba",9,"ba","a","b",1
"1795","R_1mwQU5GVzlTar7A","fb",9,"fb","b","f",1
"1796","R_1mwQU5GVzlTar7A","eb",9,"eb","b","e",1
"1797","R_1mwQU5GVzlTar7A","db",9,"db","b","d",1
"1798","R_1mwQU5GVzlTar7A","fd",9,"fd","d","f",1
"1799","R_1mwQU5GVzlTar7A","ed",1,"ed","d","e",9
"1800","R_1mwQU5GVzlTar7A","fe",9,"fe","e","f",1
"1801","R_1MWyS3TUczp278V","ab",4,"ab","b","a",6
"1802","R_1MWyS3TUczp278V","ad",8,"ad","d","a",2
"1803","R_1MWyS3TUczp278V","ae",4,"ae","e","a",6
"1804","R_1MWyS3TUczp278V","af",3,"af","f","a",7
"1805","R_1MWyS3TUczp278V","bd",6,"bd","d","b",4
"1806","R_1MWyS3TUczp278V","be",8,"be","e","b",2
"1807","R_1MWyS3TUczp278V","bf",6,"bf","f","b",4
"1808","R_1MWyS3TUczp278V","de",8,"de","e","d",2
"1809","R_1MWyS3TUczp278V","df",4,"df","f","d",6
"1810","R_1MWyS3TUczp278V","ef",8,"ef","f","e",2
"1811","R_1MWyS3TUczp278V","fa",3,"fa","a","f",7
"1812","R_1MWyS3TUczp278V","ea",4,"ea","a","e",6
"1813","R_1MWyS3TUczp278V","da",8,"da","a","d",2
"1814","R_1MWyS3TUczp278V","ba",4,"ba","a","b",6
"1815","R_1MWyS3TUczp278V","fb",6,"fb","b","f",4
"1816","R_1MWyS3TUczp278V","eb",8,"eb","b","e",2
"1817","R_1MWyS3TUczp278V","db",6,"db","b","d",4
"1818","R_1MWyS3TUczp278V","fd",4,"fd","d","f",6
"1819","R_1MWyS3TUczp278V","ed",8,"ed","d","e",2
"1820","R_1MWyS3TUczp278V","fe",8,"fe","e","f",2
"1821","R_1NaaqSLkXYb5DrA","ab",1,"ab","b","a",9
"1822","R_1NaaqSLkXYb5DrA","ad",1,"ad","d","a",9
"1823","R_1NaaqSLkXYb5DrA","ae",9,"ae","e","a",1
"1824","R_1NaaqSLkXYb5DrA","af",9,"af","f","a",1
"1825","R_1NaaqSLkXYb5DrA","bd",9,"bd","d","b",1
"1826","R_1NaaqSLkXYb5DrA","be",1,"be","e","b",9
"1827","R_1NaaqSLkXYb5DrA","bf",3,"bf","f","b",7
"1828","R_1NaaqSLkXYb5DrA","de",9,"de","e","d",1
"1829","R_1NaaqSLkXYb5DrA","df",1,"df","f","d",9
"1830","R_1NaaqSLkXYb5DrA","ef",9,"ef","f","e",1
"1831","R_1NaaqSLkXYb5DrA","fa",9,"fa","a","f",1
"1832","R_1NaaqSLkXYb5DrA","ea",9,"ea","a","e",1
"1833","R_1NaaqSLkXYb5DrA","da",1,"da","a","d",9
"1834","R_1NaaqSLkXYb5DrA","ba",1,"ba","a","b",9
"1835","R_1NaaqSLkXYb5DrA","fb",3,"fb","b","f",7
"1836","R_1NaaqSLkXYb5DrA","eb",1,"eb","b","e",9
"1837","R_1NaaqSLkXYb5DrA","db",9,"db","b","d",1
"1838","R_1NaaqSLkXYb5DrA","fd",1,"fd","d","f",9
"1839","R_1NaaqSLkXYb5DrA","ed",9,"ed","d","e",1
"1840","R_1NaaqSLkXYb5DrA","fe",9,"fe","e","f",1
"1841","R_1Ntv8wpML03b7xm","ab",6,"ab","b","a",4
"1842","R_1Ntv8wpML03b7xm","ad",3,"ad","d","a",7
"1843","R_1Ntv8wpML03b7xm","ae",4,"ae","e","a",6
"1844","R_1Ntv8wpML03b7xm","af",3,"af","f","a",7
"1845","R_1Ntv8wpML03b7xm","bd",3,"bd","d","b",7
"1846","R_1Ntv8wpML03b7xm","be",3,"be","e","b",7
"1847","R_1Ntv8wpML03b7xm","bf",3,"bf","f","b",7
"1848","R_1Ntv8wpML03b7xm","de",3,"de","e","d",7
"1849","R_1Ntv8wpML03b7xm","df",4,"df","f","d",6
"1850","R_1Ntv8wpML03b7xm","ef",3,"ef","f","e",7
"1851","R_1Ntv8wpML03b7xm","fa",3,"fa","a","f",7
"1852","R_1Ntv8wpML03b7xm","ea",4,"ea","a","e",6
"1853","R_1Ntv8wpML03b7xm","da",3,"da","a","d",7
"1854","R_1Ntv8wpML03b7xm","ba",6,"ba","a","b",4
"1855","R_1Ntv8wpML03b7xm","fb",3,"fb","b","f",7
"1856","R_1Ntv8wpML03b7xm","eb",3,"eb","b","e",7
"1857","R_1Ntv8wpML03b7xm","db",3,"db","b","d",7
"1858","R_1Ntv8wpML03b7xm","fd",4,"fd","d","f",6
"1859","R_1Ntv8wpML03b7xm","ed",3,"ed","d","e",7
"1860","R_1Ntv8wpML03b7xm","fe",3,"fe","e","f",7
"1861","R_1o1EUzmkWnI0L6v","ab",6,"ab","b","a",4
"1862","R_1o1EUzmkWnI0L6v","ad",6,"ad","d","a",4
"1863","R_1o1EUzmkWnI0L6v","ae",7,"ae","e","a",3
"1864","R_1o1EUzmkWnI0L6v","af",4,"af","f","a",6
"1865","R_1o1EUzmkWnI0L6v","bd",5,"bd","d","b",5
"1866","R_1o1EUzmkWnI0L6v","be",7,"be","e","b",3
"1867","R_1o1EUzmkWnI0L6v","bf",7,"bf","f","b",3
"1868","R_1o1EUzmkWnI0L6v","de",6,"de","e","d",4
"1869","R_1o1EUzmkWnI0L6v","df",8,"df","f","d",2
"1870","R_1o1EUzmkWnI0L6v","ef",6,"ef","f","e",4
"1871","R_1o1EUzmkWnI0L6v","fa",4,"fa","a","f",6
"1872","R_1o1EUzmkWnI0L6v","ea",7,"ea","a","e",3
"1873","R_1o1EUzmkWnI0L6v","da",6,"da","a","d",4
"1874","R_1o1EUzmkWnI0L6v","ba",6,"ba","a","b",4
"1875","R_1o1EUzmkWnI0L6v","fb",7,"fb","b","f",3
"1876","R_1o1EUzmkWnI0L6v","eb",7,"eb","b","e",3
"1877","R_1o1EUzmkWnI0L6v","db",5,"db","b","d",5
"1878","R_1o1EUzmkWnI0L6v","fd",8,"fd","d","f",2
"1879","R_1o1EUzmkWnI0L6v","ed",6,"ed","d","e",4
"1880","R_1o1EUzmkWnI0L6v","fe",6,"fe","e","f",4
"1881","R_1o1iNts3exPmieU","ab",2,"ab","b","a",8
"1882","R_1o1iNts3exPmieU","ad",4,"ad","d","a",6
"1883","R_1o1iNts3exPmieU","ae",4,"ae","e","a",6
"1884","R_1o1iNts3exPmieU","af",5,"af","f","a",5
"1885","R_1o1iNts3exPmieU","bd",5,"bd","d","b",5
"1886","R_1o1iNts3exPmieU","be",2,"be","e","b",8
"1887","R_1o1iNts3exPmieU","bf",5,"bf","f","b",5
"1888","R_1o1iNts3exPmieU","de",4,"de","e","d",6
"1889","R_1o1iNts3exPmieU","df",3,"df","f","d",7
"1890","R_1o1iNts3exPmieU","ef",6,"ef","f","e",4
"1891","R_1o1iNts3exPmieU","fa",5,"fa","a","f",5
"1892","R_1o1iNts3exPmieU","ea",4,"ea","a","e",6
"1893","R_1o1iNts3exPmieU","da",4,"da","a","d",6
"1894","R_1o1iNts3exPmieU","ba",2,"ba","a","b",8
"1895","R_1o1iNts3exPmieU","fb",5,"fb","b","f",5
"1896","R_1o1iNts3exPmieU","eb",2,"eb","b","e",8
"1897","R_1o1iNts3exPmieU","db",5,"db","b","d",5
"1898","R_1o1iNts3exPmieU","fd",3,"fd","d","f",7
"1899","R_1o1iNts3exPmieU","ed",4,"ed","d","e",6
"1900","R_1o1iNts3exPmieU","fe",6,"fe","e","f",4
"1901","R_1obtEN1KAT8Ivsq","ab",1,"ab","b","a",9
"1902","R_1obtEN1KAT8Ivsq","ad",2,"ad","d","a",8
"1903","R_1obtEN1KAT8Ivsq","ae",6,"ae","e","a",4
"1904","R_1obtEN1KAT8Ivsq","af",9,"af","f","a",1
"1905","R_1obtEN1KAT8Ivsq","bd",9,"bd","d","b",1
"1906","R_1obtEN1KAT8Ivsq","be",3,"be","e","b",7
"1907","R_1obtEN1KAT8Ivsq","bf",2,"bf","f","b",8
"1908","R_1obtEN1KAT8Ivsq","de",1,"de","e","d",9
"1909","R_1obtEN1KAT8Ivsq","df",1,"df","f","d",9
"1910","R_1obtEN1KAT8Ivsq","ef",9,"ef","f","e",1
"1911","R_1obtEN1KAT8Ivsq","fa",9,"fa","a","f",1
"1912","R_1obtEN1KAT8Ivsq","ea",6,"ea","a","e",4
"1913","R_1obtEN1KAT8Ivsq","da",2,"da","a","d",8
"1914","R_1obtEN1KAT8Ivsq","ba",1,"ba","a","b",9
"1915","R_1obtEN1KAT8Ivsq","fb",2,"fb","b","f",8
"1916","R_1obtEN1KAT8Ivsq","eb",3,"eb","b","e",7
"1917","R_1obtEN1KAT8Ivsq","db",9,"db","b","d",1
"1918","R_1obtEN1KAT8Ivsq","fd",1,"fd","d","f",9
"1919","R_1obtEN1KAT8Ivsq","ed",1,"ed","d","e",9
"1920","R_1obtEN1KAT8Ivsq","fe",9,"fe","e","f",1
"1921","R_1oGDoYaN0EHfSOZ","ab",4,"ab","b","a",6
"1922","R_1oGDoYaN0EHfSOZ","ad",4,"ad","d","a",6
"1923","R_1oGDoYaN0EHfSOZ","ae",3,"ae","e","a",7
"1924","R_1oGDoYaN0EHfSOZ","af",3,"af","f","a",7
"1925","R_1oGDoYaN0EHfSOZ","bd",7,"bd","d","b",3
"1926","R_1oGDoYaN0EHfSOZ","be",7,"be","e","b",3
"1927","R_1oGDoYaN0EHfSOZ","bf",2,"bf","f","b",8
"1928","R_1oGDoYaN0EHfSOZ","de",7,"de","e","d",3
"1929","R_1oGDoYaN0EHfSOZ","df",7,"df","f","d",3
"1930","R_1oGDoYaN0EHfSOZ","ef",7,"ef","f","e",3
"1931","R_1oGDoYaN0EHfSOZ","fa",3,"fa","a","f",7
"1932","R_1oGDoYaN0EHfSOZ","ea",3,"ea","a","e",7
"1933","R_1oGDoYaN0EHfSOZ","da",4,"da","a","d",6
"1934","R_1oGDoYaN0EHfSOZ","ba",4,"ba","a","b",6
"1935","R_1oGDoYaN0EHfSOZ","fb",2,"fb","b","f",8
"1936","R_1oGDoYaN0EHfSOZ","eb",7,"eb","b","e",3
"1937","R_1oGDoYaN0EHfSOZ","db",7,"db","b","d",3
"1938","R_1oGDoYaN0EHfSOZ","fd",7,"fd","d","f",3
"1939","R_1oGDoYaN0EHfSOZ","ed",7,"ed","d","e",3
"1940","R_1oGDoYaN0EHfSOZ","fe",7,"fe","e","f",3
"1941","R_1ogUn1QrTtO0BPT","ab",7,"ab","b","a",3
"1942","R_1ogUn1QrTtO0BPT","ad",5,"ad","d","a",5
"1943","R_1ogUn1QrTtO0BPT","ae",7,"ae","e","a",3
"1944","R_1ogUn1QrTtO0BPT","af",7,"af","f","a",3
"1945","R_1ogUn1QrTtO0BPT","bd",4,"bd","d","b",6
"1946","R_1ogUn1QrTtO0BPT","be",4,"be","e","b",6
"1947","R_1ogUn1QrTtO0BPT","bf",3,"bf","f","b",7
"1948","R_1ogUn1QrTtO0BPT","de",7,"de","e","d",3
"1949","R_1ogUn1QrTtO0BPT","df",7,"df","f","d",3
"1950","R_1ogUn1QrTtO0BPT","ef",5,"ef","f","e",5
"1951","R_1ogUn1QrTtO0BPT","fa",7,"fa","a","f",3
"1952","R_1ogUn1QrTtO0BPT","ea",7,"ea","a","e",3
"1953","R_1ogUn1QrTtO0BPT","da",5,"da","a","d",5
"1954","R_1ogUn1QrTtO0BPT","ba",7,"ba","a","b",3
"1955","R_1ogUn1QrTtO0BPT","fb",3,"fb","b","f",7
"1956","R_1ogUn1QrTtO0BPT","eb",4,"eb","b","e",6
"1957","R_1ogUn1QrTtO0BPT","db",4,"db","b","d",6
"1958","R_1ogUn1QrTtO0BPT","fd",7,"fd","d","f",3
"1959","R_1ogUn1QrTtO0BPT","ed",7,"ed","d","e",3
"1960","R_1ogUn1QrTtO0BPT","fe",5,"fe","e","f",5
"1961","R_1oImsaAeBtJQuJd","ab",1,"ab","b","a",9
"1962","R_1oImsaAeBtJQuJd","ad",1,"ad","d","a",9
"1963","R_1oImsaAeBtJQuJd","ae",1,"ae","e","a",9
"1964","R_1oImsaAeBtJQuJd","af",1,"af","f","a",9
"1965","R_1oImsaAeBtJQuJd","bd",9,"bd","d","b",1
"1966","R_1oImsaAeBtJQuJd","be",9,"be","e","b",1
"1967","R_1oImsaAeBtJQuJd","bf",9,"bf","f","b",1
"1968","R_1oImsaAeBtJQuJd","de",9,"de","e","d",1
"1969","R_1oImsaAeBtJQuJd","df",9,"df","f","d",1
"1970","R_1oImsaAeBtJQuJd","ef",1,"ef","f","e",9
"1971","R_1oImsaAeBtJQuJd","fa",1,"fa","a","f",9
"1972","R_1oImsaAeBtJQuJd","ea",1,"ea","a","e",9
"1973","R_1oImsaAeBtJQuJd","da",1,"da","a","d",9
"1974","R_1oImsaAeBtJQuJd","ba",1,"ba","a","b",9
"1975","R_1oImsaAeBtJQuJd","fb",9,"fb","b","f",1
"1976","R_1oImsaAeBtJQuJd","eb",9,"eb","b","e",1
"1977","R_1oImsaAeBtJQuJd","db",9,"db","b","d",1
"1978","R_1oImsaAeBtJQuJd","fd",9,"fd","d","f",1
"1979","R_1oImsaAeBtJQuJd","ed",9,"ed","d","e",1
"1980","R_1oImsaAeBtJQuJd","fe",1,"fe","e","f",9
"1981","R_1okjaSmNIcl4O4y","ab",3,"ab","b","a",7
"1982","R_1okjaSmNIcl4O4y","ad",7,"ad","d","a",3
"1983","R_1okjaSmNIcl4O4y","ae",3,"ae","e","a",7
"1984","R_1okjaSmNIcl4O4y","af",7,"af","f","a",3
"1985","R_1okjaSmNIcl4O4y","bd",4,"bd","d","b",6
"1986","R_1okjaSmNIcl4O4y","be",4,"be","e","b",6
"1987","R_1okjaSmNIcl4O4y","bf",4,"bf","f","b",6
"1988","R_1okjaSmNIcl4O4y","de",5,"de","e","d",5
"1989","R_1okjaSmNIcl4O4y","df",6,"df","f","d",4
"1990","R_1okjaSmNIcl4O4y","ef",4,"ef","f","e",6
"1991","R_1okjaSmNIcl4O4y","fa",7,"fa","a","f",3
"1992","R_1okjaSmNIcl4O4y","ea",3,"ea","a","e",7
"1993","R_1okjaSmNIcl4O4y","da",7,"da","a","d",3
"1994","R_1okjaSmNIcl4O4y","ba",3,"ba","a","b",7
"1995","R_1okjaSmNIcl4O4y","fb",4,"fb","b","f",6
"1996","R_1okjaSmNIcl4O4y","eb",4,"eb","b","e",6
"1997","R_1okjaSmNIcl4O4y","db",4,"db","b","d",6
"1998","R_1okjaSmNIcl4O4y","fd",6,"fd","d","f",4
"1999","R_1okjaSmNIcl4O4y","ed",5,"ed","d","e",5
"2000","R_1okjaSmNIcl4O4y","fe",4,"fe","e","f",6
"2001","R_1OktPLDHHWKRHhV","ab",2,"ab","b","a",8
"2002","R_1OktPLDHHWKRHhV","ad",1,"ad","d","a",9
"2003","R_1OktPLDHHWKRHhV","ae",5,"ae","e","a",5
"2004","R_1OktPLDHHWKRHhV","af",3,"af","f","a",7
"2005","R_1OktPLDHHWKRHhV","bd",6,"bd","d","b",4
"2006","R_1OktPLDHHWKRHhV","be",2,"be","e","b",8
"2007","R_1OktPLDHHWKRHhV","bf",1,"bf","f","b",9
"2008","R_1OktPLDHHWKRHhV","de",1,"de","e","d",9
"2009","R_1OktPLDHHWKRHhV","df",7,"df","f","d",3
"2010","R_1OktPLDHHWKRHhV","ef",9,"ef","f","e",1
"2011","R_1OktPLDHHWKRHhV","fa",3,"fa","a","f",7
